starttime	seconds	ctime	dtime	ttime	wait
Sun Jan 03 11:52:54 2021	1609671174	115	785	899	240
Sun Jan 03 11:52:53 2021	1609671173	110	789	899	231
Sun Jan 03 11:52:26 2021	1609671146	118	783	901	276
Sun Jan 03 11:53:03 2021	1609671183	105	798	903	274
Sun Jan 03 11:52:29 2021	1609671149	107	797	904	181
Sun Jan 03 11:52:53 2021	1609671173	106	801	907	265
Sun Jan 03 11:53:03 2021	1609671183	100	809	908	234
Sun Jan 03 11:52:34 2021	1609671154	104	806	910	210
Sun Jan 03 11:52:34 2021	1609671154	103	808	911	271
Sun Jan 03 11:53:01 2021	1609671181	112	803	915	235
Sun Jan 03 11:53:03 2021	1609671183	103	812	916	238
Sun Jan 03 11:52:29 2021	1609671149	113	803	916	175
Sun Jan 03 11:53:00 2021	1609671180	104	812	917	236
Sun Jan 03 11:52:51 2021	1609671171	105	812	917	283
Sun Jan 03 11:52:57 2021	1609671177	125	797	922	243
Sun Jan 03 11:52:49 2021	1609671169	112	811	923	215
Sun Jan 03 11:52:51 2021	1609671171	113	810	923	211
Sun Jan 03 11:53:06 2021	1609671186	104	819	923	204
Sun Jan 03 11:52:51 2021	1609671171	105	826	931	213
Sun Jan 03 11:53:07 2021	1609671187	106	827	933	245
Sun Jan 03 11:52:59 2021	1609671179	105	829	934	145
Sun Jan 03 11:52:59 2021	1609671179	103	832	935	247
Sun Jan 03 11:53:07 2021	1609671187	108	828	936	156
Sun Jan 03 11:53:06 2021	1609671186	104	842	947	282
Sun Jan 03 11:52:41 2021	1609671161	112	843	955	231
Sun Jan 03 11:52:41 2021	1609671161	103	859	962	242
Sun Jan 03 11:53:07 2021	1609671187	100	864	964	179
Sun Jan 03 11:53:03 2021	1609671183	103	864	968	321
Sun Jan 03 11:52:34 2021	1609671154	99	873	972	305
Sun Jan 03 11:52:59 2021	1609671179	113	860	973	350
Sun Jan 03 11:53:07 2021	1609671187	104	870	973	225
Sun Jan 03 11:52:51 2021	1609671171	113	870	983	331
Sun Jan 03 11:52:44 2021	1609671164	112	872	984	244
Sun Jan 03 11:52:29 2021	1609671149	118	874	993	260
Sun Jan 03 11:53:06 2021	1609671186	115	882	996	270
Sun Jan 03 11:52:41 2021	1609671161	110	887	997	303
Sun Jan 03 11:52:44 2021	1609671164	112	888	1000	298
Sun Jan 03 11:52:59 2021	1609671179	105	914	1019	300
Sun Jan 03 11:53:07 2021	1609671187	117	928	1045	291
Sun Jan 03 11:53:01 2021	1609671181	113	952	1065	273
Sun Jan 03 11:53:07 2021	1609671187	105	982	1087	363
Sun Jan 03 11:52:25 2021	1609671145	110	989	1100	352
Sun Jan 03 11:52:44 2021	1609671164	102	1006	1108	382
Sun Jan 03 11:52:20 2021	1609671140	126	1182	1308	678
Sun Jan 03 11:52:20 2021	1609671140	126	1185	1311	678
Sun Jan 03 11:52:20 2021	1609671140	128	1199	1327	689
Sun Jan 03 11:52:20 2021	1609671140	127	1249	1375	743
Sun Jan 03 11:52:20 2021	1609671140	144	1289	1433	775
Sun Jan 03 11:52:20 2021	1609671140	144	1290	1433	774
Sun Jan 03 11:52:20 2021	1609671140	144	1299	1443	764
Sun Jan 03 11:52:20 2021	1609671140	142	1350	1492	829
Sun Jan 03 11:52:20 2021	1609671140	144	1531	1674	1031
Sun Jan 03 11:52:20 2021	1609671140	143	1561	1705	1054
Sun Jan 03 11:52:20 2021	1609671140	144	1561	1705	1059
Sun Jan 03 11:52:20 2021	1609671140	144	1563	1706	1060
Sun Jan 03 11:52:20 2021	1609671140	144	1628	1772	1115
Sun Jan 03 11:52:20 2021	1609671140	143	1660	1803	1143
Sun Jan 03 11:52:20 2021	1609671140	143	1675	1818	1167
Sun Jan 03 11:52:20 2021	1609671140	144	1839	1983	1322
Sun Jan 03 11:52:20 2021	1609671140	144	2025	2169	1520
Sun Jan 03 11:52:20 2021	1609671140	143	2288	2432	1783
Sun Jan 03 11:52:20 2021	1609671140	144	2330	2474	1822
Sun Jan 03 11:53:08 2021	1609671188	109	2423	2531	1914
Sun Jan 03 11:53:09 2021	1609671189	107	2482	2589	1977
Sun Jan 03 11:52:20 2021	1609671140	146	2446	2592	1938
Sun Jan 03 11:52:20 2021	1609671140	142	2464	2606	1937
Sun Jan 03 11:53:09 2021	1609671189	100	2520	2620	2016
Sun Jan 03 11:53:09 2021	1609671189	103	2536	2639	2032
Sun Jan 03 11:53:08 2021	1609671188	114	2528	2643	2027
Sun Jan 03 11:52:20 2021	1609671140	143	2503	2646	1977
Sun Jan 03 11:52:20 2021	1609671140	145	2517	2663	2004
Sun Jan 03 11:53:08 2021	1609671188	113	2566	2679	2065
Sun Jan 03 11:53:08 2021	1609671188	103	2587	2690	2087
Sun Jan 03 11:53:08 2021	1609671188	103	2588	2691	2083
Sun Jan 03 11:53:08 2021	1609671188	107	2585	2692	2079
Sun Jan 03 11:53:08 2021	1609671188	116	2605	2721	2103
Sun Jan 03 11:53:08 2021	1609671188	107	2636	2743	2151
Sun Jan 03 11:52:20 2021	1609671140	146	2637	2782	2136
Sun Jan 03 11:52:55 2021	1609671175	114	2691	2805	2186
Sun Jan 03 11:53:08 2021	1609671188	106	2736	2842	2233
Sun Jan 03 11:53:08 2021	1609671188	119	2733	2851	2232
Sun Jan 03 11:53:08 2021	1609671188	106	2751	2856	2243
Sun Jan 03 11:53:08 2021	1609671188	104	2756	2860	2262
Sun Jan 03 11:53:08 2021	1609671188	118	2756	2874	2251
Sun Jan 03 11:52:20 2021	1609671140	143	2740	2883	2236
Sun Jan 03 11:52:20 2021	1609671140	143	2740	2883	2217
Sun Jan 03 11:53:08 2021	1609671188	107	2777	2884	2271
Sun Jan 03 11:52:20 2021	1609671140	147	2748	2894	2241
Sun Jan 03 11:53:08 2021	1609671188	115	2789	2904	2285
Sun Jan 03 11:53:08 2021	1609671188	105	2809	2914	2314
Sun Jan 03 11:52:20 2021	1609671140	146	2768	2914	2277
Sun Jan 03 11:53:08 2021	1609671188	114	2806	2920	2300
Sun Jan 03 11:53:08 2021	1609671188	103	2832	2935	2339
Sun Jan 03 11:53:08 2021	1609671188	103	2833	2936	2326
Sun Jan 03 11:53:08 2021	1609671188	105	2833	2937	2327
Sun Jan 03 11:52:20 2021	1609671140	146	2808	2954	2295
Sun Jan 03 11:53:08 2021	1609671188	107	2869	2976	2364
Sun Jan 03 11:53:08 2021	1609671188	112	2877	2989	2371
Sun Jan 03 11:52:20 2021	1609671140	148	2849	2997	2346
Sun Jan 03 11:52:20 2021	1609671140	146	2859	3005	2357
Sun Jan 03 11:52:31 2021	1609671151	113	2940	3052	2440
Sun Jan 03 11:53:08 2021	1609671188	118	2941	3058	2439
Sun Jan 03 11:52:20 2021	1609671140	146	2967	3113	2465
Sun Jan 03 11:53:08 2021	1609671188	105	3009	3114	2505
Sun Jan 03 11:52:20 2021	1609671140	143	2972	3115	2469
Sun Jan 03 11:53:08 2021	1609671188	109	3055	3164	2545
Sun Jan 03 11:52:20 2021	1609671140	146	3032	3178	2533
Sun Jan 03 11:52:20 2021	1609671140	146	3043	3189	2536
Sun Jan 03 11:53:07 2021	1609671187	115	3075	3190	2560
Sun Jan 03 11:53:08 2021	1609671188	107	3086	3193	2582
Sun Jan 03 11:53:08 2021	1609671188	111	3089	3201	2595
Sun Jan 03 11:52:51 2021	1609671171	102	3136	3238	2624
Sun Jan 03 11:53:07 2021	1609671187	119	3132	3251	2628
Sun Jan 03 11:52:20 2021	1609671140	146	3106	3252	2586
Sun Jan 03 11:53:08 2021	1609671188	112	3150	3262	2641
Sun Jan 03 11:53:08 2021	1609671188	103	3160	3263	2653
Sun Jan 03 11:53:08 2021	1609671188	102	3192	3295	2688
Sun Jan 03 11:53:08 2021	1609671188	104	3206	3310	2698
Sun Jan 03 11:53:08 2021	1609671188	107	3208	3315	2699
Sun Jan 03 11:53:08 2021	1609671188	102	3236	3338	2730
Sun Jan 03 11:52:50 2021	1609671170	102	3241	3343	2738
Sun Jan 03 11:53:08 2021	1609671188	104	3242	3346	2737
Sun Jan 03 11:52:30 2021	1609671150	116	3240	3356	2736
Sun Jan 03 11:52:30 2021	1609671150	105	3271	3376	2751
Sun Jan 03 11:53:05 2021	1609671185	103	3273	3376	2765
Sun Jan 03 11:53:06 2021	1609671186	114	3278	3391	2781
Sun Jan 03 11:52:36 2021	1609671156	108	3301	3410	2794
Sun Jan 03 11:52:20 2021	1609671140	146	3269	3415	2759
Sun Jan 03 11:52:28 2021	1609671148	104	3314	3417	2807
Sun Jan 03 11:52:20 2021	1609671140	152	3266	3418	2763
Sun Jan 03 11:52:34 2021	1609671154	104	3319	3423	2810
Sun Jan 03 11:52:50 2021	1609671170	104	3321	3425	2816
Sun Jan 03 11:52:37 2021	1609671157	106	3323	3429	2813
Sun Jan 03 11:53:07 2021	1609671187	112	3324	3436	2815
Sun Jan 03 11:52:20 2021	1609671140	143	3301	3444	2781
Sun Jan 03 11:52:54 2021	1609671174	113	3337	3450	2835
Sun Jan 03 11:53:07 2021	1609671187	104	3351	3455	2843
Sun Jan 03 11:52:38 2021	1609671158	113	3343	3456	2842
Sun Jan 03 11:52:47 2021	1609671167	104	3354	3458	2851
Sun Jan 03 11:52:47 2021	1609671167	104	3366	3470	2855
Sun Jan 03 11:52:36 2021	1609671156	103	3369	3472	2856
Sun Jan 03 11:52:20 2021	1609671140	148	3328	3476	2828
Sun Jan 03 11:52:47 2021	1609671167	105	3372	3477	2864
Sun Jan 03 11:52:41 2021	1609671161	113	3370	3482	2854
Sun Jan 03 11:52:20 2021	1609671140	150	3333	3484	2816
Sun Jan 03 11:52:20 2021	1609671140	146	3345	3491	2846
Sun Jan 03 11:53:02 2021	1609671182	106	3386	3493	2884
Sun Jan 03 11:52:27 2021	1609671147	102	3395	3497	2891
Sun Jan 03 11:52:24 2021	1609671144	98	3400	3498	2891
Sun Jan 03 11:53:07 2021	1609671187	104	3394	3498	2875
Sun Jan 03 11:52:33 2021	1609671153	117	3384	3501	2875
Sun Jan 03 11:52:51 2021	1609671171	110	3393	3503	2887
Sun Jan 03 11:52:54 2021	1609671174	114	3394	3508	2887
Sun Jan 03 11:52:35 2021	1609671155	104	3406	3509	2900
Sun Jan 03 11:52:46 2021	1609671166	112	3411	3522	2909
Sun Jan 03 11:52:40 2021	1609671160	109	3414	3523	2899
Sun Jan 03 11:52:55 2021	1609671175	110	3416	3526	2913
Sun Jan 03 11:53:03 2021	1609671183	116	3418	3533	2912
Sun Jan 03 11:52:46 2021	1609671166	101	3438	3539	2932
Sun Jan 03 11:52:30 2021	1609671150	98	3441	3540	2951
Sun Jan 03 11:52:45 2021	1609671165	105	3438	3544	2930
Sun Jan 03 11:52:30 2021	1609671150	104	3441	3546	2940
Sun Jan 03 11:52:31 2021	1609671151	113	3433	3546	2939
Sun Jan 03 11:52:38 2021	1609671158	107	3440	3547	2942
Sun Jan 03 11:52:36 2021	1609671156	109	3441	3549	2936
Sun Jan 03 11:53:02 2021	1609671182	104	3446	3550	2937
Sun Jan 03 11:53:06 2021	1609671186	116	3446	3562	2939
Sun Jan 03 11:52:40 2021	1609671160	112	3451	3563	2950
Sun Jan 03 11:52:36 2021	1609671156	105	3459	3564	2952
Sun Jan 03 11:52:49 2021	1609671169	112	3454	3566	2950
Sun Jan 03 11:52:49 2021	1609671169	101	3467	3569	2966
Sun Jan 03 11:52:43 2021	1609671163	113	3456	3569	2945
Sun Jan 03 11:52:36 2021	1609671156	102	3467	3569	2965
Sun Jan 03 11:52:32 2021	1609671152	109	3461	3570	2950
Sun Jan 03 11:52:28 2021	1609671148	105	3469	3575	2964
Sun Jan 03 11:52:56 2021	1609671176	104	3473	3577	2966
Sun Jan 03 11:52:47 2021	1609671167	103	3478	3581	2973
Sun Jan 03 11:52:51 2021	1609671171	100	3481	3581	2979
Sun Jan 03 11:52:50 2021	1609671170	104	3479	3582	2974
Sun Jan 03 11:52:40 2021	1609671160	103	3490	3593	2991
Sun Jan 03 11:52:25 2021	1609671145	103	3490	3593	2988
Sun Jan 03 11:53:06 2021	1609671186	103	3492	3595	2990
Sun Jan 03 11:52:35 2021	1609671155	112	3488	3600	2978
Sun Jan 03 11:52:52 2021	1609671172	112	3489	3602	2985
Sun Jan 03 11:52:58 2021	1609671178	103	3502	3605	2998
Sun Jan 03 11:52:50 2021	1609671170	112	3493	3606	2990
Sun Jan 03 11:52:51 2021	1609671171	104	3503	3607	3004
Sun Jan 03 11:53:05 2021	1609671185	112	3496	3608	2980
Sun Jan 03 11:52:34 2021	1609671154	101	3509	3610	3011
Sun Jan 03 11:53:05 2021	1609671185	107	3503	3610	3000
Sun Jan 03 11:52:58 2021	1609671178	112	3504	3616	3001
Sun Jan 03 11:53:02 2021	1609671182	104	3512	3616	2969
Sun Jan 03 11:52:30 2021	1609671150	114	3508	3621	3002
Sun Jan 03 11:52:30 2021	1609671150	104	3519	3622	3012
Sun Jan 03 11:53:05 2021	1609671185	115	3509	3623	3003
Sun Jan 03 11:52:28 2021	1609671148	113	3511	3624	3003
Sun Jan 03 11:52:32 2021	1609671152	114	3513	3627	3006
Sun Jan 03 11:52:57 2021	1609671177	106	3521	3628	3019
Sun Jan 03 11:52:36 2021	1609671156	107	3522	3629	3010
Sun Jan 03 11:52:47 2021	1609671167	102	3528	3630	3024
Sun Jan 03 11:53:06 2021	1609671186	103	3530	3633	3025
Sun Jan 03 11:52:28 2021	1609671148	105	3528	3634	3009
Sun Jan 03 11:52:54 2021	1609671174	113	3521	3634	3018
Sun Jan 03 11:52:34 2021	1609671154	115	3525	3640	3021
Sun Jan 03 11:52:45 2021	1609671165	100	3541	3641	3030
Sun Jan 03 11:53:04 2021	1609671184	100	3543	3642	3038
Sun Jan 03 11:52:58 2021	1609671178	112	3530	3642	3024
Sun Jan 03 11:52:49 2021	1609671169	104	3542	3646	3040
Sun Jan 03 11:52:44 2021	1609671164	113	3538	3651	3030
Sun Jan 03 11:52:48 2021	1609671168	116	3536	3652	3031
Sun Jan 03 11:52:30 2021	1609671150	113	3540	3653	3030
Sun Jan 03 11:52:59 2021	1609671179	112	3547	3659	3043
Sun Jan 03 11:52:50 2021	1609671170	115	3545	3659	3044
Sun Jan 03 11:52:40 2021	1609671160	107	3560	3667	3054
Sun Jan 03 11:52:46 2021	1609671166	105	3564	3669	3056
Sun Jan 03 11:52:37 2021	1609671157	112	3558	3670	3058
Sun Jan 03 11:52:47 2021	1609671167	113	3560	3674	3052
Sun Jan 03 11:52:31 2021	1609671151	115	3562	3677	3060
Sun Jan 03 11:52:56 2021	1609671176	114	3566	3680	3062
Sun Jan 03 11:52:40 2021	1609671160	104	3576	3680	3068
Sun Jan 03 11:53:02 2021	1609671182	109	3572	3681	3046
Sun Jan 03 11:52:46 2021	1609671166	108	3573	3681	3071
Sun Jan 03 11:52:20 2021	1609671140	146	3535	3681	3032
Sun Jan 03 11:52:20 2021	1609671140	146	3536	3682	3029
Sun Jan 03 11:52:20 2021	1609671140	144	3539	3683	3041
Sun Jan 03 11:52:29 2021	1609671149	102	3581	3684	3077
Sun Jan 03 11:52:39 2021	1609671159	103	3582	3685	3079
Sun Jan 03 11:52:47 2021	1609671167	113	3575	3688	3072
Sun Jan 03 11:52:31 2021	1609671151	105	3588	3693	3086
Sun Jan 03 11:52:27 2021	1609671147	119	3576	3695	3062
Sun Jan 03 11:52:34 2021	1609671154	114	3584	3698	3077
Sun Jan 03 11:53:05 2021	1609671185	104	3594	3699	3086
Sun Jan 03 11:52:35 2021	1609671155	112	3588	3700	3082
Sun Jan 03 11:52:46 2021	1609671166	104	3596	3700	3092
Sun Jan 03 11:52:47 2021	1609671167	106	3595	3702	3078
Sun Jan 03 11:52:46 2021	1609671166	104	3599	3703	3096
Sun Jan 03 11:52:35 2021	1609671155	103	3603	3706	3098
Sun Jan 03 11:52:27 2021	1609671147	101	3606	3707	3103
Sun Jan 03 11:52:24 2021	1609671144	107	3601	3708	3095
Sun Jan 03 11:52:42 2021	1609671162	100	3609	3709	3095
Sun Jan 03 11:52:43 2021	1609671163	102	3608	3710	3094
Sun Jan 03 11:52:45 2021	1609671165	105	3612	3718	3108
Sun Jan 03 11:52:26 2021	1609671146	113	3606	3719	3098
Sun Jan 03 11:52:27 2021	1609671147	108	3611	3719	3091
Sun Jan 03 11:52:53 2021	1609671173	105	3615	3719	3118
Sun Jan 03 11:52:49 2021	1609671169	99	3621	3720	3112
Sun Jan 03 11:52:52 2021	1609671172	99	3622	3722	3106
Sun Jan 03 11:52:48 2021	1609671168	130	3597	3727	3095
Sun Jan 03 11:52:45 2021	1609671165	103	3624	3727	3112
Sun Jan 03 11:52:35 2021	1609671155	109	3619	3728	3106
Sun Jan 03 11:52:29 2021	1609671149	102	3632	3734	3126
Sun Jan 03 11:52:48 2021	1609671168	102	3636	3738	3117
Sun Jan 03 11:53:05 2021	1609671185	105	3634	3739	3125
Sun Jan 03 11:52:56 2021	1609671176	100	3640	3740	3140
Sun Jan 03 11:52:29 2021	1609671149	117	3626	3743	3101
Sun Jan 03 11:52:27 2021	1609671147	107	3637	3744	3125
Sun Jan 03 11:52:33 2021	1609671153	106	3638	3744	3143
Sun Jan 03 11:52:33 2021	1609671153	108	3640	3748	3134
Sun Jan 03 11:52:42 2021	1609671162	102	3648	3750	3144
Sun Jan 03 11:53:01 2021	1609671181	100	3651	3751	3155
Sun Jan 03 11:52:32 2021	1609671152	106	3646	3751	3144
Sun Jan 03 11:52:59 2021	1609671179	104	3648	3753	3136
Sun Jan 03 11:52:42 2021	1609671162	114	3642	3756	3140
Sun Jan 03 11:52:41 2021	1609671161	105	3653	3758	3148
Sun Jan 03 11:52:57 2021	1609671177	118	3641	3759	3138
Sun Jan 03 11:53:03 2021	1609671183	102	3658	3760	3152
Sun Jan 03 11:52:37 2021	1609671157	112	3649	3761	3139
Sun Jan 03 11:52:45 2021	1609671165	110	3651	3762	3143
Sun Jan 03 11:52:59 2021	1609671179	104	3658	3762	3154
Sun Jan 03 11:53:06 2021	1609671186	101	3662	3762	3158
Sun Jan 03 11:52:33 2021	1609671153	114	3649	3763	3147
Sun Jan 03 11:52:45 2021	1609671165	106	3658	3764	3153
Sun Jan 03 11:53:03 2021	1609671183	104	3661	3765	3160
Sun Jan 03 11:52:39 2021	1609671159	104	3663	3767	3159
Sun Jan 03 11:52:33 2021	1609671153	113	3655	3768	3149
Sun Jan 03 11:52:49 2021	1609671169	105	3663	3768	3161
Sun Jan 03 11:52:56 2021	1609671176	103	3666	3769	3163
Sun Jan 03 11:52:40 2021	1609671160	105	3665	3771	3158
Sun Jan 03 11:52:43 2021	1609671163	104	3668	3772	3164
Sun Jan 03 11:53:04 2021	1609671184	111	3661	3772	3157
Sun Jan 03 11:52:28 2021	1609671148	110	3663	3773	3159
Sun Jan 03 11:52:59 2021	1609671179	114	3662	3777	3160
Sun Jan 03 11:52:35 2021	1609671155	111	3667	3777	3163
Sun Jan 03 11:52:32 2021	1609671152	117	3661	3778	3160
Sun Jan 03 11:52:33 2021	1609671153	104	3675	3779	3173
Sun Jan 03 11:52:40 2021	1609671160	124	3655	3779	3163
Sun Jan 03 11:53:06 2021	1609671186	104	3678	3782	3168
Sun Jan 03 11:52:31 2021	1609671151	100	3686	3786	3179
Sun Jan 03 11:52:44 2021	1609671164	105	3683	3787	3176
Sun Jan 03 11:53:07 2021	1609671187	113	3675	3788	3170
Sun Jan 03 11:52:32 2021	1609671152	120	3669	3789	3164
Sun Jan 03 11:52:52 2021	1609671172	105	3685	3790	3187
Sun Jan 03 11:52:43 2021	1609671163	103	3689	3791	3181
Sun Jan 03 11:52:35 2021	1609671155	106	3686	3792	3181
Sun Jan 03 11:53:04 2021	1609671184	100	3693	3793	3199
Sun Jan 03 11:52:28 2021	1609671148	102	3692	3794	3189
Sun Jan 03 11:52:57 2021	1609671177	110	3685	3794	3183
Sun Jan 03 11:52:40 2021	1609671160	105	3690	3795	3182
Sun Jan 03 11:52:43 2021	1609671163	107	3692	3799	3189
Sun Jan 03 11:52:52 2021	1609671172	101	3699	3801	3199
Sun Jan 03 11:52:58 2021	1609671178	109	3692	3801	3192
Sun Jan 03 11:52:52 2021	1609671172	100	3701	3802	3188
Sun Jan 03 11:52:52 2021	1609671172	104	3698	3802	3192
Sun Jan 03 11:52:39 2021	1609671159	117	3689	3806	3186
Sun Jan 03 11:52:33 2021	1609671153	105	3701	3806	3194
Sun Jan 03 11:52:55 2021	1609671175	107	3704	3810	3185
Sun Jan 03 11:52:49 2021	1609671169	112	3701	3813	3193
Sun Jan 03 11:52:54 2021	1609671174	107	3707	3814	3198
Sun Jan 03 11:52:33 2021	1609671153	104	3714	3818	3199
Sun Jan 03 11:52:57 2021	1609671177	104	3715	3819	3209
Sun Jan 03 11:53:06 2021	1609671186	106	3715	3821	3211
Sun Jan 03 11:53:06 2021	1609671186	106	3717	3822	3210
Sun Jan 03 11:52:42 2021	1609671162	112	3711	3823	3203
Sun Jan 03 11:52:54 2021	1609671174	102	3725	3827	3204
Sun Jan 03 11:52:35 2021	1609671155	115	3712	3827	3211
Sun Jan 03 11:52:52 2021	1609671172	104	3724	3828	3236
Sun Jan 03 11:52:43 2021	1609671163	103	3726	3830	3229
Sun Jan 03 11:52:55 2021	1609671175	110	3720	3830	3214
Sun Jan 03 11:52:46 2021	1609671166	102	3732	3834	3224
Sun Jan 03 11:52:32 2021	1609671152	99	3736	3834	3226
Sun Jan 03 11:53:05 2021	1609671185	104	3731	3835	3227
Sun Jan 03 11:52:31 2021	1609671151	105	3731	3836	3227
Sun Jan 03 11:52:50 2021	1609671170	103	3733	3837	3230
Sun Jan 03 11:53:02 2021	1609671182	106	3733	3839	3227
Sun Jan 03 11:52:50 2021	1609671170	105	3736	3841	3228
Sun Jan 03 11:52:36 2021	1609671156	104	3741	3845	3247
Sun Jan 03 11:52:53 2021	1609671173	102	3742	3845	3236
Sun Jan 03 11:53:00 2021	1609671180	106	3739	3845	3238
Sun Jan 03 11:52:45 2021	1609671165	103	3742	3845	3224
Sun Jan 03 11:52:30 2021	1609671150	103	3743	3846	3239
Sun Jan 03 11:53:06 2021	1609671186	115	3731	3846	3227
Sun Jan 03 11:52:45 2021	1609671165	113	3734	3847	3220
Sun Jan 03 11:52:29 2021	1609671149	115	3732	3847	3230
Sun Jan 03 11:52:31 2021	1609671151	115	3733	3848	3229
Sun Jan 03 11:53:05 2021	1609671185	116	3732	3848	3230
Sun Jan 03 11:53:02 2021	1609671182	102	3747	3848	3241
Sun Jan 03 11:52:20 2021	1609671140	146	3703	3849	3197
Sun Jan 03 11:52:42 2021	1609671162	104	3747	3851	3245
Sun Jan 03 11:52:49 2021	1609671169	115	3736	3851	3236
Sun Jan 03 11:52:49 2021	1609671169	115	3736	3851	3223
Sun Jan 03 11:52:41 2021	1609671161	114	3738	3852	3227
Sun Jan 03 11:53:05 2021	1609671185	114	3741	3855	3236
Sun Jan 03 11:52:52 2021	1609671172	102	3754	3856	3252
Sun Jan 03 11:53:01 2021	1609671181	101	3756	3857	3247
Sun Jan 03 11:52:39 2021	1609671159	110	3748	3858	3226
Sun Jan 03 11:52:37 2021	1609671157	112	3747	3858	3243
Sun Jan 03 11:52:51 2021	1609671171	102	3759	3861	3257
Sun Jan 03 11:52:54 2021	1609671174	111	3751	3862	3250
Sun Jan 03 11:53:00 2021	1609671180	106	3757	3862	3255
Sun Jan 03 11:52:47 2021	1609671167	106	3757	3864	3251
Sun Jan 03 11:52:32 2021	1609671152	118	3748	3866	3241
Sun Jan 03 11:52:48 2021	1609671168	120	3746	3866	3232
Sun Jan 03 11:52:55 2021	1609671175	105	3762	3867	3255
Sun Jan 03 11:52:47 2021	1609671167	104	3764	3868	3258
Sun Jan 03 11:52:54 2021	1609671174	101	3767	3868	3264
Sun Jan 03 11:52:41 2021	1609671161	105	3764	3868	3259
Sun Jan 03 11:52:53 2021	1609671173	113	3758	3871	3250
Sun Jan 03 11:52:42 2021	1609671162	106	3766	3872	3251
Sun Jan 03 11:52:26 2021	1609671146	115	3760	3875	3254
Sun Jan 03 11:52:30 2021	1609671150	103	3772	3875	3266
Sun Jan 03 11:52:57 2021	1609671177	118	3759	3876	3240
Sun Jan 03 11:52:53 2021	1609671173	104	3772	3876	3266
Sun Jan 03 11:52:55 2021	1609671175	106	3770	3877	3256
Sun Jan 03 11:53:00 2021	1609671180	104	3773	3877	3265
Sun Jan 03 11:52:47 2021	1609671167	113	3767	3880	3250
Sun Jan 03 11:52:27 2021	1609671147	101	3779	3880	3277
Sun Jan 03 11:52:45 2021	1609671165	106	3775	3881	3268
Sun Jan 03 11:52:52 2021	1609671172	112	3769	3881	3263
Sun Jan 03 11:52:58 2021	1609671178	103	3779	3882	3276
Sun Jan 03 11:53:04 2021	1609671184	109	3775	3884	3271
Sun Jan 03 11:52:54 2021	1609671174	100	3785	3885	3283
Sun Jan 03 11:52:53 2021	1609671173	105	3781	3885	3276
Sun Jan 03 11:52:30 2021	1609671150	104	3784	3889	3283
Sun Jan 03 11:53:00 2021	1609671180	105	3788	3893	3277
Sun Jan 03 11:53:03 2021	1609671183	110	3784	3893	3280
Sun Jan 03 11:53:00 2021	1609671180	112	3781	3894	3278
Sun Jan 03 11:52:38 2021	1609671158	104	3792	3896	3289
