starttime	seconds	ctime	dtime	ttime	wait
Sun Jan 03 12:06:37 2021	1609671997	108	754	862	203
Sun Jan 03 12:06:23 2021	1609671983	114	748	862	227
Sun Jan 03 12:06:22 2021	1609671982	103	760	863	236
Sun Jan 03 12:06:27 2021	1609671987	101	762	863	242
Sun Jan 03 12:06:51 2021	1609672011	105	758	864	183
Sun Jan 03 12:06:23 2021	1609671983	105	760	866	222
Sun Jan 03 12:06:33 2021	1609671993	104	763	866	183
Sun Jan 03 12:06:26 2021	1609671986	107	760	866	163
Sun Jan 03 12:06:53 2021	1609672013	105	763	868	199
Sun Jan 03 12:06:41 2021	1609672001	107	762	868	201
Sun Jan 03 12:06:46 2021	1609672006	109	761	869	250
Sun Jan 03 12:07:01 2021	1609672021	115	755	869	220
Sun Jan 03 12:06:41 2021	1609672001	105	765	870	250
Sun Jan 03 12:06:25 2021	1609671985	114	757	871	192
Sun Jan 03 12:06:20 2021	1609671980	107	764	871	156
Sun Jan 03 12:06:26 2021	1609671986	116	755	871	226
Sun Jan 03 12:06:41 2021	1609672001	103	768	871	199
Sun Jan 03 12:06:20 2021	1609671980	115	758	873	207
Sun Jan 03 12:06:53 2021	1609672013	106	768	874	223
Sun Jan 03 12:06:43 2021	1609672003	114	760	874	175
Sun Jan 03 12:06:44 2021	1609672004	104	770	874	195
Sun Jan 03 12:06:41 2021	1609672001	112	762	874	191
Sun Jan 03 12:06:49 2021	1609672009	103	771	874	219
Sun Jan 03 12:06:32 2021	1609671992	108	767	875	200
Sun Jan 03 12:06:28 2021	1609671988	103	772	875	209
Sun Jan 03 12:06:33 2021	1609671993	103	772	876	220
Sun Jan 03 12:06:26 2021	1609671986	116	759	876	201
Sun Jan 03 12:06:20 2021	1609671980	105	771	876	217
Sun Jan 03 12:06:57 2021	1609672017	108	769	876	217
Sun Jan 03 12:06:18 2021	1609671978	104	773	877	201
Sun Jan 03 12:07:00 2021	1609672020	103	776	879	213
Sun Jan 03 12:06:18 2021	1609671978	106	774	879	165
Sun Jan 03 12:06:31 2021	1609671991	104	776	880	225
Sun Jan 03 12:06:32 2021	1609671992	110	770	880	216
Sun Jan 03 12:06:53 2021	1609672013	108	773	881	195
Sun Jan 03 12:06:17 2021	1609671977	114	767	881	222
Sun Jan 03 12:06:20 2021	1609671980	103	778	881	193
Sun Jan 03 12:06:25 2021	1609671985	106	776	882	216
Sun Jan 03 12:06:27 2021	1609671987	105	778	883	201
Sun Jan 03 12:06:35 2021	1609671995	106	778	883	207
Sun Jan 03 12:06:25 2021	1609671985	114	770	884	266
Sun Jan 03 12:06:31 2021	1609671991	110	774	884	240
Sun Jan 03 12:06:47 2021	1609672007	103	781	884	257
Sun Jan 03 12:06:48 2021	1609672008	116	769	885	244
Sun Jan 03 12:06:53 2021	1609672013	101	786	887	229
Sun Jan 03 12:06:58 2021	1609672018	103	784	887	164
Sun Jan 03 12:06:38 2021	1609671998	111	776	887	201
Sun Jan 03 12:06:53 2021	1609672013	119	769	887	260
Sun Jan 03 12:06:46 2021	1609672006	113	775	888	198
Sun Jan 03 12:06:34 2021	1609671994	115	773	888	193
Sun Jan 03 12:06:27 2021	1609671987	122	766	888	237
Sun Jan 03 12:06:36 2021	1609671996	104	784	888	157
Sun Jan 03 12:06:21 2021	1609671981	115	773	888	261
Sun Jan 03 12:06:22 2021	1609671982	105	783	889	250
Sun Jan 03 12:06:51 2021	1609672011	101	788	889	169
Sun Jan 03 12:06:23 2021	1609671983	108	781	889	212
Sun Jan 03 12:06:38 2021	1609671998	114	776	890	181
Sun Jan 03 12:07:00 2021	1609672020	102	788	890	242
Sun Jan 03 12:06:37 2021	1609671997	104	787	890	196
Sun Jan 03 12:06:40 2021	1609672000	106	785	891	229
Sun Jan 03 12:06:33 2021	1609671993	100	792	892	217
Sun Jan 03 12:06:32 2021	1609671992	106	786	892	250
Sun Jan 03 12:06:33 2021	1609671993	109	784	893	251
Sun Jan 03 12:07:01 2021	1609672021	119	775	894	198
Sun Jan 03 12:06:43 2021	1609672003	102	791	894	272
Sun Jan 03 12:06:47 2021	1609672007	116	779	895	237
Sun Jan 03 12:06:53 2021	1609672013	104	791	895	256
Sun Jan 03 12:06:37 2021	1609671997	104	792	895	210
Sun Jan 03 12:06:21 2021	1609671981	107	789	896	260
Sun Jan 03 12:06:36 2021	1609671996	116	781	896	247
Sun Jan 03 12:06:21 2021	1609671981	104	793	896	196
Sun Jan 03 12:06:21 2021	1609671981	110	787	897	219
Sun Jan 03 12:06:53 2021	1609672013	102	795	897	178
Sun Jan 03 12:06:37 2021	1609671997	113	785	897	189
Sun Jan 03 12:06:52 2021	1609672012	108	790	898	287
Sun Jan 03 12:06:25 2021	1609671985	102	796	898	208
Sun Jan 03 12:06:41 2021	1609672001	117	781	898	166
Sun Jan 03 12:06:32 2021	1609671992	105	794	899	223
Sun Jan 03 12:06:52 2021	1609672012	109	790	899	258
Sun Jan 03 12:06:50 2021	1609672010	105	793	899	206
Sun Jan 03 12:06:35 2021	1609671995	102	796	899	293
Sun Jan 03 12:06:48 2021	1609672008	105	794	899	244
Sun Jan 03 12:06:45 2021	1609672005	104	795	899	291
Sun Jan 03 12:07:00 2021	1609672020	124	777	900	240
Sun Jan 03 12:06:32 2021	1609671992	105	795	900	202
Sun Jan 03 12:07:00 2021	1609672020	104	796	901	235
Sun Jan 03 12:06:41 2021	1609672001	110	790	901	265
Sun Jan 03 12:06:18 2021	1609671978	104	797	901	221
Sun Jan 03 12:06:52 2021	1609672012	112	789	901	239
Sun Jan 03 12:06:30 2021	1609671990	111	790	901	173
Sun Jan 03 12:06:33 2021	1609671993	103	799	902	271
Sun Jan 03 12:06:57 2021	1609672017	119	783	902	209
Sun Jan 03 12:06:27 2021	1609671987	114	788	902	223
Sun Jan 03 12:06:52 2021	1609672012	105	797	902	231
Sun Jan 03 12:06:16 2021	1609671976	106	798	904	278
Sun Jan 03 12:06:17 2021	1609671977	105	800	904	224
Sun Jan 03 12:06:32 2021	1609671992	113	792	905	245
Sun Jan 03 12:06:40 2021	1609672000	105	801	906	174
Sun Jan 03 12:07:01 2021	1609672021	130	776	906	287
Sun Jan 03 12:06:42 2021	1609672002	118	788	907	220
Sun Jan 03 12:06:38 2021	1609671998	104	803	907	248
Sun Jan 03 12:06:53 2021	1609672013	105	803	907	281
Sun Jan 03 12:06:26 2021	1609671986	114	795	909	232
Sun Jan 03 12:06:33 2021	1609671993	117	792	910	253
Sun Jan 03 12:06:48 2021	1609672008	107	802	910	242
Sun Jan 03 12:06:18 2021	1609671978	114	796	910	231
Sun Jan 03 12:06:33 2021	1609671993	114	796	910	229
Sun Jan 03 12:06:28 2021	1609671988	113	797	910	266
Sun Jan 03 12:06:21 2021	1609671981	107	804	910	250
Sun Jan 03 12:06:53 2021	1609672013	102	808	911	259
Sun Jan 03 12:07:00 2021	1609672020	106	805	911	296
Sun Jan 03 12:06:57 2021	1609672017	105	807	913	305
Sun Jan 03 12:06:20 2021	1609671980	118	795	913	191
Sun Jan 03 12:06:20 2021	1609671980	113	801	913	234
Sun Jan 03 12:06:23 2021	1609671983	107	808	915	238
Sun Jan 03 12:06:27 2021	1609671987	105	810	915	316
Sun Jan 03 12:06:17 2021	1609671977	121	796	917	245
Sun Jan 03 12:06:25 2021	1609671985	113	804	917	211
Sun Jan 03 12:06:26 2021	1609671986	110	808	918	206
Sun Jan 03 12:06:37 2021	1609671997	121	797	918	225
Sun Jan 03 12:06:28 2021	1609671988	103	815	918	176
Sun Jan 03 12:06:20 2021	1609671980	98	820	918	244
Sun Jan 03 12:06:23 2021	1609671983	105	813	918	189
Sun Jan 03 12:06:55 2021	1609672015	104	814	918	311
Sun Jan 03 12:06:21 2021	1609671981	100	818	919	227
Sun Jan 03 12:06:33 2021	1609671993	115	803	919	299
Sun Jan 03 12:06:21 2021	1609671981	108	811	919	270
Sun Jan 03 12:06:25 2021	1609671985	107	813	920	227
Sun Jan 03 12:06:18 2021	1609671978	113	808	920	229
Sun Jan 03 12:06:53 2021	1609672013	113	807	920	246
Sun Jan 03 12:06:27 2021	1609671987	112	809	921	276
Sun Jan 03 12:06:25 2021	1609671985	113	808	921	243
Sun Jan 03 12:06:44 2021	1609672004	108	813	921	262
Sun Jan 03 12:06:41 2021	1609672001	106	816	922	270
Sun Jan 03 12:06:38 2021	1609671998	115	807	922	212
Sun Jan 03 12:06:43 2021	1609672003	108	814	922	250
Sun Jan 03 12:06:28 2021	1609671988	104	819	923	278
Sun Jan 03 12:06:52 2021	1609672012	108	815	923	245
Sun Jan 03 12:06:26 2021	1609671986	113	810	923	203
Sun Jan 03 12:06:27 2021	1609671987	101	823	924	253
Sun Jan 03 12:06:58 2021	1609672018	108	816	924	183
Sun Jan 03 12:06:17 2021	1609671977	107	816	924	235
Sun Jan 03 12:06:40 2021	1609672000	115	809	924	284
Sun Jan 03 12:06:30 2021	1609671990	104	821	925	312
Sun Jan 03 12:06:20 2021	1609671980	107	819	926	243
Sun Jan 03 12:06:22 2021	1609671982	136	790	926	280
Sun Jan 03 12:06:23 2021	1609671983	116	810	926	243
Sun Jan 03 12:06:17 2021	1609671977	112	814	926	152
Sun Jan 03 12:06:53 2021	1609672013	113	813	926	254
Sun Jan 03 12:06:38 2021	1609671998	101	825	926	200
Sun Jan 03 12:06:48 2021	1609672008	112	814	926	279
Sun Jan 03 12:06:23 2021	1609671983	115	812	927	278
Sun Jan 03 12:06:56 2021	1609672016	103	824	927	132
Sun Jan 03 12:06:33 2021	1609671993	102	825	927	248
Sun Jan 03 12:06:45 2021	1609672005	103	824	927	244
Sun Jan 03 12:06:38 2021	1609671998	104	823	927	246
Sun Jan 03 12:06:18 2021	1609671978	105	822	927	325
Sun Jan 03 12:06:31 2021	1609671991	116	812	928	264
Sun Jan 03 12:06:24 2021	1609671984	122	807	929	244
Sun Jan 03 12:06:18 2021	1609671978	113	816	929	251
Sun Jan 03 12:06:31 2021	1609671991	99	830	929	233
Sun Jan 03 12:06:40 2021	1609672000	105	824	930	244
Sun Jan 03 12:06:48 2021	1609672008	104	826	930	316
Sun Jan 03 12:06:52 2021	1609672012	106	824	930	222
Sun Jan 03 12:06:29 2021	1609671989	104	826	930	180
Sun Jan 03 12:06:58 2021	1609672018	105	826	931	306
Sun Jan 03 12:07:02 2021	1609672022	105	825	931	212
Sun Jan 03 12:06:51 2021	1609672011	100	831	931	265
Sun Jan 03 12:06:47 2021	1609672007	114	817	931	267
Sun Jan 03 12:06:26 2021	1609671986	107	824	931	203
Sun Jan 03 12:06:20 2021	1609671980	109	822	931	216
Sun Jan 03 12:06:35 2021	1609671995	105	827	931	262
Sun Jan 03 12:06:22 2021	1609671982	113	819	932	248
Sun Jan 03 12:06:48 2021	1609672008	121	811	932	265
Sun Jan 03 12:06:52 2021	1609672012	105	827	932	277
Sun Jan 03 12:06:25 2021	1609671985	104	828	932	207
Sun Jan 03 12:06:56 2021	1609672016	113	820	933	170
Sun Jan 03 12:06:53 2021	1609672013	104	830	934	248
Sun Jan 03 12:06:43 2021	1609672003	112	823	934	249
Sun Jan 03 12:06:33 2021	1609671993	112	822	934	258
Sun Jan 03 12:06:32 2021	1609671992	118	817	935	237
Sun Jan 03 12:06:28 2021	1609671988	104	831	935	262
Sun Jan 03 12:06:42 2021	1609672002	102	833	935	192
Sun Jan 03 12:06:18 2021	1609671978	113	822	936	207
Sun Jan 03 12:06:46 2021	1609672006	104	832	936	249
Sun Jan 03 12:06:38 2021	1609671998	108	828	936	223
Sun Jan 03 12:06:56 2021	1609672016	100	837	936	214
Sun Jan 03 12:06:33 2021	1609671993	104	832	937	275
Sun Jan 03 12:06:48 2021	1609672008	121	816	937	263
Sun Jan 03 12:06:40 2021	1609672000	107	831	938	283
Sun Jan 03 12:06:48 2021	1609672008	103	834	938	209
Sun Jan 03 12:06:56 2021	1609672016	106	832	938	272
Sun Jan 03 12:06:23 2021	1609671983	119	818	938	255
Sun Jan 03 12:06:26 2021	1609671986	104	834	938	271
Sun Jan 03 12:06:33 2021	1609671993	103	835	938	309
Sun Jan 03 12:06:33 2021	1609671993	115	823	938	261
Sun Jan 03 12:06:23 2021	1609671983	104	834	938	297
Sun Jan 03 12:06:48 2021	1609672008	105	833	938	210
Sun Jan 03 12:06:26 2021	1609671986	104	835	939	219
Sun Jan 03 12:06:33 2021	1609671993	104	836	940	318
Sun Jan 03 12:06:48 2021	1609672008	108	832	940	260
Sun Jan 03 12:06:40 2021	1609672000	105	836	940	271
Sun Jan 03 12:06:47 2021	1609672007	132	809	941	226
Sun Jan 03 12:06:22 2021	1609671982	103	838	941	234
Sun Jan 03 12:06:23 2021	1609671983	113	829	941	303
Sun Jan 03 12:06:33 2021	1609671993	109	833	942	221
Sun Jan 03 12:06:23 2021	1609671983	115	827	942	248
Sun Jan 03 12:06:37 2021	1609671997	99	843	942	258
Sun Jan 03 12:06:16 2021	1609671976	108	834	942	337
Sun Jan 03 12:06:26 2021	1609671986	106	837	942	245
Sun Jan 03 12:06:48 2021	1609672008	104	838	942	285
Sun Jan 03 12:06:20 2021	1609671980	111	832	943	263
Sun Jan 03 12:06:28 2021	1609671988	102	841	943	252
Sun Jan 03 12:06:24 2021	1609671984	115	828	943	281
Sun Jan 03 12:06:53 2021	1609672013	108	836	944	261
Sun Jan 03 12:06:43 2021	1609672003	107	837	944	260
Sun Jan 03 12:06:32 2021	1609671992	105	839	944	229
Sun Jan 03 12:06:40 2021	1609672000	104	840	944	249
Sun Jan 03 12:06:27 2021	1609671987	110	834	944	236
Sun Jan 03 12:06:53 2021	1609672013	107	838	945	236
Sun Jan 03 12:06:40 2021	1609672000	103	842	945	319
Sun Jan 03 12:06:21 2021	1609671981	102	844	945	332
Sun Jan 03 12:06:45 2021	1609672005	117	829	946	255
Sun Jan 03 12:07:00 2021	1609672020	108	838	946	282
Sun Jan 03 12:06:38 2021	1609671998	113	834	947	271
Sun Jan 03 12:06:30 2021	1609671990	105	842	947	292
Sun Jan 03 12:06:26 2021	1609671986	112	835	947	255
Sun Jan 03 12:06:18 2021	1609671978	106	842	947	191
Sun Jan 03 12:06:46 2021	1609672006	108	840	947	223
Sun Jan 03 12:06:20 2021	1609671980	104	844	948	272
Sun Jan 03 12:06:45 2021	1609672005	112	836	948	239
Sun Jan 03 12:06:43 2021	1609672003	103	845	948	250
Sun Jan 03 12:06:32 2021	1609671992	100	848	948	236
Sun Jan 03 12:06:42 2021	1609672002	104	844	948	216
Sun Jan 03 12:06:38 2021	1609671998	104	845	948	218
Sun Jan 03 12:06:45 2021	1609672005	103	847	949	238
Sun Jan 03 12:06:20 2021	1609671980	106	843	949	321
Sun Jan 03 12:06:43 2021	1609672003	109	840	949	221
Sun Jan 03 12:06:30 2021	1609671990	113	837	950	211
Sun Jan 03 12:07:02 2021	1609672022	104	846	950	249
Sun Jan 03 12:06:26 2021	1609671986	113	838	950	270
Sun Jan 03 12:06:42 2021	1609672002	107	843	950	274
Sun Jan 03 12:06:27 2021	1609671987	107	843	950	303
Sun Jan 03 12:06:52 2021	1609672012	103	848	951	255
Sun Jan 03 12:06:23 2021	1609671983	115	836	951	259
Sun Jan 03 12:06:38 2021	1609671998	107	844	951	217
Sun Jan 03 12:06:25 2021	1609671985	104	847	951	243
Sun Jan 03 12:06:30 2021	1609671990	106	846	951	195
Sun Jan 03 12:06:48 2021	1609672008	118	834	951	304
Sun Jan 03 12:06:50 2021	1609672010	109	843	951	293
Sun Jan 03 12:06:17 2021	1609671977	109	843	952	190
Sun Jan 03 12:06:26 2021	1609671986	101	852	953	308
Sun Jan 03 12:06:43 2021	1609672003	109	844	953	237
Sun Jan 03 12:06:43 2021	1609672003	114	840	953	280
Sun Jan 03 12:06:26 2021	1609671986	108	846	953	224
Sun Jan 03 12:06:48 2021	1609672008	104	850	954	348
Sun Jan 03 12:06:25 2021	1609671985	105	849	954	277
Sun Jan 03 12:06:33 2021	1609671993	115	840	954	338
Sun Jan 03 12:06:51 2021	1609672011	103	852	954	319
Sun Jan 03 12:06:56 2021	1609672016	109	845	955	306
Sun Jan 03 12:06:23 2021	1609671983	106	848	955	238
Sun Jan 03 12:06:25 2021	1609671985	104	851	955	267
Sun Jan 03 12:06:28 2021	1609671988	104	851	955	219
Sun Jan 03 12:06:33 2021	1609671993	113	842	955	253
Sun Jan 03 12:06:28 2021	1609671988	103	852	955	218
Sun Jan 03 12:06:47 2021	1609672007	105	850	955	204
Sun Jan 03 12:06:33 2021	1609671993	104	852	956	306
Sun Jan 03 12:06:56 2021	1609672016	112	844	956	255
Sun Jan 03 12:06:43 2021	1609672003	117	839	956	329
Sun Jan 03 12:06:34 2021	1609671994	111	846	957	196
Sun Jan 03 12:06:42 2021	1609672002	107	851	958	292
Sun Jan 03 12:06:53 2021	1609672013	102	855	958	239
Sun Jan 03 12:06:23 2021	1609671983	105	853	958	245
Sun Jan 03 12:06:57 2021	1609672017	105	853	958	291
Sun Jan 03 12:06:48 2021	1609672008	108	850	958	258
Sun Jan 03 12:06:28 2021	1609671988	108	850	958	221
Sun Jan 03 12:06:32 2021	1609671992	117	841	958	254
Sun Jan 03 12:06:23 2021	1609671983	108	852	959	199
Sun Jan 03 12:06:32 2021	1609671992	113	847	960	257
Sun Jan 03 12:06:23 2021	1609671983	108	852	960	240
Sun Jan 03 12:06:35 2021	1609671995	112	848	960	240
Sun Jan 03 12:06:23 2021	1609671983	117	844	961	228
Sun Jan 03 12:06:32 2021	1609671992	103	857	961	183
Sun Jan 03 12:06:57 2021	1609672017	110	850	961	288
Sun Jan 03 12:06:48 2021	1609672008	113	847	961	271
Sun Jan 03 12:06:36 2021	1609671996	100	861	961	222
Sun Jan 03 12:06:41 2021	1609672001	114	847	961	304
Sun Jan 03 12:06:45 2021	1609672005	104	857	962	294
Sun Jan 03 12:06:42 2021	1609672002	104	859	963	247
Sun Jan 03 12:06:20 2021	1609671980	114	850	963	210
Sun Jan 03 12:06:42 2021	1609672002	104	860	963	308
Sun Jan 03 12:06:20 2021	1609671980	102	861	964	265
Sun Jan 03 12:06:38 2021	1609671998	104	859	964	214
Sun Jan 03 12:06:48 2021	1609672008	113	851	964	211
Sun Jan 03 12:06:44 2021	1609672004	104	860	964	251
Sun Jan 03 12:06:26 2021	1609671986	112	852	964	272
Sun Jan 03 12:06:41 2021	1609672001	113	851	964	171
Sun Jan 03 12:06:27 2021	1609671987	113	851	964	248
Sun Jan 03 12:06:28 2021	1609671988	111	853	964	311
Sun Jan 03 12:06:25 2021	1609671985	113	852	965	268
Sun Jan 03 12:06:50 2021	1609672010	106	859	965	287
Sun Jan 03 12:06:31 2021	1609671991	108	857	965	279
Sun Jan 03 12:06:34 2021	1609671994	104	861	965	307
Sun Jan 03 12:06:38 2021	1609671998	113	853	966	222
Sun Jan 03 12:06:37 2021	1609671997	105	861	966	301
Sun Jan 03 12:06:36 2021	1609671996	103	864	967	297
Sun Jan 03 12:06:35 2021	1609671995	108	859	967	325
Sun Jan 03 12:06:52 2021	1609672012	103	864	967	322
Sun Jan 03 12:06:47 2021	1609672007	119	848	967	219
Sun Jan 03 12:06:48 2021	1609672008	108	860	967	267
Sun Jan 03 12:06:43 2021	1609672003	104	864	967	274
Sun Jan 03 12:06:26 2021	1609671986	100	867	967	328
Sun Jan 03 12:07:00 2021	1609672020	104	864	968	360
Sun Jan 03 12:06:35 2021	1609671995	120	848	968	259
Sun Jan 03 12:06:24 2021	1609671984	103	865	968	239
Sun Jan 03 12:06:25 2021	1609671985	112	856	968	259
Sun Jan 03 12:06:53 2021	1609672013	106	862	969	272
Sun Jan 03 12:06:22 2021	1609671982	104	865	969	177
Sun Jan 03 12:06:26 2021	1609671986	117	852	969	235
Sun Jan 03 12:06:50 2021	1609672010	116	853	969	349
Sun Jan 03 12:06:23 2021	1609671983	105	864	969	275
Sun Jan 03 12:06:32 2021	1609671992	103	866	969	259
Sun Jan 03 12:06:44 2021	1609672004	104	866	969	276
Sun Jan 03 12:06:25 2021	1609671985	112	858	970	253
Sun Jan 03 12:06:27 2021	1609671987	103	868	971	285
Sun Jan 03 12:06:38 2021	1609671998	103	869	971	223
Sun Jan 03 12:06:41 2021	1609672001	103	869	971	255
Sun Jan 03 12:06:35 2021	1609671995	104	867	971	288
Sun Jan 03 12:06:51 2021	1609672011	112	859	972	277
Sun Jan 03 12:06:31 2021	1609671991	105	867	972	333
Sun Jan 03 12:06:25 2021	1609671985	104	868	972	300
Sun Jan 03 12:06:21 2021	1609671981	114	858	972	262
Sun Jan 03 12:06:47 2021	1609672007	118	855	973	202
Sun Jan 03 12:06:55 2021	1609672015	104	869	973	211
Sun Jan 03 12:06:31 2021	1609671991	112	860	973	278
Sun Jan 03 12:06:51 2021	1609672011	109	864	973	292
Sun Jan 03 12:06:58 2021	1609672018	105	869	974	351
Sun Jan 03 12:06:52 2021	1609672012	108	866	974	268
Sun Jan 03 12:06:31 2021	1609671991	102	873	974	304
Sun Jan 03 12:06:27 2021	1609671987	101	874	975	286
Sun Jan 03 12:06:46 2021	1609672006	107	869	975	247
Sun Jan 03 12:06:35 2021	1609671995	107	868	976	320
Sun Jan 03 12:06:56 2021	1609672016	110	865	976	218
Sun Jan 03 12:06:21 2021	1609671981	105	870	976	277
Sun Jan 03 12:06:50 2021	1609672010	114	862	976	252
Sun Jan 03 12:07:00 2021	1609672020	108	868	976	326
Sun Jan 03 12:06:26 2021	1609671986	111	865	976	227
Sun Jan 03 12:06:23 2021	1609671983	116	861	976	292
Sun Jan 03 12:06:20 2021	1609671980	112	864	977	279
Sun Jan 03 12:06:21 2021	1609671981	99	877	977	271
Sun Jan 03 12:06:35 2021	1609671995	103	874	977	242
Sun Jan 03 12:06:33 2021	1609671993	115	862	977	294
Sun Jan 03 12:06:20 2021	1609671980	101	877	978	305
Sun Jan 03 12:06:18 2021	1609671978	104	875	978	291
Sun Jan 03 12:06:47 2021	1609672007	108	871	978	362
Sun Jan 03 12:06:52 2021	1609672012	113	865	979	291
Sun Jan 03 12:06:50 2021	1609672010	104	876	979	274
Sun Jan 03 12:06:21 2021	1609671981	113	866	980	321
Sun Jan 03 12:06:17 2021	1609671977	105	874	980	276
Sun Jan 03 12:06:22 2021	1609671982	114	866	980	245
Sun Jan 03 12:06:27 2021	1609671987	105	874	980	288
Sun Jan 03 12:06:53 2021	1609672013	105	875	980	234
Sun Jan 03 12:06:57 2021	1609672017	112	868	980	280
Sun Jan 03 12:06:25 2021	1609671985	105	876	980	252
Sun Jan 03 12:06:28 2021	1609671988	105	876	981	264
Sun Jan 03 12:06:25 2021	1609671985	113	868	981	265
Sun Jan 03 12:06:33 2021	1609671993	107	874	981	263
Sun Jan 03 12:06:26 2021	1609671986	113	868	981	279
Sun Jan 03 12:06:43 2021	1609672003	106	875	981	279
Sun Jan 03 12:06:46 2021	1609672006	112	869	981	249
Sun Jan 03 12:06:35 2021	1609671995	105	877	982	236
Sun Jan 03 12:06:52 2021	1609672012	105	878	982	297
Sun Jan 03 12:06:20 2021	1609671980	130	853	983	351
Sun Jan 03 12:06:51 2021	1609672011	119	863	983	277
Sun Jan 03 12:06:23 2021	1609671983	102	881	983	245
Sun Jan 03 12:06:20 2021	1609671980	105	878	983	260
Sun Jan 03 12:06:57 2021	1609672017	112	871	983	357
Sun Jan 03 12:06:43 2021	1609672003	104	879	983	267
Sun Jan 03 12:06:23 2021	1609671983	107	876	983	229
Sun Jan 03 12:06:41 2021	1609672001	103	881	984	201
Sun Jan 03 12:06:22 2021	1609671982	105	879	984	277
Sun Jan 03 12:06:20 2021	1609671980	117	868	985	237
Sun Jan 03 12:06:53 2021	1609672013	104	881	985	267
Sun Jan 03 12:06:45 2021	1609672005	108	877	985	325
Sun Jan 03 12:06:38 2021	1609671998	106	880	985	281
Sun Jan 03 12:06:46 2021	1609672006	105	881	986	306
Sun Jan 03 12:07:02 2021	1609672022	104	883	987	248
