starttime	seconds	ctime	dtime	ttime	wait
Sun Jan 03 11:53:51 2021	1609671231	113	1968	2081	1455
Sun Jan 03 11:54:07 2021	1609671247	107	1976	2083	1474
Sun Jan 03 11:53:48 2021	1609671228	102	1983	2086	1478
Sun Jan 03 11:53:58 2021	1609671238	109	1978	2086	1462
Sun Jan 03 11:53:52 2021	1609671232	107	1982	2089	1478
Sun Jan 03 11:54:01 2021	1609671241	111	1983	2094	1481
Sun Jan 03 11:53:51 2021	1609671231	103	1995	2097	1485
Sun Jan 03 11:55:13 2021	1609671313	109	1989	2098	1492
Sun Jan 03 11:53:48 2021	1609671228	116	1984	2099	1486
Sun Jan 03 11:55:27 2021	1609671327	112	1991	2103	1488
Sun Jan 03 11:53:51 2021	1609671231	106	1999	2106	1498
Sun Jan 03 11:53:47 2021	1609671227	101	2007	2108	1491
Sun Jan 03 11:55:15 2021	1609671315	104	2006	2111	1504
Sun Jan 03 11:54:56 2021	1609671296	103	2008	2111	1511
Sun Jan 03 11:55:27 2021	1609671327	105	2009	2114	1503
Sun Jan 03 11:55:29 2021	1609671329	105	2010	2115	1506
Sun Jan 03 11:54:37 2021	1609671277	114	2002	2116	1498
Sun Jan 03 11:53:55 2021	1609671235	105	2012	2117	1499
Sun Jan 03 11:54:48 2021	1609671288	112	2007	2119	1502
Sun Jan 03 11:55:17 2021	1609671317	102	2019	2121	1502
Sun Jan 03 11:53:57 2021	1609671237	108	2018	2126	1514
Sun Jan 03 11:55:12 2021	1609671312	101	2031	2131	1528
Sun Jan 03 11:55:18 2021	1609671318	104	2029	2133	1527
Sun Jan 03 11:53:54 2021	1609671234	108	2026	2133	1527
Sun Jan 03 11:53:46 2021	1609671226	122	2013	2135	1503
Sun Jan 03 11:53:49 2021	1609671229	110	2031	2141	1528
Sun Jan 03 11:53:54 2021	1609671234	105	2038	2143	1535
Sun Jan 03 11:55:21 2021	1609671321	109	2034	2143	1530
Sun Jan 03 11:55:11 2021	1609671311	104	2040	2144	1537
Sun Jan 03 11:53:46 2021	1609671226	120	2027	2147	1504
Sun Jan 03 11:54:30 2021	1609671270	110	2040	2150	1533
Sun Jan 03 11:55:00 2021	1609671300	105	2045	2151	1536
Sun Jan 03 11:54:56 2021	1609671296	112	2040	2152	1541
Sun Jan 03 11:55:21 2021	1609671321	103	2049	2152	1545
Sun Jan 03 11:54:31 2021	1609671271	100	2052	2152	1537
Sun Jan 03 11:53:55 2021	1609671235	104	2049	2153	1548
Sun Jan 03 11:54:07 2021	1609671247	106	2050	2155	1549
Sun Jan 03 11:54:47 2021	1609671287	104	2052	2156	1548
Sun Jan 03 11:53:48 2021	1609671228	106	2051	2156	1549
Sun Jan 03 11:54:53 2021	1609671293	104	2053	2157	1550
Sun Jan 03 11:54:10 2021	1609671250	105	2052	2157	1558
Sun Jan 03 11:55:03 2021	1609671303	105	2052	2157	1549
Sun Jan 03 11:53:52 2021	1609671232	102	2055	2158	1551
Sun Jan 03 11:55:03 2021	1609671303	114	2047	2161	1544
Sun Jan 03 11:55:12 2021	1609671312	100	2062	2163	1554
Sun Jan 03 11:54:07 2021	1609671247	112	2050	2163	1549
Sun Jan 03 11:53:49 2021	1609671229	104	2060	2164	1548
Sun Jan 03 11:53:57 2021	1609671237	113	2051	2164	1541
Sun Jan 03 11:53:55 2021	1609671235	104	2061	2165	1556
Sun Jan 03 11:54:10 2021	1609671250	116	2049	2165	1544
Sun Jan 03 11:55:27 2021	1609671327	108	2058	2166	1555
Sun Jan 03 11:53:58 2021	1609671238	104	2065	2168	1549
Sun Jan 03 11:54:07 2021	1609671247	104	2068	2172	1567
Sun Jan 03 11:55:29 2021	1609671329	107	2066	2173	1565
Sun Jan 03 11:54:54 2021	1609671294	120	2054	2173	1547
Sun Jan 03 11:54:24 2021	1609671264	105	2073	2178	1566
Sun Jan 03 11:54:21 2021	1609671261	103	2076	2179	1571
Sun Jan 03 11:54:41 2021	1609671281	105	2074	2180	1570
Sun Jan 03 11:53:55 2021	1609671235	104	2078	2182	1575
Sun Jan 03 11:54:45 2021	1609671285	103	2080	2183	1574
Sun Jan 03 11:54:57 2021	1609671297	107	2076	2184	1577
Sun Jan 03 11:54:24 2021	1609671264	105	2080	2185	1573
Sun Jan 03 11:54:01 2021	1609671241	104	2082	2186	1569
Sun Jan 03 11:55:12 2021	1609671312	115	2072	2187	1561
Sun Jan 03 11:53:58 2021	1609671238	110	2078	2188	1571
Sun Jan 03 11:53:49 2021	1609671229	103	2085	2189	1579
Sun Jan 03 11:54:50 2021	1609671290	103	2086	2190	1586
Sun Jan 03 11:54:07 2021	1609671247	108	2082	2190	1580
Sun Jan 03 11:54:51 2021	1609671291	104	2086	2190	1574
Sun Jan 03 11:54:54 2021	1609671294	101	2090	2191	1582
Sun Jan 03 11:55:00 2021	1609671300	108	2084	2192	1587
Sun Jan 03 11:54:23 2021	1609671263	141	2052	2193	1543
Sun Jan 03 11:54:21 2021	1609671261	110	2087	2197	1584
Sun Jan 03 11:53:46 2021	1609671226	122	2075	2198	1568
Sun Jan 03 11:54:50 2021	1609671290	105	2093	2198	1611
Sun Jan 03 11:54:44 2021	1609671284	110	2089	2199	1588
Sun Jan 03 11:54:50 2021	1609671290	106	2094	2200	1594
Sun Jan 03 11:54:54 2021	1609671294	104	2099	2203	1613
Sun Jan 03 11:54:48 2021	1609671288	104	2102	2206	1599
Sun Jan 03 11:53:46 2021	1609671226	122	2084	2206	1567
Sun Jan 03 11:54:41 2021	1609671281	113	2094	2207	1588
Sun Jan 03 11:55:21 2021	1609671321	107	2100	2207	1599
Sun Jan 03 11:54:34 2021	1609671274	120	2092	2211	1581
Sun Jan 03 11:54:47 2021	1609671287	100	2112	2212	1612
Sun Jan 03 11:54:54 2021	1609671294	113	2100	2213	1599
Sun Jan 03 11:55:17 2021	1609671317	104	2109	2214	1598
Sun Jan 03 11:54:44 2021	1609671284	110	2105	2214	1597
Sun Jan 03 11:53:46 2021	1609671226	122	2095	2217	1591
Sun Jan 03 11:54:57 2021	1609671297	107	2114	2221	1614
Sun Jan 03 11:55:04 2021	1609671304	103	2121	2223	1608
Sun Jan 03 11:55:28 2021	1609671328	99	2126	2225	1621
Sun Jan 03 11:54:10 2021	1609671250	104	2121	2225	1608
Sun Jan 03 11:54:10 2021	1609671250	112	2115	2227	1607
Sun Jan 03 11:54:00 2021	1609671240	105	2122	2227	1599
Sun Jan 03 11:55:03 2021	1609671303	113	2118	2232	1606
Sun Jan 03 11:54:48 2021	1609671288	103	2129	2232	1621
Sun Jan 03 11:54:45 2021	1609671285	114	2119	2233	1611
Sun Jan 03 11:55:29 2021	1609671329	100	2133	2233	1630
Sun Jan 03 11:53:51 2021	1609671231	99	2135	2233	1626
Sun Jan 03 11:54:51 2021	1609671291	102	2131	2233	1610
Sun Jan 03 11:55:00 2021	1609671300	118	2115	2233	1607
Sun Jan 03 11:55:20 2021	1609671320	106	2127	2234	1623
Sun Jan 03 11:54:11 2021	1609671251	103	2131	2234	1626
Sun Jan 03 11:55:00 2021	1609671300	118	2116	2234	1614
Sun Jan 03 11:54:44 2021	1609671284	102	2132	2234	1629
Sun Jan 03 11:55:26 2021	1609671326	103	2134	2237	1631
Sun Jan 03 11:55:08 2021	1609671308	108	2130	2238	1623
Sun Jan 03 11:55:00 2021	1609671300	104	2134	2238	1629
Sun Jan 03 11:55:08 2021	1609671308	104	2137	2240	1633
Sun Jan 03 11:54:09 2021	1609671249	113	2128	2241	1627
Sun Jan 03 11:54:16 2021	1609671256	113	2128	2241	1626
Sun Jan 03 11:55:11 2021	1609671311	106	2136	2241	1635
Sun Jan 03 11:54:07 2021	1609671247	104	2138	2241	1631
Sun Jan 03 11:55:18 2021	1609671318	103	2140	2243	1638
Sun Jan 03 11:54:07 2021	1609671247	111	2133	2244	1628
Sun Jan 03 11:53:55 2021	1609671235	113	2131	2244	1634
Sun Jan 03 11:55:29 2021	1609671329	114	2132	2245	1635
Sun Jan 03 11:54:34 2021	1609671274	119	2127	2246	1621
Sun Jan 03 11:54:27 2021	1609671267	106	2141	2247	1638
Sun Jan 03 11:54:59 2021	1609671299	104	2145	2249	1645
Sun Jan 03 11:54:30 2021	1609671270	108	2143	2250	1637
Sun Jan 03 11:54:22 2021	1609671262	107	2144	2250	1641
Sun Jan 03 11:55:07 2021	1609671307	100	2153	2253	1660
Sun Jan 03 11:55:10 2021	1609671310	109	2144	2253	1641
Sun Jan 03 11:54:41 2021	1609671281	105	2149	2254	1652
Sun Jan 03 11:53:48 2021	1609671228	114	2140	2254	1639
Sun Jan 03 11:54:01 2021	1609671241	104	2152	2256	1647
Sun Jan 03 11:55:14 2021	1609671314	105	2153	2257	1649
Sun Jan 03 11:53:49 2021	1609671229	111	2150	2261	1612
Sun Jan 03 11:55:06 2021	1609671306	100	2162	2262	1658
Sun Jan 03 11:54:37 2021	1609671277	105	2159	2263	1657
Sun Jan 03 11:54:18 2021	1609671258	117	2147	2264	1637
Sun Jan 03 11:54:54 2021	1609671294	108	2158	2265	1652
Sun Jan 03 11:54:54 2021	1609671294	120	2146	2266	1630
Sun Jan 03 11:54:06 2021	1609671246	122	2144	2266	1643
Sun Jan 03 11:53:47 2021	1609671227	113	2154	2267	1650
Sun Jan 03 11:55:17 2021	1609671317	107	2160	2267	1616
Sun Jan 03 11:54:01 2021	1609671241	103	2164	2267	1662
Sun Jan 03 11:54:50 2021	1609671290	115	2152	2267	1653
Sun Jan 03 11:53:49 2021	1609671229	122	2146	2268	1641
Sun Jan 03 11:54:07 2021	1609671247	104	2164	2268	1654
Sun Jan 03 11:55:24 2021	1609671324	102	2167	2269	1661
Sun Jan 03 11:54:31 2021	1609671271	104	2166	2270	1662
Sun Jan 03 11:55:12 2021	1609671312	106	2165	2270	1662
Sun Jan 03 11:54:31 2021	1609671271	117	2154	2271	1651
Sun Jan 03 11:53:51 2021	1609671231	112	2159	2271	1660
Sun Jan 03 11:54:44 2021	1609671284	106	2167	2273	1666
Sun Jan 03 11:54:21 2021	1609671261	105	2168	2273	1664
Sun Jan 03 11:53:46 2021	1609671226	122	2153	2275	1650
Sun Jan 03 11:54:56 2021	1609671296	104	2171	2275	1674
Sun Jan 03 11:55:12 2021	1609671312	116	2160	2276	1667
Sun Jan 03 11:54:01 2021	1609671241	104	2173	2277	1670
Sun Jan 03 11:55:21 2021	1609671321	113	2166	2278	1665
Sun Jan 03 11:54:54 2021	1609671294	109	2171	2280	1668
Sun Jan 03 11:54:25 2021	1609671265	113	2169	2281	1657
Sun Jan 03 11:53:51 2021	1609671231	112	2171	2282	1670
Sun Jan 03 11:54:41 2021	1609671281	103	2180	2283	1677
Sun Jan 03 11:54:10 2021	1609671250	104	2180	2283	1681
Sun Jan 03 11:54:25 2021	1609671265	100	2184	2284	1675
Sun Jan 03 11:54:27 2021	1609671267	99	2184	2284	1681
Sun Jan 03 11:53:50 2021	1609671230	101	2185	2286	1686
Sun Jan 03 11:54:07 2021	1609671247	115	2172	2287	1667
Sun Jan 03 11:54:53 2021	1609671293	110	2176	2287	1677
Sun Jan 03 11:54:47 2021	1609671287	106	2182	2289	1678
Sun Jan 03 11:54:56 2021	1609671296	105	2184	2289	1676
Sun Jan 03 11:55:02 2021	1609671302	106	2184	2290	1682
Sun Jan 03 11:54:50 2021	1609671290	108	2184	2292	1680
Sun Jan 03 11:54:25 2021	1609671265	102	2190	2293	1674
Sun Jan 03 11:54:28 2021	1609671268	100	2193	2293	1693
Sun Jan 03 11:54:10 2021	1609671250	102	2193	2295	1687
Sun Jan 03 11:54:27 2021	1609671267	107	2190	2297	1683
Sun Jan 03 11:55:26 2021	1609671326	103	2195	2297	1689
Sun Jan 03 11:54:04 2021	1609671244	104	2195	2298	1688
Sun Jan 03 11:54:08 2021	1609671248	105	2194	2299	1688
Sun Jan 03 11:53:46 2021	1609671226	124	2175	2299	1672
Sun Jan 03 11:55:07 2021	1609671307	112	2188	2300	1673
Sun Jan 03 11:54:04 2021	1609671244	118	2182	2300	1674
Sun Jan 03 11:54:00 2021	1609671240	106	2195	2301	1695
Sun Jan 03 11:55:24 2021	1609671324	104	2198	2302	1683
Sun Jan 03 11:53:58 2021	1609671238	107	2195	2302	1689
Sun Jan 03 11:54:58 2021	1609671298	100	2202	2302	1699
Sun Jan 03 11:55:11 2021	1609671311	103	2200	2303	1694
Sun Jan 03 11:53:51 2021	1609671231	106	2197	2303	1697
Sun Jan 03 11:54:20 2021	1609671260	107	2196	2304	1694
Sun Jan 03 11:54:00 2021	1609671240	103	2202	2305	1696
Sun Jan 03 11:54:25 2021	1609671265	114	2192	2306	1679
Sun Jan 03 11:54:09 2021	1609671249	114	2192	2306	1688
Sun Jan 03 11:54:52 2021	1609671292	104	2202	2306	1695
Sun Jan 03 11:54:56 2021	1609671296	113	2195	2308	1693
Sun Jan 03 11:54:37 2021	1609671277	106	2202	2309	1668
Sun Jan 03 11:54:27 2021	1609671267	103	2207	2310	1701
Sun Jan 03 11:54:34 2021	1609671274	106	2204	2310	1701
Sun Jan 03 11:53:50 2021	1609671230	107	2203	2311	1701
Sun Jan 03 11:55:14 2021	1609671314	106	2205	2311	1690
Sun Jan 03 11:54:17 2021	1609671257	112	2199	2311	1701
Sun Jan 03 11:54:28 2021	1609671268	112	2199	2311	1694
Sun Jan 03 11:55:09 2021	1609671309	103	2211	2314	1707
Sun Jan 03 11:53:57 2021	1609671237	118	2198	2316	1689
Sun Jan 03 11:53:49 2021	1609671229	105	2212	2316	1711
Sun Jan 03 11:53:52 2021	1609671232	111	2205	2316	1700
Sun Jan 03 11:53:49 2021	1609671229	105	2211	2316	1709
Sun Jan 03 11:54:17 2021	1609671257	113	2204	2317	1702
Sun Jan 03 11:53:46 2021	1609671226	127	2191	2318	1664
Sun Jan 03 11:55:04 2021	1609671304	105	2213	2318	1708
Sun Jan 03 11:54:11 2021	1609671251	106	2212	2318	1709
Sun Jan 03 11:54:30 2021	1609671270	104	2215	2319	1711
Sun Jan 03 11:54:27 2021	1609671267	109	2210	2319	1706
Sun Jan 03 11:55:20 2021	1609671320	115	2204	2319	1698
Sun Jan 03 11:55:09 2021	1609671309	104	2216	2320	1707
Sun Jan 03 11:54:41 2021	1609671281	121	2200	2321	1692
Sun Jan 03 11:54:13 2021	1609671253	119	2202	2322	1698
Sun Jan 03 11:54:56 2021	1609671296	114	2209	2323	1703
Sun Jan 03 11:54:54 2021	1609671294	113	2210	2324	1706
Sun Jan 03 11:54:53 2021	1609671293	107	2218	2325	1707
Sun Jan 03 11:54:24 2021	1609671264	101	2225	2326	1705
Sun Jan 03 11:54:53 2021	1609671293	112	2214	2326	1709
Sun Jan 03 11:55:15 2021	1609671315	104	2222	2326	1695
Sun Jan 03 11:54:50 2021	1609671290	113	2213	2326	1695
Sun Jan 03 11:55:21 2021	1609671321	102	2226	2329	1717
Sun Jan 03 11:54:47 2021	1609671287	102	2228	2330	1729
Sun Jan 03 11:54:35 2021	1609671275	105	2226	2330	1725
Sun Jan 03 11:55:26 2021	1609671326	103	2228	2331	1727
Sun Jan 03 11:54:31 2021	1609671271	106	2227	2332	1719
Sun Jan 03 11:55:15 2021	1609671315	121	2212	2332	1707
Sun Jan 03 11:55:21 2021	1609671321	114	2218	2333	1711
Sun Jan 03 11:54:37 2021	1609671277	117	2216	2333	1702
Sun Jan 03 11:53:49 2021	1609671229	103	2230	2333	1722
Sun Jan 03 11:55:18 2021	1609671318	115	2219	2334	1721
Sun Jan 03 11:55:17 2021	1609671317	119	2216	2334	1712
Sun Jan 03 11:54:11 2021	1609671251	116	2220	2335	1714
Sun Jan 03 11:53:51 2021	1609671231	104	2232	2336	1720
Sun Jan 03 11:54:36 2021	1609671276	100	2236	2336	1734
Sun Jan 03 11:55:03 2021	1609671303	112	2224	2337	1719
Sun Jan 03 11:53:49 2021	1609671229	106	2232	2338	1729
Sun Jan 03 11:53:49 2021	1609671229	103	2235	2338	1730
Sun Jan 03 11:55:29 2021	1609671329	111	2229	2340	1731
Sun Jan 03 11:53:54 2021	1609671234	112	2228	2340	1728
Sun Jan 03 11:53:55 2021	1609671235	108	2233	2341	1727
Sun Jan 03 11:55:23 2021	1609671323	102	2240	2342	1746
Sun Jan 03 11:55:26 2021	1609671326	105	2240	2345	1738
Sun Jan 03 11:54:56 2021	1609671296	113	2232	2345	1720
Sun Jan 03 11:54:51 2021	1609671291	112	2233	2345	1729
Sun Jan 03 11:53:51 2021	1609671231	103	2242	2345	1742
Sun Jan 03 11:54:38 2021	1609671278	107	2238	2345	1741
Sun Jan 03 11:54:07 2021	1609671247	113	2233	2346	1717
Sun Jan 03 11:55:26 2021	1609671326	106	2240	2346	1737
Sun Jan 03 11:54:30 2021	1609671270	113	2234	2346	1730
Sun Jan 03 11:55:03 2021	1609671303	102	2245	2347	1736
Sun Jan 03 11:54:31 2021	1609671271	103	2244	2348	1729
Sun Jan 03 11:55:20 2021	1609671320	112	2236	2348	1731
Sun Jan 03 11:54:58 2021	1609671298	108	2240	2348	1734
Sun Jan 03 11:55:26 2021	1609671326	99	2249	2348	1746
Sun Jan 03 11:55:24 2021	1609671324	108	2240	2348	1736
Sun Jan 03 11:53:58 2021	1609671238	113	2236	2349	1734
Sun Jan 03 11:55:18 2021	1609671318	117	2232	2349	1727
Sun Jan 03 11:55:02 2021	1609671302	113	2237	2350	1732
Sun Jan 03 11:54:16 2021	1609671256	106	2244	2351	1741
Sun Jan 03 11:54:53 2021	1609671293	105	2246	2351	1736
Sun Jan 03 11:53:46 2021	1609671226	127	2224	2351	1686
Sun Jan 03 11:54:24 2021	1609671264	120	2231	2351	1722
Sun Jan 03 11:54:38 2021	1609671278	104	2248	2351	1742
Sun Jan 03 11:53:49 2021	1609671229	107	2244	2352	1691
Sun Jan 03 11:54:20 2021	1609671260	118	2235	2352	1733
Sun Jan 03 11:54:41 2021	1609671281	113	2240	2353	1740
Sun Jan 03 11:55:14 2021	1609671314	112	2240	2353	1742
Sun Jan 03 11:55:06 2021	1609671306	104	2249	2353	1736
Sun Jan 03 11:53:49 2021	1609671229	107	2246	2353	1734
Sun Jan 03 11:54:19 2021	1609671259	106	2248	2353	1741
Sun Jan 03 11:53:54 2021	1609671234	104	2250	2354	1740
Sun Jan 03 11:53:51 2021	1609671231	104	2250	2354	1745
Sun Jan 03 11:53:51 2021	1609671231	104	2251	2355	1714
Sun Jan 03 11:54:13 2021	1609671253	113	2242	2355	1737
Sun Jan 03 11:54:48 2021	1609671288	111	2245	2355	1740
Sun Jan 03 11:54:38 2021	1609671278	123	2233	2356	1731
Sun Jan 03 11:54:27 2021	1609671267	104	2252	2356	1748
Sun Jan 03 11:54:54 2021	1609671294	108	2249	2357	1746
Sun Jan 03 11:54:51 2021	1609671291	115	2242	2357	1733
Sun Jan 03 11:53:52 2021	1609671232	114	2245	2358	1734
Sun Jan 03 11:55:08 2021	1609671308	115	2245	2360	1715
Sun Jan 03 11:55:17 2021	1609671317	102	2257	2360	1750
Sun Jan 03 11:55:04 2021	1609671304	112	2249	2360	1749
Sun Jan 03 11:55:14 2021	1609671314	103	2259	2362	1758
Sun Jan 03 11:54:48 2021	1609671288	103	2259	2363	1795
Sun Jan 03 11:54:04 2021	1609671244	106	2257	2363	1756
Sun Jan 03 11:54:14 2021	1609671254	111	2253	2364	1748
Sun Jan 03 11:54:17 2021	1609671257	118	2247	2365	1742
Sun Jan 03 11:54:51 2021	1609671291	114	2251	2365	1748
Sun Jan 03 11:54:17 2021	1609671257	121	2245	2366	1732
Sun Jan 03 11:54:41 2021	1609671281	116	2251	2367	1727
Sun Jan 03 11:54:09 2021	1609671249	104	2265	2370	1764
Sun Jan 03 11:54:00 2021	1609671240	103	2267	2370	1758
Sun Jan 03 11:54:59 2021	1609671299	103	2267	2371	1766
Sun Jan 03 11:53:55 2021	1609671235	103	2268	2371	1764
Sun Jan 03 11:54:34 2021	1609671274	114	2257	2371	1751
Sun Jan 03 11:54:51 2021	1609671291	114	2258	2372	1751
Sun Jan 03 11:54:38 2021	1609671278	120	2253	2373	1747
Sun Jan 03 11:54:38 2021	1609671278	107	2266	2373	1766
Sun Jan 03 11:54:47 2021	1609671287	108	2265	2374	1759
Sun Jan 03 11:55:18 2021	1609671318	113	2262	2374	1752
Sun Jan 03 11:54:21 2021	1609671261	104	2271	2375	1765
Sun Jan 03 11:54:00 2021	1609671240	113	2262	2375	1756
Sun Jan 03 11:54:24 2021	1609671264	104	2272	2376	1769
Sun Jan 03 11:54:28 2021	1609671268	104	2272	2376	1767
Sun Jan 03 11:54:25 2021	1609671265	104	2272	2376	1771
Sun Jan 03 11:54:35 2021	1609671275	113	2263	2377	1759
Sun Jan 03 11:54:33 2021	1609671273	103	2273	2377	1770
Sun Jan 03 11:54:44 2021	1609671284	103	2274	2377	1767
Sun Jan 03 11:54:04 2021	1609671244	103	2275	2377	1773
Sun Jan 03 11:55:24 2021	1609671324	120	2258	2377	1752
Sun Jan 03 11:55:29 2021	1609671329	106	2273	2379	1774
Sun Jan 03 11:54:06 2021	1609671246	104	2276	2379	1770
Sun Jan 03 11:55:29 2021	1609671329	114	2265	2379	1765
Sun Jan 03 11:54:01 2021	1609671241	105	2274	2380	1773
Sun Jan 03 11:53:46 2021	1609671226	122	2260	2382	1751
Sun Jan 03 11:54:51 2021	1609671291	107	2276	2383	1769
Sun Jan 03 11:55:14 2021	1609671314	103	2281	2383	1748
Sun Jan 03 11:55:17 2021	1609671317	105	2280	2384	1770
Sun Jan 03 11:54:38 2021	1609671278	111	2274	2385	1776
Sun Jan 03 11:54:03 2021	1609671243	104	2283	2387	1769
Sun Jan 03 11:53:56 2021	1609671236	104	2284	2388	1777
Sun Jan 03 11:55:29 2021	1609671329	117	2271	2388	1764
Sun Jan 03 11:54:07 2021	1609671247	102	2287	2388	1788
Sun Jan 03 11:55:29 2021	1609671329	99	2289	2389	1782
Sun Jan 03 11:54:53 2021	1609671293	114	2276	2389	1773
Sun Jan 03 11:55:18 2021	1609671318	119	2270	2389	1768
Sun Jan 03 11:54:30 2021	1609671270	106	2284	2390	1777
Sun Jan 03 11:53:49 2021	1609671229	104	2287	2391	1785
Sun Jan 03 11:55:20 2021	1609671320	118	2273	2391	1753
Sun Jan 03 11:55:14 2021	1609671314	105	2287	2391	1787
Sun Jan 03 11:55:20 2021	1609671320	100	2292	2391	1787
Sun Jan 03 11:54:33 2021	1609671273	101	2291	2392	1791
Sun Jan 03 11:54:44 2021	1609671284	104	2289	2393	1783
Sun Jan 03 11:55:01 2021	1609671301	127	2267	2393	1757
Sun Jan 03 11:55:15 2021	1609671315	124	2269	2393	1767
Sun Jan 03 11:55:12 2021	1609671312	103	2291	2394	1786
Sun Jan 03 11:54:37 2021	1609671277	107	2287	2394	1756
Sun Jan 03 11:55:12 2021	1609671312	103	2292	2395	1790
Sun Jan 03 11:55:07 2021	1609671307	100	2294	2395	1785
Sun Jan 03 11:55:11 2021	1609671311	106	2289	2396	1778
