starttime	seconds	ctime	dtime	ttime	wait
Wed Jan 06 22:42:08 2021	1609969328	108	2053	2161	1545
Wed Jan 06 22:40:58 2021	1609969258	105	2062	2167	1544
Wed Jan 06 22:41:28 2021	1609969288	107	2060	2167	1556
Wed Jan 06 22:41:27 2021	1609969287	108	2066	2174	1567
Wed Jan 06 22:41:17 2021	1609969277	101	2073	2174	1564
Wed Jan 06 22:41:44 2021	1609969304	100	2079	2179	1572
Wed Jan 06 22:41:27 2021	1609969287	104	2080	2184	1569
Wed Jan 06 22:41:05 2021	1609969265	109	2076	2185	1573
Wed Jan 06 22:41:17 2021	1609969277	118	2073	2191	1571
Wed Jan 06 22:41:47 2021	1609969307	101	2091	2192	1587
Wed Jan 06 22:41:58 2021	1609969318	103	2092	2196	1587
Wed Jan 06 22:42:31 2021	1609969351	103	2093	2197	1588
Wed Jan 06 22:41:08 2021	1609969268	105	2093	2199	1593
Wed Jan 06 22:41:56 2021	1609969316	111	2089	2200	1584
Wed Jan 06 22:41:30 2021	1609969290	103	2098	2201	1597
Wed Jan 06 22:41:34 2021	1609969294	112	2089	2201	1584
Wed Jan 06 22:41:08 2021	1609969268	105	2098	2202	1595
Wed Jan 06 22:41:14 2021	1609969274	104	2099	2204	1587
Wed Jan 06 22:41:37 2021	1609969297	118	2096	2214	1595
Wed Jan 06 22:41:08 2021	1609969268	105	2110	2215	1606
Wed Jan 06 22:41:55 2021	1609969315	109	2106	2215	1601
Wed Jan 06 22:42:31 2021	1609969351	100	2118	2218	1597
Wed Jan 06 22:42:19 2021	1609969339	104	2114	2219	1605
Wed Jan 06 22:42:12 2021	1609969332	104	2115	2220	1621
Wed Jan 06 22:41:08 2021	1609969268	100	2120	2220	1610
Wed Jan 06 22:42:31 2021	1609969351	112	2109	2221	1564
Wed Jan 06 22:42:21 2021	1609969341	104	2118	2222	1612
Wed Jan 06 22:41:55 2021	1609969315	106	2116	2223	1613
Wed Jan 06 22:41:28 2021	1609969288	106	2117	2223	1613
Wed Jan 06 22:42:27 2021	1609969347	104	2121	2225	1615
Wed Jan 06 22:41:41 2021	1609969301	111	2115	2225	1605
Wed Jan 06 22:40:53 2021	1609969253	102	2125	2228	1620
Wed Jan 06 22:41:32 2021	1609969292	113	2116	2228	1610
Wed Jan 06 22:41:35 2021	1609969295	113	2115	2228	1613
Wed Jan 06 22:42:31 2021	1609969351	106	2123	2229	1616
Wed Jan 06 22:42:23 2021	1609969343	103	2132	2235	1630
Wed Jan 06 22:42:14 2021	1609969334	106	2130	2236	1632
Wed Jan 06 22:41:55 2021	1609969315	103	2134	2237	1628
Wed Jan 06 22:42:24 2021	1609969344	105	2133	2238	1628
Wed Jan 06 22:41:40 2021	1609969300	101	2138	2239	1631
Wed Jan 06 22:41:11 2021	1609969271	103	2140	2243	1635
Wed Jan 06 22:42:11 2021	1609969331	113	2131	2244	1625
Wed Jan 06 22:42:07 2021	1609969327	111	2134	2245	1615
Wed Jan 06 22:42:28 2021	1609969348	105	2142	2247	1633
Wed Jan 06 22:41:34 2021	1609969294	106	2144	2250	1636
Wed Jan 06 22:42:14 2021	1609969334	104	2150	2254	1650
Wed Jan 06 22:41:10 2021	1609969270	100	2156	2256	1653
Wed Jan 06 22:42:07 2021	1609969327	98	2158	2256	1650
Wed Jan 06 22:40:57 2021	1609969257	104	2153	2257	1648
Wed Jan 06 22:41:32 2021	1609969292	114	2143	2257	1636
Wed Jan 06 22:42:20 2021	1609969340	110	2149	2259	1648
Wed Jan 06 22:41:37 2021	1609969297	104	2156	2260	1655
Wed Jan 06 22:42:28 2021	1609969348	113	2147	2261	1643
Wed Jan 06 22:41:48 2021	1609969308	112	2149	2261	1644
Wed Jan 06 22:41:24 2021	1609969284	104	2158	2262	1645
Wed Jan 06 22:41:07 2021	1609969267	111	2151	2263	1649
Wed Jan 06 22:42:02 2021	1609969322	105	2159	2264	1656
Wed Jan 06 22:41:08 2021	1609969268	117	2147	2264	1640
Wed Jan 06 22:41:30 2021	1609969290	112	2152	2264	1651
Wed Jan 06 22:40:50 2021	1609969250	105	2160	2264	1657
Wed Jan 06 22:42:11 2021	1609969331	114	2150	2264	1644
Wed Jan 06 22:41:14 2021	1609969274	114	2151	2265	1646
Wed Jan 06 22:42:07 2021	1609969327	113	2153	2265	1646
Wed Jan 06 22:42:08 2021	1609969328	111	2155	2266	1649
Wed Jan 06 22:41:17 2021	1609969277	104	2162	2266	1657
Wed Jan 06 22:41:14 2021	1609969274	104	2164	2268	1654
Wed Jan 06 22:42:02 2021	1609969322	106	2164	2270	1661
Wed Jan 06 22:41:02 2021	1609969262	104	2168	2272	1661
Wed Jan 06 22:41:37 2021	1609969297	106	2167	2273	1666
Wed Jan 06 22:41:41 2021	1609969301	100	2174	2275	1669
Wed Jan 06 22:41:14 2021	1609969274	114	2162	2276	1659
Wed Jan 06 22:41:40 2021	1609969300	112	2167	2279	1665
Wed Jan 06 22:42:14 2021	1609969334	106	2174	2281	1666
Wed Jan 06 22:42:01 2021	1609969321	114	2170	2284	1660
Wed Jan 06 22:41:58 2021	1609969318	113	2173	2286	1670
Wed Jan 06 22:41:45 2021	1609969305	113	2173	2286	1664
Wed Jan 06 22:41:08 2021	1609969268	104	2183	2287	1679
Wed Jan 06 22:42:27 2021	1609969347	117	2170	2287	1665
Wed Jan 06 22:41:18 2021	1609969278	104	2185	2289	1674
Wed Jan 06 22:41:18 2021	1609969278	116	2173	2289	1671
Wed Jan 06 22:42:24 2021	1609969344	111	2179	2290	1666
Wed Jan 06 22:40:50 2021	1609969250	114	2178	2292	1678
Wed Jan 06 22:42:14 2021	1609969334	105	2189	2294	1687
Wed Jan 06 22:41:35 2021	1609969295	112	2183	2295	1673
Wed Jan 06 22:41:23 2021	1609969283	101	2196	2297	1691
Wed Jan 06 22:41:27 2021	1609969287	109	2189	2298	1688
Wed Jan 06 22:41:15 2021	1609969275	104	2195	2299	1691
Wed Jan 06 22:41:41 2021	1609969301	106	2193	2299	1691
Wed Jan 06 22:41:40 2021	1609969300	118	2182	2299	1676
Wed Jan 06 22:41:24 2021	1609969284	111	2188	2300	1683
Wed Jan 06 22:41:28 2021	1609969288	106	2193	2300	1691
Wed Jan 06 22:42:29 2021	1609969349	102	2198	2300	1697
Wed Jan 06 22:41:52 2021	1609969312	107	2195	2302	1687
Wed Jan 06 22:42:28 2021	1609969348	105	2198	2302	1692
Wed Jan 06 22:41:40 2021	1609969300	114	2191	2305	1682
Wed Jan 06 22:41:14 2021	1609969274	106	2199	2305	1692
Wed Jan 06 22:40:56 2021	1609969256	113	2193	2306	1683
Wed Jan 06 22:40:57 2021	1609969257	103	2204	2307	1701
Wed Jan 06 22:41:41 2021	1609969301	112	2195	2307	1695
Wed Jan 06 22:42:25 2021	1609969345	114	2194	2308	1686
Wed Jan 06 22:41:47 2021	1609969307	137	2171	2308	1663
Wed Jan 06 22:41:25 2021	1609969285	104	2206	2310	1701
Wed Jan 06 22:41:50 2021	1609969310	99	2213	2312	1700
Wed Jan 06 22:40:48 2021	1609969248	142	2171	2313	1669
Wed Jan 06 22:42:26 2021	1609969346	103	2210	2313	1704
Wed Jan 06 22:41:35 2021	1609969295	105	2208	2313	1701
Wed Jan 06 22:42:27 2021	1609969347	118	2195	2313	1694
Wed Jan 06 22:41:04 2021	1609969264	106	2212	2317	1706
Wed Jan 06 22:40:54 2021	1609969254	105	2213	2319	1701
Wed Jan 06 22:41:41 2021	1609969301	110	2209	2319	1704
Wed Jan 06 22:40:48 2021	1609969248	141	2179	2320	1681
Wed Jan 06 22:42:24 2021	1609969344	113	2209	2322	1701
Wed Jan 06 22:42:28 2021	1609969348	104	2219	2323	1714
Wed Jan 06 22:42:15 2021	1609969335	112	2213	2325	1711
Wed Jan 06 22:42:04 2021	1609969324	112	2214	2325	1706
Wed Jan 06 22:41:05 2021	1609969265	104	2223	2326	1719
Wed Jan 06 22:41:27 2021	1609969287	114	2214	2327	1704
Wed Jan 06 22:41:50 2021	1609969310	112	2216	2328	1714
Wed Jan 06 22:42:30 2021	1609969350	103	2225	2328	1723
Wed Jan 06 22:42:21 2021	1609969341	102	2227	2329	1730
Wed Jan 06 22:41:52 2021	1609969312	111	2219	2330	1716
Wed Jan 06 22:41:14 2021	1609969274	113	2218	2331	1712
Wed Jan 06 22:41:52 2021	1609969312	102	2229	2331	1723
Wed Jan 06 22:42:12 2021	1609969332	107	2225	2332	1724
Wed Jan 06 22:41:14 2021	1609969274	115	2217	2332	1708
Wed Jan 06 22:42:07 2021	1609969327	113	2219	2332	1717
Wed Jan 06 22:41:31 2021	1609969291	111	2222	2333	1725
Wed Jan 06 22:41:07 2021	1609969267	102	2231	2333	1732
Wed Jan 06 22:41:18 2021	1609969278	104	2232	2335	1726
Wed Jan 06 22:41:07 2021	1609969267	114	2221	2335	1718
Wed Jan 06 22:42:30 2021	1609969350	104	2232	2336	1730
Wed Jan 06 22:42:31 2021	1609969351	100	2236	2336	1739
Wed Jan 06 22:41:18 2021	1609969278	114	2223	2337	1723
Wed Jan 06 22:41:58 2021	1609969318	104	2233	2338	1716
Wed Jan 06 22:42:18 2021	1609969338	104	2234	2338	1727
Wed Jan 06 22:41:20 2021	1609969280	110	2228	2339	1729
Wed Jan 06 22:42:27 2021	1609969347	114	2226	2340	1723
Wed Jan 06 22:41:59 2021	1609969319	104	2238	2342	1734
Wed Jan 06 22:42:20 2021	1609969340	120	2222	2342	1717
Wed Jan 06 22:40:48 2021	1609969248	142	2201	2343	1698
Wed Jan 06 22:42:28 2021	1609969348	112	2231	2343	1727
Wed Jan 06 22:41:38 2021	1609969298	105	2241	2345	1731
Wed Jan 06 22:41:27 2021	1609969287	114	2232	2346	1725
Wed Jan 06 22:41:45 2021	1609969305	106	2239	2346	1732
Wed Jan 06 22:40:59 2021	1609969259	113	2233	2346	1725
Wed Jan 06 22:41:24 2021	1609969284	115	2234	2349	1741
Wed Jan 06 22:42:28 2021	1609969348	102	2249	2350	1744
Wed Jan 06 22:41:08 2021	1609969268	104	2247	2351	1744
Wed Jan 06 22:41:25 2021	1609969285	112	2240	2352	1739
Wed Jan 06 22:42:08 2021	1609969328	113	2238	2352	1736
Wed Jan 06 22:42:23 2021	1609969343	105	2248	2353	1742
Wed Jan 06 22:40:55 2021	1609969255	107	2247	2354	1742
Wed Jan 06 22:42:17 2021	1609969337	116	2239	2354	1733
Wed Jan 06 22:41:35 2021	1609969295	114	2240	2355	1735
Wed Jan 06 22:41:14 2021	1609969274	104	2251	2355	1747
Wed Jan 06 22:42:30 2021	1609969350	113	2243	2355	1731
Wed Jan 06 22:42:05 2021	1609969325	108	2247	2355	1741
Wed Jan 06 22:42:24 2021	1609969344	105	2251	2356	1741
Wed Jan 06 22:40:58 2021	1609969258	104	2252	2356	1745
Wed Jan 06 22:41:27 2021	1609969287	115	2241	2356	1735
Wed Jan 06 22:40:53 2021	1609969253	107	2250	2357	1742
Wed Jan 06 22:42:27 2021	1609969347	113	2245	2358	1743
Wed Jan 06 22:42:24 2021	1609969344	112	2246	2358	1742
Wed Jan 06 22:41:51 2021	1609969311	104	2255	2359	1753
Wed Jan 06 22:41:46 2021	1609969306	104	2255	2360	1749
Wed Jan 06 22:42:08 2021	1609969328	116	2244	2360	1741
Wed Jan 06 22:42:24 2021	1609969344	105	2256	2361	1755
Wed Jan 06 22:42:24 2021	1609969344	100	2261	2361	1756
Wed Jan 06 22:41:58 2021	1609969318	109	2253	2361	1749
Wed Jan 06 22:42:21 2021	1609969341	106	2257	2363	1793
Wed Jan 06 22:41:56 2021	1609969316	112	2251	2363	1749
Wed Jan 06 22:41:17 2021	1609969277	115	2249	2364	1742
Wed Jan 06 22:42:04 2021	1609969324	103	2261	2364	1757
Wed Jan 06 22:41:29 2021	1609969289	106	2258	2364	1760
Wed Jan 06 22:42:21 2021	1609969341	102	2262	2364	1755
Wed Jan 06 22:42:20 2021	1609969340	105	2263	2367	1754
Wed Jan 06 22:42:01 2021	1609969321	113	2255	2368	1731
Wed Jan 06 22:41:35 2021	1609969295	106	2262	2368	1750
Wed Jan 06 22:40:59 2021	1609969259	104	2264	2368	1764
Wed Jan 06 22:40:54 2021	1609969254	104	2265	2368	1762
Wed Jan 06 22:42:27 2021	1609969347	104	2265	2369	1755
Wed Jan 06 22:41:47 2021	1609969307	105	2265	2370	1760
Wed Jan 06 22:41:40 2021	1609969300	105	2265	2370	1760
Wed Jan 06 22:42:31 2021	1609969351	108	2263	2370	1760
Wed Jan 06 22:41:30 2021	1609969290	105	2266	2371	1761
Wed Jan 06 22:41:13 2021	1609969273	106	2265	2371	1763
Wed Jan 06 22:42:31 2021	1609969351	103	2269	2372	1761
Wed Jan 06 22:42:18 2021	1609969338	107	2266	2373	1759
Wed Jan 06 22:41:18 2021	1609969278	116	2258	2374	1755
Wed Jan 06 22:42:18 2021	1609969338	104	2271	2375	1764
Wed Jan 06 22:42:14 2021	1609969334	102	2273	2375	1769
Wed Jan 06 22:42:14 2021	1609969334	102	2273	2375	1766
Wed Jan 06 22:41:57 2021	1609969317	104	2272	2376	1761
Wed Jan 06 22:40:55 2021	1609969255	112	2267	2379	1765
Wed Jan 06 22:42:07 2021	1609969327	113	2267	2381	1762
Wed Jan 06 22:42:08 2021	1609969328	113	2268	2381	1760
Wed Jan 06 22:42:30 2021	1609969350	104	2277	2381	1759
Wed Jan 06 22:42:28 2021	1609969348	104	2277	2381	1778
Wed Jan 06 22:42:19 2021	1609969339	103	2279	2381	1773
Wed Jan 06 22:41:54 2021	1609969314	120	2261	2382	1764
Wed Jan 06 22:41:45 2021	1609969305	115	2267	2382	1768
Wed Jan 06 22:41:31 2021	1609969291	117	2266	2383	1761
Wed Jan 06 22:42:08 2021	1609969328	113	2271	2384	1765
Wed Jan 06 22:41:11 2021	1609969271	108	2277	2385	1778
Wed Jan 06 22:41:41 2021	1609969301	105	2281	2385	1782
Wed Jan 06 22:40:57 2021	1609969257	113	2273	2386	1770
Wed Jan 06 22:41:55 2021	1609969315	106	2279	2386	1774
Wed Jan 06 22:41:44 2021	1609969304	113	2273	2387	1759
Wed Jan 06 22:41:47 2021	1609969307	105	2282	2387	1777
Wed Jan 06 22:41:09 2021	1609969269	99	2288	2387	1783
Wed Jan 06 22:41:08 2021	1609969268	109	2279	2387	1775
Wed Jan 06 22:41:53 2021	1609969313	105	2283	2388	1770
Wed Jan 06 22:42:27 2021	1609969347	106	2283	2388	1779
Wed Jan 06 22:41:58 2021	1609969318	109	2280	2389	1776
Wed Jan 06 22:41:23 2021	1609969283	99	2290	2389	1784
Wed Jan 06 22:41:35 2021	1609969295	109	2281	2390	1772
Wed Jan 06 22:41:18 2021	1609969278	105	2286	2391	1784
Wed Jan 06 22:41:17 2021	1609969277	104	2289	2393	1785
Wed Jan 06 22:41:11 2021	1609969271	104	2288	2393	1790
Wed Jan 06 22:41:50 2021	1609969310	111	2283	2393	1780
Wed Jan 06 22:41:24 2021	1609969284	114	2280	2394	1780
Wed Jan 06 22:41:05 2021	1609969265	114	2281	2395	1781
Wed Jan 06 22:41:15 2021	1609969275	108	2289	2397	1816
Wed Jan 06 22:41:15 2021	1609969275	102	2296	2398	1785
Wed Jan 06 22:42:11 2021	1609969331	114	2285	2398	1775
Wed Jan 06 22:41:14 2021	1609969274	106	2293	2399	1788
Wed Jan 06 22:42:26 2021	1609969346	104	2295	2399	1783
Wed Jan 06 22:41:58 2021	1609969318	104	2295	2399	1789
Wed Jan 06 22:41:24 2021	1609969284	109	2291	2400	1793
Wed Jan 06 22:41:27 2021	1609969287	101	2299	2401	1780
Wed Jan 06 22:42:30 2021	1609969350	102	2299	2401	1804
Wed Jan 06 22:41:32 2021	1609969292	104	2298	2402	1793
Wed Jan 06 22:41:28 2021	1609969288	103	2300	2403	1777
Wed Jan 06 22:41:41 2021	1609969301	113	2291	2403	1785
Wed Jan 06 22:42:23 2021	1609969343	100	2304	2403	1777
Wed Jan 06 22:41:38 2021	1609969298	114	2291	2404	1785
Wed Jan 06 22:41:11 2021	1609969271	104	2301	2405	1793
Wed Jan 06 22:42:17 2021	1609969337	112	2295	2407	1794
Wed Jan 06 22:41:35 2021	1609969295	103	2304	2407	1795
Wed Jan 06 22:41:34 2021	1609969294	97	2310	2407	1809
Wed Jan 06 22:40:57 2021	1609969257	104	2304	2408	1811
Wed Jan 06 22:41:46 2021	1609969306	117	2290	2408	1784
Wed Jan 06 22:41:44 2021	1609969304	113	2295	2408	1791
Wed Jan 06 22:42:03 2021	1609969323	100	2308	2408	1801
Wed Jan 06 22:40:54 2021	1609969254	104	2304	2408	1798
Wed Jan 06 22:40:54 2021	1609969254	105	2303	2408	1797
Wed Jan 06 22:41:46 2021	1609969306	104	2305	2409	1801
Wed Jan 06 22:42:16 2021	1609969336	109	2301	2409	1797
Wed Jan 06 22:41:57 2021	1609969317	101	2309	2409	1801
Wed Jan 06 22:42:29 2021	1609969349	114	2296	2409	1794
Wed Jan 06 22:40:57 2021	1609969257	104	2306	2410	1802
Wed Jan 06 22:41:43 2021	1609969303	105	2305	2410	1785
Wed Jan 06 22:40:52 2021	1609969252	112	2299	2411	1797
Wed Jan 06 22:41:49 2021	1609969309	113	2298	2412	1794
Wed Jan 06 22:42:28 2021	1609969348	104	2309	2413	1793
Wed Jan 06 22:42:11 2021	1609969331	125	2288	2413	1778
Wed Jan 06 22:41:17 2021	1609969277	104	2309	2413	1805
Wed Jan 06 22:40:58 2021	1609969258	108	2305	2413	1799
Wed Jan 06 22:41:12 2021	1609969272	105	2309	2414	1798
Wed Jan 06 22:41:45 2021	1609969305	110	2305	2414	1793
Wed Jan 06 22:41:38 2021	1609969298	104	2311	2415	1808
Wed Jan 06 22:41:05 2021	1609969265	104	2311	2415	1816
Wed Jan 06 22:42:20 2021	1609969340	114	2301	2415	1795
Wed Jan 06 22:41:25 2021	1609969285	100	2316	2416	1810
Wed Jan 06 22:41:48 2021	1609969308	99	2316	2416	1821
Wed Jan 06 22:42:19 2021	1609969339	103	2314	2417	1804
Wed Jan 06 22:41:44 2021	1609969304	115	2301	2417	1793
Wed Jan 06 22:40:56 2021	1609969256	112	2306	2418	1798
Wed Jan 06 22:41:05 2021	1609969265	103	2315	2418	1811
Wed Jan 06 22:42:05 2021	1609969325	106	2312	2418	1805
Wed Jan 06 22:41:38 2021	1609969298	102	2317	2419	1808
Wed Jan 06 22:42:04 2021	1609969324	112	2307	2419	1798
Wed Jan 06 22:41:55 2021	1609969315	113	2307	2419	1799
Wed Jan 06 22:41:35 2021	1609969295	103	2317	2420	1804
Wed Jan 06 22:41:28 2021	1609969288	104	2316	2420	1799
Wed Jan 06 22:40:57 2021	1609969257	111	2310	2421	1800
Wed Jan 06 22:41:38 2021	1609969298	114	2307	2421	1801
Wed Jan 06 22:42:14 2021	1609969334	100	2321	2421	1816
Wed Jan 06 22:41:26 2021	1609969286	112	2309	2421	1804
Wed Jan 06 22:41:35 2021	1609969295	114	2308	2421	1803
Wed Jan 06 22:42:31 2021	1609969351	105	2317	2422	1762
Wed Jan 06 22:41:07 2021	1609969267	104	2318	2422	1815
Wed Jan 06 22:41:37 2021	1609969297	104	2318	2422	1815
Wed Jan 06 22:41:28 2021	1609969288	111	2311	2422	1810
Wed Jan 06 22:42:30 2021	1609969350	104	2318	2422	1808
Wed Jan 06 22:41:20 2021	1609969280	101	2322	2423	1812
Wed Jan 06 22:42:07 2021	1609969327	108	2315	2423	1808
Wed Jan 06 22:42:21 2021	1609969341	112	2311	2423	1799
Wed Jan 06 22:41:17 2021	1609969277	108	2315	2423	1807
Wed Jan 06 22:41:58 2021	1609969318	114	2311	2425	1807
Wed Jan 06 22:42:24 2021	1609969344	115	2309	2425	1806
Wed Jan 06 22:41:34 2021	1609969294	104	2321	2425	1801
Wed Jan 06 22:42:14 2021	1609969334	112	2313	2425	1808
Wed Jan 06 22:42:31 2021	1609969351	112	2313	2425	1807
Wed Jan 06 22:42:21 2021	1609969341	104	2322	2426	1820
Wed Jan 06 22:42:14 2021	1609969334	104	2323	2426	1829
Wed Jan 06 22:42:18 2021	1609969338	103	2323	2426	1814
Wed Jan 06 22:41:17 2021	1609969277	112	2314	2426	1805
Wed Jan 06 22:42:07 2021	1609969327	106	2321	2427	1815
Wed Jan 06 22:42:09 2021	1609969329	113	2314	2427	1805
Wed Jan 06 22:41:29 2021	1609969289	106	2321	2428	1823
Wed Jan 06 22:42:15 2021	1609969335	112	2315	2428	1810
Wed Jan 06 22:41:56 2021	1609969316	101	2328	2429	1819
Wed Jan 06 22:41:36 2021	1609969296	104	2326	2429	1819
Wed Jan 06 22:41:35 2021	1609969295	101	2329	2430	1812
Wed Jan 06 22:41:17 2021	1609969277	115	2315	2430	1809
Wed Jan 06 22:41:27 2021	1609969287	106	2324	2430	1812
Wed Jan 06 22:40:56 2021	1609969256	118	2312	2430	1797
Wed Jan 06 22:41:38 2021	1609969298	115	2316	2430	1801
Wed Jan 06 22:41:54 2021	1609969314	112	2319	2431	1817
Wed Jan 06 22:40:54 2021	1609969254	102	2330	2431	1824
Wed Jan 06 22:42:28 2021	1609969348	106	2326	2432	1822
Wed Jan 06 22:41:38 2021	1609969298	103	2329	2432	1826
Wed Jan 06 22:41:04 2021	1609969264	136	2296	2432	1786
Wed Jan 06 22:41:24 2021	1609969284	117	2315	2432	1805
Wed Jan 06 22:41:42 2021	1609969302	102	2330	2432	1824
Wed Jan 06 22:41:37 2021	1609969297	103	2329	2432	1818
Wed Jan 06 22:42:05 2021	1609969325	99	2333	2432	1830
Wed Jan 06 22:40:53 2021	1609969253	121	2312	2433	1807
Wed Jan 06 22:41:11 2021	1609969271	104	2330	2434	1823
Wed Jan 06 22:41:48 2021	1609969308	103	2332	2435	1825
Wed Jan 06 22:41:28 2021	1609969288	105	2331	2435	1823
Wed Jan 06 22:40:56 2021	1609969256	108	2328	2436	1809
Wed Jan 06 22:42:16 2021	1609969336	103	2333	2436	1831
Wed Jan 06 22:42:24 2021	1609969344	104	2332	2436	1828
Wed Jan 06 22:41:18 2021	1609969278	117	2319	2436	1817
Wed Jan 06 22:40:58 2021	1609969258	119	2318	2437	1809
Wed Jan 06 22:41:22 2021	1609969282	106	2332	2437	1827
Wed Jan 06 22:41:13 2021	1609969273	116	2321	2437	1820
Wed Jan 06 22:42:27 2021	1609969347	113	2325	2438	1822
Wed Jan 06 22:41:15 2021	1609969275	115	2323	2438	1862
Wed Jan 06 22:41:54 2021	1609969314	104	2334	2439	1825
Wed Jan 06 22:41:54 2021	1609969314	105	2333	2439	1830
Wed Jan 06 22:42:22 2021	1609969342	115	2324	2439	1815
Wed Jan 06 22:42:05 2021	1609969325	104	2335	2439	1829
Wed Jan 06 22:41:12 2021	1609969272	99	2341	2440	1830
Wed Jan 06 22:41:27 2021	1609969287	101	2340	2441	1839
Wed Jan 06 22:42:30 2021	1609969350	103	2337	2441	1834
Wed Jan 06 22:41:58 2021	1609969318	103	2338	2441	1811
Wed Jan 06 22:42:24 2021	1609969344	105	2336	2441	1818
Wed Jan 06 22:41:17 2021	1609969277	105	2337	2442	1835
Wed Jan 06 22:41:16 2021	1609969276	104	2339	2442	1832
Wed Jan 06 22:42:26 2021	1609969346	117	2326	2443	1821
Wed Jan 06 22:40:50 2021	1609969250	106	2337	2443	1825
Wed Jan 06 22:42:28 2021	1609969348	104	2340	2443	1837
Wed Jan 06 22:41:16 2021	1609969276	107	2337	2443	1830
Wed Jan 06 22:41:01 2021	1609969261	107	2337	2444	1825
Wed Jan 06 22:42:24 2021	1609969344	116	2328	2444	1824
Wed Jan 06 22:42:24 2021	1609969344	106	2339	2444	1836
Wed Jan 06 22:41:34 2021	1609969294	114	2331	2445	1825
Wed Jan 06 22:42:30 2021	1609969350	100	2345	2445	1839
Wed Jan 06 22:42:20 2021	1609969340	104	2342	2446	1838
Wed Jan 06 22:41:29 2021	1609969289	107	2340	2447	1831
Wed Jan 06 22:41:25 2021	1609969285	116	2331	2447	1830
Wed Jan 06 22:41:38 2021	1609969298	103	2345	2447	1832
Wed Jan 06 22:41:48 2021	1609969308	111	2337	2447	1830
Wed Jan 06 22:41:29 2021	1609969289	108	2340	2448	1830
Wed Jan 06 22:41:24 2021	1609969284	104	2346	2450	1853
Wed Jan 06 22:41:58 2021	1609969318	115	2335	2451	1831
