starttime	seconds	ctime	dtime	ttime	wait
Wed Jan 06 22:52:04 2021	1609969924	107	775	882	201
Wed Jan 06 22:52:08 2021	1609969928	108	774	882	227
Wed Jan 06 22:52:12 2021	1609969932	106	777	882	172
Wed Jan 06 22:52:05 2021	1609969925	113	771	884	199
Wed Jan 06 22:52:29 2021	1609969949	99	785	884	163
Wed Jan 06 22:52:17 2021	1609969937	101	783	884	236
Wed Jan 06 22:52:40 2021	1609969960	116	768	884	188
Wed Jan 06 22:51:53 2021	1609969913	118	767	885	202
Wed Jan 06 22:52:34 2021	1609969954	105	780	885	220
Wed Jan 06 22:52:35 2021	1609969955	101	785	886	214
Wed Jan 06 22:51:51 2021	1609969911	104	782	886	203
Wed Jan 06 22:51:53 2021	1609969913	103	784	887	232
Wed Jan 06 22:51:49 2021	1609969909	101	786	887	210
Wed Jan 06 22:52:19 2021	1609969939	112	776	888	247
Wed Jan 06 22:51:58 2021	1609969918	110	778	888	170
Wed Jan 06 22:51:54 2021	1609969914	103	785	888	190
Wed Jan 06 22:51:57 2021	1609969917	113	775	888	228
Wed Jan 06 22:52:05 2021	1609969925	104	784	888	215
Wed Jan 06 22:52:18 2021	1609969938	102	787	889	220
Wed Jan 06 22:52:36 2021	1609969956	112	777	889	234
Wed Jan 06 22:52:36 2021	1609969956	102	786	889	205
Wed Jan 06 22:52:04 2021	1609969924	113	776	889	152
Wed Jan 06 22:51:51 2021	1609969911	112	778	891	167
Wed Jan 06 22:52:39 2021	1609969959	113	777	891	228
Wed Jan 06 22:52:24 2021	1609969944	102	789	891	174
Wed Jan 06 22:52:40 2021	1609969960	104	787	891	211
Wed Jan 06 22:52:39 2021	1609969959	107	785	892	173
Wed Jan 06 22:52:04 2021	1609969924	112	780	892	169
Wed Jan 06 22:52:12 2021	1609969932	102	789	892	153
Wed Jan 06 22:52:35 2021	1609969955	102	790	892	216
Wed Jan 06 22:52:33 2021	1609969953	116	777	893	213
Wed Jan 06 22:51:54 2021	1609969914	108	785	893	260
Wed Jan 06 22:52:30 2021	1609969950	100	793	893	205
Wed Jan 06 22:52:17 2021	1609969937	101	792	893	209
Wed Jan 06 22:52:10 2021	1609969930	104	789	893	205
Wed Jan 06 22:52:00 2021	1609969920	112	782	894	257
Wed Jan 06 22:52:40 2021	1609969960	118	776	894	213
Wed Jan 06 22:52:14 2021	1609969934	104	791	895	273
Wed Jan 06 22:52:38 2021	1609969958	104	791	895	205
Wed Jan 06 22:52:14 2021	1609969934	131	765	895	226
Wed Jan 06 22:52:20 2021	1609969940	115	780	895	198
Wed Jan 06 22:52:30 2021	1609969950	101	794	895	146
Wed Jan 06 22:52:26 2021	1609969946	103	793	896	209
Wed Jan 06 22:51:49 2021	1609969909	109	787	896	202
Wed Jan 06 22:52:10 2021	1609969930	114	782	896	180
Wed Jan 06 22:52:39 2021	1609969959	113	783	896	212
Wed Jan 06 22:51:51 2021	1609969911	103	794	896	246
Wed Jan 06 22:52:02 2021	1609969922	106	791	896	250
Wed Jan 06 22:52:36 2021	1609969956	106	792	897	254
Wed Jan 06 22:52:10 2021	1609969930	104	794	898	213
Wed Jan 06 22:52:20 2021	1609969940	99	799	898	211
Wed Jan 06 22:52:05 2021	1609969925	112	786	898	209
Wed Jan 06 22:51:54 2021	1609969914	108	791	899	230
Wed Jan 06 22:52:14 2021	1609969934	105	794	899	171
Wed Jan 06 22:51:59 2021	1609969919	104	795	899	229
Wed Jan 06 22:52:13 2021	1609969933	103	797	900	192
Wed Jan 06 22:52:30 2021	1609969950	105	796	900	214
Wed Jan 06 22:52:30 2021	1609969950	103	798	901	244
Wed Jan 06 22:52:12 2021	1609969932	103	798	901	270
Wed Jan 06 22:52:19 2021	1609969939	106	796	901	232
Wed Jan 06 22:52:05 2021	1609969925	117	785	901	226
Wed Jan 06 22:52:22 2021	1609969942	108	793	902	161
Wed Jan 06 22:52:25 2021	1609969945	113	789	902	288
Wed Jan 06 22:52:39 2021	1609969959	113	789	902	202
Wed Jan 06 22:51:54 2021	1609969914	104	798	902	196
Wed Jan 06 22:52:17 2021	1609969937	105	797	903	167
Wed Jan 06 22:52:28 2021	1609969948	102	800	903	231
Wed Jan 06 22:52:18 2021	1609969938	113	791	904	173
Wed Jan 06 22:52:28 2021	1609969948	102	802	904	178
Wed Jan 06 22:52:17 2021	1609969937	104	800	905	232
Wed Jan 06 22:52:35 2021	1609969955	102	803	905	225
Wed Jan 06 22:52:26 2021	1609969946	110	796	906	248
Wed Jan 06 22:52:05 2021	1609969925	109	797	906	219
Wed Jan 06 22:52:10 2021	1609969930	104	802	906	153
Wed Jan 06 22:52:01 2021	1609969921	99	807	906	202
Wed Jan 06 22:52:01 2021	1609969921	117	790	907	173
Wed Jan 06 22:52:36 2021	1609969956	116	791	907	180
Wed Jan 06 22:52:17 2021	1609969937	112	795	908	206
Wed Jan 06 22:52:40 2021	1609969960	106	802	908	278
Wed Jan 06 22:52:04 2021	1609969924	114	794	908	245
Wed Jan 06 22:52:00 2021	1609969920	119	788	908	259
Wed Jan 06 22:52:40 2021	1609969960	112	796	908	184
Wed Jan 06 22:52:13 2021	1609969933	105	803	908	248
Wed Jan 06 22:52:38 2021	1609969958	109	799	908	169
Wed Jan 06 22:52:07 2021	1609969927	119	789	908	249
Wed Jan 06 22:51:53 2021	1609969913	104	805	908	230
Wed Jan 06 22:52:40 2021	1609969960	108	800	908	296
Wed Jan 06 22:51:53 2021	1609969913	107	801	908	212
Wed Jan 06 22:52:04 2021	1609969924	112	797	909	263
Wed Jan 06 22:52:03 2021	1609969923	103	807	910	247
Wed Jan 06 22:52:12 2021	1609969932	103	807	910	262
Wed Jan 06 22:52:09 2021	1609969929	114	796	910	297
Wed Jan 06 22:52:17 2021	1609969937	112	799	910	273
Wed Jan 06 22:52:30 2021	1609969950	112	799	911	283
Wed Jan 06 22:52:15 2021	1609969935	110	801	911	269
Wed Jan 06 22:51:49 2021	1609969909	105	806	911	269
Wed Jan 06 22:52:32 2021	1609969952	102	809	911	227
Wed Jan 06 22:51:54 2021	1609969914	114	797	911	239
Wed Jan 06 22:51:59 2021	1609969919	107	804	911	142
Wed Jan 06 22:52:06 2021	1609969926	113	799	912	254
Wed Jan 06 22:52:17 2021	1609969937	106	806	912	221
Wed Jan 06 22:52:40 2021	1609969960	103	809	912	257
Wed Jan 06 22:52:04 2021	1609969924	108	805	913	139
Wed Jan 06 22:51:52 2021	1609969912	110	803	913	182
Wed Jan 06 22:51:53 2021	1609969913	105	808	913	214
Wed Jan 06 22:52:18 2021	1609969938	103	810	913	246
Wed Jan 06 22:52:13 2021	1609969933	106	807	914	216
Wed Jan 06 22:52:29 2021	1609969949	105	808	914	208
Wed Jan 06 22:52:08 2021	1609969928	114	800	914	277
Wed Jan 06 22:51:57 2021	1609969917	105	809	914	279
Wed Jan 06 22:52:15 2021	1609969935	103	811	915	294
Wed Jan 06 22:51:54 2021	1609969914	110	805	915	152
Wed Jan 06 22:52:29 2021	1609969949	109	806	915	289
Wed Jan 06 22:52:28 2021	1609969948	107	808	915	271
Wed Jan 06 22:52:27 2021	1609969947	100	815	915	215
Wed Jan 06 22:51:49 2021	1609969909	103	813	916	192
Wed Jan 06 22:52:34 2021	1609969954	105	811	916	202
Wed Jan 06 22:52:40 2021	1609969960	112	804	916	251
Wed Jan 06 22:51:51 2021	1609969911	104	812	916	247
Wed Jan 06 22:51:51 2021	1609969911	104	812	916	206
Wed Jan 06 22:52:20 2021	1609969940	107	810	916	212
Wed Jan 06 22:52:35 2021	1609969955	119	797	916	202
Wed Jan 06 22:51:52 2021	1609969912	112	805	917	229
Wed Jan 06 22:52:36 2021	1609969956	106	811	917	277
Wed Jan 06 22:51:54 2021	1609969914	103	815	918	268
Wed Jan 06 22:52:31 2021	1609969951	104	814	918	243
Wed Jan 06 22:51:53 2021	1609969913	104	814	918	247
Wed Jan 06 22:52:04 2021	1609969924	113	805	918	232
Wed Jan 06 22:52:26 2021	1609969946	112	807	919	257
Wed Jan 06 22:52:00 2021	1609969920	117	802	919	303
Wed Jan 06 22:52:10 2021	1609969930	104	815	919	148
Wed Jan 06 22:51:51 2021	1609969911	114	806	919	293
Wed Jan 06 22:52:04 2021	1609969924	121	798	919	220
Wed Jan 06 22:51:55 2021	1609969915	111	809	920	236
Wed Jan 06 22:52:31 2021	1609969951	106	814	920	192
Wed Jan 06 22:51:53 2021	1609969913	103	817	920	183
Wed Jan 06 22:51:53 2021	1609969913	102	819	920	196
Wed Jan 06 22:52:26 2021	1609969946	106	814	920	245
Wed Jan 06 22:51:59 2021	1609969919	108	813	921	216
Wed Jan 06 22:52:15 2021	1609969935	103	818	921	176
Wed Jan 06 22:52:40 2021	1609969960	115	807	921	168
Wed Jan 06 22:52:20 2021	1609969940	104	818	921	258
Wed Jan 06 22:52:18 2021	1609969938	105	817	922	257
Wed Jan 06 22:51:54 2021	1609969914	106	816	922	280
Wed Jan 06 22:52:30 2021	1609969950	104	819	923	255
Wed Jan 06 22:52:04 2021	1609969924	112	812	924	212
Wed Jan 06 22:51:52 2021	1609969912	104	820	924	236
Wed Jan 06 22:52:13 2021	1609969933	109	815	924	260
Wed Jan 06 22:52:37 2021	1609969957	113	812	924	256
Wed Jan 06 22:52:00 2021	1609969920	102	822	924	259
Wed Jan 06 22:52:40 2021	1609969960	106	818	924	205
Wed Jan 06 22:52:00 2021	1609969920	101	824	925	313
Wed Jan 06 22:51:54 2021	1609969914	112	813	925	240
Wed Jan 06 22:51:53 2021	1609969913	115	810	925	262
Wed Jan 06 22:52:20 2021	1609969940	105	820	925	256
Wed Jan 06 22:52:05 2021	1609969925	105	821	926	197
Wed Jan 06 22:51:52 2021	1609969912	122	804	926	230
Wed Jan 06 22:51:54 2021	1609969914	118	808	926	252
Wed Jan 06 22:52:25 2021	1609969945	105	821	926	258
Wed Jan 06 22:52:19 2021	1609969939	115	811	926	238
Wed Jan 06 22:51:53 2021	1609969913	105	822	927	241
Wed Jan 06 22:51:57 2021	1609969917	112	815	928	247
Wed Jan 06 22:52:28 2021	1609969948	104	824	928	216
Wed Jan 06 22:51:59 2021	1609969919	121	807	928	248
Wed Jan 06 22:51:52 2021	1609969912	107	821	928	204
Wed Jan 06 22:52:34 2021	1609969954	103	825	928	322
Wed Jan 06 22:51:59 2021	1609969919	116	812	928	236
Wed Jan 06 22:52:25 2021	1609969945	101	828	929	273
Wed Jan 06 22:52:18 2021	1609969938	113	817	930	218
Wed Jan 06 22:52:27 2021	1609969947	106	824	930	190
Wed Jan 06 22:52:17 2021	1609969937	111	819	930	221
Wed Jan 06 22:52:38 2021	1609969958	105	826	930	294
Wed Jan 06 22:52:25 2021	1609969945	111	820	931	234
Wed Jan 06 22:52:34 2021	1609969954	100	831	931	239
Wed Jan 06 22:52:40 2021	1609969960	104	827	931	226
Wed Jan 06 22:52:18 2021	1609969938	106	825	932	239
Wed Jan 06 22:52:40 2021	1609969960	104	828	932	229
Wed Jan 06 22:52:30 2021	1609969950	114	818	932	267
Wed Jan 06 22:51:52 2021	1609969912	113	819	932	231
Wed Jan 06 22:51:52 2021	1609969912	105	827	932	241
Wed Jan 06 22:52:12 2021	1609969932	122	811	933	202
Wed Jan 06 22:52:20 2021	1609969940	105	828	933	163
Wed Jan 06 22:51:52 2021	1609969912	113	821	934	235
Wed Jan 06 22:52:39 2021	1609969959	117	817	934	276
Wed Jan 06 22:52:35 2021	1609969955	107	828	934	240
Wed Jan 06 22:52:20 2021	1609969940	103	832	934	234
Wed Jan 06 22:52:26 2021	1609969946	118	816	935	251
Wed Jan 06 22:52:40 2021	1609969960	109	826	935	274
Wed Jan 06 22:51:51 2021	1609969911	107	828	935	279
Wed Jan 06 22:52:28 2021	1609969948	143	793	936	224
Wed Jan 06 22:52:39 2021	1609969959	110	826	936	255
Wed Jan 06 22:52:05 2021	1609969925	98	839	936	286
Wed Jan 06 22:52:32 2021	1609969952	129	808	936	251
Wed Jan 06 22:52:25 2021	1609969945	117	819	936	254
Wed Jan 06 22:52:03 2021	1609969923	113	823	936	294
Wed Jan 06 22:51:53 2021	1609969913	104	833	937	203
Wed Jan 06 22:52:19 2021	1609969939	100	837	937	169
Wed Jan 06 22:52:18 2021	1609969938	112	825	937	226
Wed Jan 06 22:52:38 2021	1609969958	107	831	938	294
Wed Jan 06 22:52:25 2021	1609969945	115	823	938	209
Wed Jan 06 22:52:20 2021	1609969940	115	824	939	209
Wed Jan 06 22:51:49 2021	1609969909	113	825	939	176
Wed Jan 06 22:51:53 2021	1609969913	107	832	939	242
Wed Jan 06 22:52:24 2021	1609969944	103	836	939	168
Wed Jan 06 22:51:54 2021	1609969914	105	835	940	200
Wed Jan 06 22:52:31 2021	1609969951	110	830	940	131
Wed Jan 06 22:52:18 2021	1609969938	118	821	940	231
Wed Jan 06 22:52:39 2021	1609969959	112	828	940	188
Wed Jan 06 22:52:19 2021	1609969939	104	836	940	265
Wed Jan 06 22:51:57 2021	1609969917	114	826	940	259
Wed Jan 06 22:51:58 2021	1609969918	104	836	941	248
Wed Jan 06 22:52:22 2021	1609969942	113	828	941	308
Wed Jan 06 22:51:54 2021	1609969914	108	833	941	305
Wed Jan 06 22:51:53 2021	1609969913	104	837	941	216
Wed Jan 06 22:52:08 2021	1609969928	113	828	941	284
Wed Jan 06 22:52:12 2021	1609969932	104	838	942	259
Wed Jan 06 22:52:17 2021	1609969937	112	830	942	242
Wed Jan 06 22:52:31 2021	1609969951	112	830	942	293
Wed Jan 06 22:51:53 2021	1609969913	113	829	943	236
Wed Jan 06 22:52:28 2021	1609969948	106	837	943	242
Wed Jan 06 22:52:18 2021	1609969938	112	831	943	209
Wed Jan 06 22:52:25 2021	1609969945	117	826	943	193
Wed Jan 06 22:52:14 2021	1609969934	113	830	943	177
Wed Jan 06 22:52:27 2021	1609969947	104	840	944	278
Wed Jan 06 22:52:39 2021	1609969959	113	831	945	250
Wed Jan 06 22:52:35 2021	1609969955	113	832	945	272
Wed Jan 06 22:52:06 2021	1609969926	110	835	945	258
Wed Jan 06 22:52:04 2021	1609969924	101	844	945	229
Wed Jan 06 22:52:34 2021	1609969954	104	842	946	212
Wed Jan 06 22:52:07 2021	1609969927	101	845	946	266
Wed Jan 06 22:52:31 2021	1609969951	113	833	946	294
Wed Jan 06 22:51:54 2021	1609969914	104	842	946	298
Wed Jan 06 22:52:36 2021	1609969956	109	838	946	312
Wed Jan 06 22:52:16 2021	1609969936	113	834	947	273
Wed Jan 06 22:52:16 2021	1609969936	113	834	947	311
Wed Jan 06 22:52:04 2021	1609969924	121	826	947	235
Wed Jan 06 22:52:17 2021	1609969937	104	844	947	287
Wed Jan 06 22:52:30 2021	1609969950	109	839	947	239
Wed Jan 06 22:52:15 2021	1609969935	104	843	947	268
Wed Jan 06 22:52:04 2021	1609969924	114	834	948	239
Wed Jan 06 22:52:38 2021	1609969958	104	844	948	243
Wed Jan 06 22:52:19 2021	1609969939	102	845	948	228
Wed Jan 06 22:52:20 2021	1609969940	109	838	948	206
Wed Jan 06 22:51:53 2021	1609969913	105	843	948	220
Wed Jan 06 22:52:03 2021	1609969923	106	842	948	251
Wed Jan 06 22:52:27 2021	1609969947	106	843	949	244
Wed Jan 06 22:52:19 2021	1609969939	115	834	949	226
Wed Jan 06 22:51:52 2021	1609969912	104	845	949	263
Wed Jan 06 22:52:26 2021	1609969946	102	848	950	251
Wed Jan 06 22:52:19 2021	1609969939	112	838	951	232
Wed Jan 06 22:52:29 2021	1609969949	103	848	951	276
Wed Jan 06 22:52:08 2021	1609969928	104	848	952	251
Wed Jan 06 22:51:54 2021	1609969914	104	847	952	180
Wed Jan 06 22:52:09 2021	1609969929	103	848	952	294
Wed Jan 06 22:51:59 2021	1609969919	104	848	952	282
Wed Jan 06 22:51:59 2021	1609969919	116	836	952	260
Wed Jan 06 22:52:20 2021	1609969940	105	847	952	235
Wed Jan 06 22:52:21 2021	1609969941	106	847	953	215
Wed Jan 06 22:52:22 2021	1609969942	109	844	953	237
Wed Jan 06 22:51:58 2021	1609969918	100	853	953	172
Wed Jan 06 22:52:26 2021	1609969946	103	851	954	190
Wed Jan 06 22:52:35 2021	1609969955	116	837	954	269
Wed Jan 06 22:52:35 2021	1609969955	108	846	954	229
Wed Jan 06 22:52:04 2021	1609969924	112	841	954	221
Wed Jan 06 22:52:31 2021	1609969951	112	841	954	243
Wed Jan 06 22:52:07 2021	1609969927	103	851	954	273
Wed Jan 06 22:51:59 2021	1609969919	111	843	954	253
Wed Jan 06 22:51:52 2021	1609969912	107	848	955	231
Wed Jan 06 22:52:05 2021	1609969925	102	852	955	205
Wed Jan 06 22:52:38 2021	1609969958	103	852	955	343
Wed Jan 06 22:52:30 2021	1609969950	102	853	955	278
Wed Jan 06 22:51:52 2021	1609969912	113	842	955	280
Wed Jan 06 22:51:54 2021	1609969914	100	856	956	230
Wed Jan 06 22:52:18 2021	1609969938	112	845	957	203
Wed Jan 06 22:52:20 2021	1609969940	110	847	957	260
Wed Jan 06 22:52:30 2021	1609969950	104	853	957	223
Wed Jan 06 22:52:18 2021	1609969938	103	854	957	206
Wed Jan 06 22:51:57 2021	1609969917	104	853	957	239
Wed Jan 06 22:52:40 2021	1609969960	118	840	957	240
Wed Jan 06 22:51:59 2021	1609969919	104	853	958	265
Wed Jan 06 22:52:28 2021	1609969948	108	849	958	293
Wed Jan 06 22:52:29 2021	1609969949	115	843	958	317
Wed Jan 06 22:52:30 2021	1609969950	100	858	958	309
Wed Jan 06 22:52:08 2021	1609969928	104	854	958	256
Wed Jan 06 22:52:20 2021	1609969940	114	844	958	280
Wed Jan 06 22:52:12 2021	1609969932	99	859	958	275
Wed Jan 06 22:52:28 2021	1609969948	108	850	958	266
Wed Jan 06 22:52:17 2021	1609969937	101	857	958	274
Wed Jan 06 22:52:05 2021	1609969925	104	854	958	262
Wed Jan 06 22:52:39 2021	1609969959	110	849	959	210
Wed Jan 06 22:52:35 2021	1609969955	114	845	959	251
Wed Jan 06 22:52:24 2021	1609969944	109	850	959	288
Wed Jan 06 22:52:39 2021	1609969959	114	845	959	219
Wed Jan 06 22:52:27 2021	1609969947	108	852	959	316
Wed Jan 06 22:52:30 2021	1609969950	104	856	960	198
Wed Jan 06 22:52:17 2021	1609969937	101	859	961	276
Wed Jan 06 22:51:52 2021	1609969912	102	858	961	201
Wed Jan 06 22:51:50 2021	1609969910	96	865	961	331
Wed Jan 06 22:52:23 2021	1609969943	114	847	961	279
Wed Jan 06 22:52:40 2021	1609969960	102	859	961	294
Wed Jan 06 22:52:07 2021	1609969927	103	858	961	195
Wed Jan 06 22:52:18 2021	1609969938	104	858	962	259
Wed Jan 06 22:51:52 2021	1609969912	117	845	962	228
Wed Jan 06 22:52:38 2021	1609969958	114	849	962	307
Wed Jan 06 22:52:00 2021	1609969920	116	846	963	345
Wed Jan 06 22:51:50 2021	1609969910	104	859	963	314
Wed Jan 06 22:52:19 2021	1609969939	104	859	963	291
Wed Jan 06 22:51:53 2021	1609969913	106	857	963	237
Wed Jan 06 22:52:17 2021	1609969937	111	852	963	228
Wed Jan 06 22:52:19 2021	1609969939	112	852	964	247
Wed Jan 06 22:52:40 2021	1609969960	105	859	964	251
Wed Jan 06 22:52:35 2021	1609969955	104	861	964	237
Wed Jan 06 22:52:23 2021	1609969943	105	860	965	265
Wed Jan 06 22:52:34 2021	1609969954	101	864	965	296
Wed Jan 06 22:51:52 2021	1609969912	106	859	965	300
Wed Jan 06 22:52:05 2021	1609969925	104	861	965	296
Wed Jan 06 22:52:33 2021	1609969953	115	850	965	300
Wed Jan 06 22:52:29 2021	1609969949	114	851	966	309
Wed Jan 06 22:52:11 2021	1609969931	110	856	966	301
Wed Jan 06 22:52:38 2021	1609969958	114	852	966	246
Wed Jan 06 22:52:32 2021	1609969952	128	839	966	239
Wed Jan 06 22:52:21 2021	1609969941	108	858	966	237
Wed Jan 06 22:52:31 2021	1609969951	105	862	967	246
Wed Jan 06 22:51:54 2021	1609969914	104	863	967	196
Wed Jan 06 22:52:32 2021	1609969952	103	864	967	279
Wed Jan 06 22:52:28 2021	1609969948	99	868	967	263
Wed Jan 06 22:51:59 2021	1609969919	103	864	967	265
Wed Jan 06 22:52:07 2021	1609969927	103	864	967	282
Wed Jan 06 22:52:38 2021	1609969958	111	857	968	299
Wed Jan 06 22:51:59 2021	1609969919	122	846	968	221
Wed Jan 06 22:52:08 2021	1609969928	113	855	968	240
Wed Jan 06 22:52:00 2021	1609969920	113	854	968	329
Wed Jan 06 22:52:05 2021	1609969925	110	859	968	240
Wed Jan 06 22:52:36 2021	1609969956	105	864	969	220
Wed Jan 06 22:52:28 2021	1609969948	103	866	969	259
Wed Jan 06 22:52:03 2021	1609969923	106	863	969	307
Wed Jan 06 22:52:03 2021	1609969923	104	864	969	286
Wed Jan 06 22:52:30 2021	1609969950	119	850	969	246
Wed Jan 06 22:51:54 2021	1609969914	104	865	969	218
Wed Jan 06 22:52:14 2021	1609969934	106	863	969	286
Wed Jan 06 22:51:51 2021	1609969911	107	862	969	287
Wed Jan 06 22:52:20 2021	1609969940	100	870	970	222
Wed Jan 06 22:52:15 2021	1609969935	103	867	970	213
Wed Jan 06 22:52:18 2021	1609969938	112	858	970	230
Wed Jan 06 22:52:27 2021	1609969947	103	867	970	297
Wed Jan 06 22:52:23 2021	1609969943	102	869	970	239
Wed Jan 06 22:51:52 2021	1609969912	103	867	970	252
Wed Jan 06 22:51:52 2021	1609969912	108	862	970	263
Wed Jan 06 22:52:32 2021	1609969952	108	863	970	276
Wed Jan 06 22:51:50 2021	1609969910	100	871	971	251
Wed Jan 06 22:52:22 2021	1609969942	104	868	971	277
