starttime	seconds	ctime	dtime	ttime	wait
Wed Jan 06 22:35:20 2021	1609968920	115	758	873	174
Wed Jan 06 22:35:15 2021	1609968915	112	761	874	183
Wed Jan 06 22:35:21 2021	1609968921	115	759	874	211
Wed Jan 06 22:35:12 2021	1609968912	99	775	874	228
Wed Jan 06 22:35:15 2021	1609968915	104	770	875	235
Wed Jan 06 22:35:15 2021	1609968915	112	765	877	209
Wed Jan 06 22:35:17 2021	1609968917	110	769	879	200
Wed Jan 06 22:35:21 2021	1609968921	105	774	879	228
Wed Jan 06 22:35:17 2021	1609968917	113	768	880	242
Wed Jan 06 22:35:20 2021	1609968920	102	782	884	203
Wed Jan 06 22:35:07 2021	1609968907	106	782	888	221
Wed Jan 06 22:35:21 2021	1609968921	106	783	888	225
Wed Jan 06 22:35:21 2021	1609968921	107	781	888	236
Wed Jan 06 22:35:09 2021	1609968909	102	787	889	250
Wed Jan 06 22:35:16 2021	1609968916	114	778	891	170
Wed Jan 06 22:35:22 2021	1609968922	106	785	891	219
Wed Jan 06 22:35:14 2021	1609968914	104	788	892	228
Wed Jan 06 22:35:14 2021	1609968914	104	788	893	190
Wed Jan 06 22:35:15 2021	1609968915	106	787	893	171
Wed Jan 06 22:35:13 2021	1609968913	101	793	895	218
Wed Jan 06 22:35:09 2021	1609968909	111	783	895	237
Wed Jan 06 22:35:06 2021	1609968906	115	780	895	221
Wed Jan 06 22:35:12 2021	1609968912	112	783	895	236
Wed Jan 06 22:35:09 2021	1609968909	106	790	895	195
Wed Jan 06 22:35:21 2021	1609968921	103	793	896	262
Wed Jan 06 22:35:09 2021	1609968909	113	784	897	252
Wed Jan 06 22:35:06 2021	1609968906	104	794	897	214
Wed Jan 06 22:35:06 2021	1609968906	106	792	897	199
Wed Jan 06 22:35:15 2021	1609968915	104	794	898	228
Wed Jan 06 22:35:09 2021	1609968909	106	792	898	210
Wed Jan 06 22:35:07 2021	1609968907	111	787	898	207
Wed Jan 06 22:35:15 2021	1609968915	109	790	899	218
Wed Jan 06 22:35:20 2021	1609968920	114	787	901	242
Wed Jan 06 22:35:20 2021	1609968920	116	786	902	156
Wed Jan 06 22:35:10 2021	1609968910	116	787	903	242
Wed Jan 06 22:35:10 2021	1609968910	106	797	903	239
Wed Jan 06 22:35:15 2021	1609968915	112	792	904	234
Wed Jan 06 22:35:14 2021	1609968914	105	800	905	162
Wed Jan 06 22:35:14 2021	1609968914	103	802	905	279
Wed Jan 06 22:35:07 2021	1609968907	100	806	905	188
Wed Jan 06 22:35:16 2021	1609968916	106	800	906	232
Wed Jan 06 22:35:10 2021	1609968910	122	786	907	219
Wed Jan 06 22:35:09 2021	1609968909	111	797	908	279
Wed Jan 06 22:35:10 2021	1609968910	99	809	908	244
Wed Jan 06 22:35:14 2021	1609968914	105	804	910	179
Wed Jan 06 22:35:10 2021	1609968910	104	807	911	240
Wed Jan 06 22:35:21 2021	1609968921	116	795	911	229
Wed Jan 06 22:35:21 2021	1609968921	114	799	913	228
Wed Jan 06 22:35:21 2021	1609968921	113	801	913	250
Wed Jan 06 22:35:20 2021	1609968920	113	801	914	193
Wed Jan 06 22:35:14 2021	1609968914	106	808	914	207
Wed Jan 06 22:35:06 2021	1609968906	110	805	914	162
Wed Jan 06 22:35:06 2021	1609968906	116	799	915	178
Wed Jan 06 22:35:17 2021	1609968917	103	813	916	236
Wed Jan 06 22:35:21 2021	1609968921	103	813	916	239
Wed Jan 06 22:35:05 2021	1609968905	99	817	916	204
Wed Jan 06 22:35:10 2021	1609968910	110	807	917	246
Wed Jan 06 22:35:09 2021	1609968909	116	801	918	276
Wed Jan 06 22:35:15 2021	1609968915	104	814	918	210
Wed Jan 06 22:35:17 2021	1609968917	106	813	918	226
Wed Jan 06 22:35:21 2021	1609968921	113	806	919	267
Wed Jan 06 22:35:12 2021	1609968912	104	816	919	254
Wed Jan 06 22:35:15 2021	1609968915	109	811	920	252
Wed Jan 06 22:35:19 2021	1609968919	112	808	920	235
Wed Jan 06 22:35:16 2021	1609968916	117	804	920	236
Wed Jan 06 22:35:12 2021	1609968912	111	811	921	196
Wed Jan 06 22:35:21 2021	1609968921	111	810	922	220
Wed Jan 06 22:35:08 2021	1609968908	104	818	922	258
Wed Jan 06 22:35:24 2021	1609968924	102	820	922	269
Wed Jan 06 22:35:10 2021	1609968910	107	815	922	312
Wed Jan 06 22:35:21 2021	1609968921	113	810	923	225
Wed Jan 06 22:35:20 2021	1609968920	103	820	923	202
Wed Jan 06 22:35:20 2021	1609968920	103	821	923	279
Wed Jan 06 22:35:20 2021	1609968920	104	820	924	248
Wed Jan 06 22:35:09 2021	1609968909	107	817	924	200
Wed Jan 06 22:35:10 2021	1609968910	105	823	928	234
Wed Jan 06 22:35:17 2021	1609968917	115	813	928	235
Wed Jan 06 22:35:20 2021	1609968920	109	819	928	252
Wed Jan 06 22:35:21 2021	1609968921	113	817	929	236
Wed Jan 06 22:35:07 2021	1609968907	110	820	929	247
Wed Jan 06 22:35:22 2021	1609968922	114	816	930	204
Wed Jan 06 22:35:17 2021	1609968917	104	827	930	250
Wed Jan 06 22:35:17 2021	1609968917	110	821	931	320
Wed Jan 06 22:35:14 2021	1609968914	114	818	932	167
Wed Jan 06 22:35:20 2021	1609968920	99	834	933	278
Wed Jan 06 22:35:15 2021	1609968915	104	831	934	241
Wed Jan 06 22:35:14 2021	1609968914	128	807	935	207
Wed Jan 06 22:35:19 2021	1609968919	113	823	937	224
Wed Jan 06 22:35:07 2021	1609968907	117	820	937	277
Wed Jan 06 22:35:16 2021	1609968916	105	834	939	263
Wed Jan 06 22:35:20 2021	1609968920	99	840	939	257
Wed Jan 06 22:35:19 2021	1609968919	113	827	940	249
Wed Jan 06 22:35:19 2021	1609968919	106	834	940	304
Wed Jan 06 22:35:12 2021	1609968912	99	842	941	222
Wed Jan 06 22:35:20 2021	1609968920	104	837	941	294
Wed Jan 06 22:35:20 2021	1609968920	102	839	941	233
Wed Jan 06 22:35:10 2021	1609968910	108	835	943	221
Wed Jan 06 22:35:20 2021	1609968920	101	843	944	206
Wed Jan 06 22:35:20 2021	1609968920	117	828	945	219
Wed Jan 06 22:35:12 2021	1609968912	105	840	945	232
Wed Jan 06 22:35:20 2021	1609968920	111	833	945	255
Wed Jan 06 22:35:16 2021	1609968916	114	831	945	251
Wed Jan 06 22:35:20 2021	1609968920	105	840	946	256
Wed Jan 06 22:35:07 2021	1609968907	107	839	946	144
Wed Jan 06 22:35:19 2021	1609968919	109	837	946	175
Wed Jan 06 22:35:16 2021	1609968916	112	835	947	323
Wed Jan 06 22:35:09 2021	1609968909	108	840	948	284
Wed Jan 06 22:35:21 2021	1609968921	113	835	948	225
Wed Jan 06 22:35:21 2021	1609968921	103	847	950	249
Wed Jan 06 22:35:21 2021	1609968921	104	846	950	209
Wed Jan 06 22:35:14 2021	1609968914	114	837	951	224
Wed Jan 06 22:35:14 2021	1609968914	105	847	951	215
Wed Jan 06 22:35:13 2021	1609968913	103	849	952	257
Wed Jan 06 22:35:19 2021	1609968919	104	848	952	316
Wed Jan 06 22:35:11 2021	1609968911	105	847	952	270
Wed Jan 06 22:35:19 2021	1609968919	105	849	953	262
Wed Jan 06 22:35:12 2021	1609968912	105	850	955	289
Wed Jan 06 22:35:06 2021	1609968906	112	843	955	225
Wed Jan 06 22:35:24 2021	1609968924	106	850	956	274
Wed Jan 06 22:35:10 2021	1609968910	109	848	957	214
Wed Jan 06 22:35:22 2021	1609968922	105	853	957	240
Wed Jan 06 22:35:09 2021	1609968909	100	857	958	241
Wed Jan 06 22:35:22 2021	1609968922	114	844	958	270
Wed Jan 06 22:35:16 2021	1609968916	101	859	960	222
Wed Jan 06 22:35:10 2021	1609968910	113	847	961	266
Wed Jan 06 22:35:16 2021	1609968916	104	858	961	254
Wed Jan 06 22:35:14 2021	1609968914	105	857	962	194
Wed Jan 06 22:35:09 2021	1609968909	108	855	963	317
Wed Jan 06 22:35:05 2021	1609968905	108	855	963	271
Wed Jan 06 22:35:06 2021	1609968906	115	849	963	243
Wed Jan 06 22:35:09 2021	1609968909	112	851	963	204
Wed Jan 06 22:35:16 2021	1609968916	103	860	964	291
Wed Jan 06 22:35:19 2021	1609968919	101	863	964	282
Wed Jan 06 22:35:07 2021	1609968907	103	863	965	306
Wed Jan 06 22:35:19 2021	1609968919	105	861	966	315
Wed Jan 06 22:35:11 2021	1609968911	109	857	966	298
Wed Jan 06 22:35:06 2021	1609968906	116	850	966	226
Wed Jan 06 22:35:05 2021	1609968905	108	858	966	206
Wed Jan 06 22:35:11 2021	1609968911	113	854	967	266
Wed Jan 06 22:35:10 2021	1609968910	130	837	967	257
Wed Jan 06 22:35:17 2021	1609968917	98	869	967	249
Wed Jan 06 22:35:16 2021	1609968916	110	858	967	278
Wed Jan 06 22:35:21 2021	1609968921	106	862	968	272
Wed Jan 06 22:35:15 2021	1609968915	105	864	969	248
Wed Jan 06 22:35:10 2021	1609968910	112	858	970	239
Wed Jan 06 22:35:13 2021	1609968913	104	867	970	258
Wed Jan 06 22:35:22 2021	1609968922	106	865	971	283
Wed Jan 06 22:35:13 2021	1609968913	105	866	971	364
Wed Jan 06 22:35:14 2021	1609968914	108	863	972	190
Wed Jan 06 22:35:20 2021	1609968920	103	869	972	274
Wed Jan 06 22:35:15 2021	1609968915	112	860	973	236
Wed Jan 06 22:35:10 2021	1609968910	108	865	974	347
Wed Jan 06 22:35:05 2021	1609968905	105	869	974	323
Wed Jan 06 22:35:15 2021	1609968915	113	861	974	293
Wed Jan 06 22:35:12 2021	1609968912	106	869	974	252
Wed Jan 06 22:35:19 2021	1609968919	104	872	976	291
Wed Jan 06 22:35:17 2021	1609968917	122	855	976	269
Wed Jan 06 22:35:22 2021	1609968922	115	862	977	268
Wed Jan 06 22:35:12 2021	1609968912	106	871	977	245
Wed Jan 06 22:35:12 2021	1609968912	105	873	978	310
Wed Jan 06 22:35:20 2021	1609968920	113	866	979	258
Wed Jan 06 22:35:18 2021	1609968918	106	874	980	317
Wed Jan 06 22:35:06 2021	1609968906	104	876	980	273
Wed Jan 06 22:35:10 2021	1609968910	114	866	980	300
Wed Jan 06 22:35:20 2021	1609968920	104	877	980	260
Wed Jan 06 22:35:08 2021	1609968908	104	877	981	275
Wed Jan 06 22:35:16 2021	1609968916	114	868	981	269
Wed Jan 06 22:35:15 2021	1609968915	115	867	982	248
Wed Jan 06 22:35:21 2021	1609968921	107	874	982	280
Wed Jan 06 22:35:18 2021	1609968918	114	868	982	338
Wed Jan 06 22:35:17 2021	1609968917	107	875	983	273
Wed Jan 06 22:35:21 2021	1609968921	107	877	984	222
Wed Jan 06 22:35:12 2021	1609968912	114	870	984	241
Wed Jan 06 22:35:20 2021	1609968920	104	882	986	289
Wed Jan 06 22:35:15 2021	1609968915	101	885	986	262
Wed Jan 06 22:35:14 2021	1609968914	108	878	986	279
Wed Jan 06 22:35:06 2021	1609968906	115	872	987	210
Wed Jan 06 22:35:06 2021	1609968906	113	874	987	193
Wed Jan 06 22:35:17 2021	1609968917	105	884	990	247
Wed Jan 06 22:35:08 2021	1609968908	113	878	991	269
Wed Jan 06 22:35:12 2021	1609968912	106	886	992	271
Wed Jan 06 22:35:21 2021	1609968921	104	890	994	263
Wed Jan 06 22:35:20 2021	1609968920	116	878	994	303
Wed Jan 06 22:35:19 2021	1609968919	109	885	995	338
Wed Jan 06 22:35:14 2021	1609968914	106	889	995	350
Wed Jan 06 22:35:21 2021	1609968921	107	889	996	236
Wed Jan 06 22:35:18 2021	1609968918	101	895	996	280
Wed Jan 06 22:35:12 2021	1609968912	104	892	997	266
Wed Jan 06 22:35:14 2021	1609968914	108	889	997	347
Wed Jan 06 22:35:12 2021	1609968912	100	897	997	262
Wed Jan 06 22:35:14 2021	1609968914	113	886	999	214
Wed Jan 06 22:35:22 2021	1609968922	110	890	1000	332
Wed Jan 06 22:35:10 2021	1609968910	100	900	1000	229
Wed Jan 06 22:35:12 2021	1609968912	101	899	1000	254
Wed Jan 06 22:35:16 2021	1609968916	106	896	1002	281
Wed Jan 06 22:35:12 2021	1609968912	113	890	1003	271
Wed Jan 06 22:35:12 2021	1609968912	105	899	1004	301
Wed Jan 06 22:35:12 2021	1609968912	113	892	1004	201
Wed Jan 06 22:35:08 2021	1609968908	100	908	1007	293
Wed Jan 06 22:35:21 2021	1609968921	121	887	1007	252
Wed Jan 06 22:35:10 2021	1609968910	112	896	1008	283
Wed Jan 06 22:35:10 2021	1609968910	111	898	1008	395
Wed Jan 06 22:35:16 2021	1609968916	103	905	1009	306
Wed Jan 06 22:35:11 2021	1609968911	105	904	1010	222
Wed Jan 06 22:35:13 2021	1609968913	109	902	1011	274
Wed Jan 06 22:35:10 2021	1609968910	104	907	1011	303
Wed Jan 06 22:35:17 2021	1609968917	103	908	1011	296
Wed Jan 06 22:35:10 2021	1609968910	101	911	1012	231
Wed Jan 06 22:35:06 2021	1609968906	119	892	1012	328
Wed Jan 06 22:35:10 2021	1609968910	112	900	1013	263
Wed Jan 06 22:35:09 2021	1609968909	106	907	1013	186
Wed Jan 06 22:35:21 2021	1609968921	115	898	1013	379
Wed Jan 06 22:35:22 2021	1609968922	124	890	1013	314
Wed Jan 06 22:35:14 2021	1609968914	102	912	1014	274
Wed Jan 06 22:35:06 2021	1609968906	114	900	1014	263
Wed Jan 06 22:35:06 2021	1609968906	103	912	1015	295
Wed Jan 06 22:35:09 2021	1609968909	112	904	1016	323
Wed Jan 06 22:35:11 2021	1609968911	115	901	1016	394
Wed Jan 06 22:35:09 2021	1609968909	109	908	1016	303
Wed Jan 06 22:35:24 2021	1609968924	113	904	1017	351
Wed Jan 06 22:35:19 2021	1609968919	113	904	1017	276
Wed Jan 06 22:35:14 2021	1609968914	101	916	1017	287
Wed Jan 06 22:35:09 2021	1609968909	104	914	1018	347
Wed Jan 06 22:35:12 2021	1609968912	102	918	1020	249
Wed Jan 06 22:35:11 2021	1609968911	106	914	1020	295
Wed Jan 06 22:35:05 2021	1609968905	104	916	1020	359
Wed Jan 06 22:35:14 2021	1609968914	116	904	1020	299
Wed Jan 06 22:35:09 2021	1609968909	104	916	1021	366
Wed Jan 06 22:35:15 2021	1609968915	104	917	1021	286
Wed Jan 06 22:35:09 2021	1609968909	109	913	1022	335
Wed Jan 06 22:35:10 2021	1609968910	105	917	1022	314
Wed Jan 06 22:35:09 2021	1609968909	116	907	1022	290
Wed Jan 06 22:35:14 2021	1609968914	106	916	1022	292
Wed Jan 06 22:35:06 2021	1609968906	119	904	1023	270
Wed Jan 06 22:35:15 2021	1609968915	112	911	1023	335
Wed Jan 06 22:35:14 2021	1609968914	104	919	1024	232
Wed Jan 06 22:35:22 2021	1609968922	103	921	1024	250
Wed Jan 06 22:35:22 2021	1609968922	104	920	1024	274
Wed Jan 06 22:35:06 2021	1609968906	113	911	1024	293
Wed Jan 06 22:35:07 2021	1609968907	118	908	1026	301
Wed Jan 06 22:35:11 2021	1609968911	100	926	1026	416
Wed Jan 06 22:35:22 2021	1609968922	118	909	1026	322
Wed Jan 06 22:35:15 2021	1609968915	105	922	1027	349
Wed Jan 06 22:35:17 2021	1609968917	117	910	1028	320
Wed Jan 06 22:35:19 2021	1609968919	106	922	1028	285
Wed Jan 06 22:35:14 2021	1609968914	121	908	1028	335
Wed Jan 06 22:35:09 2021	1609968909	102	928	1030	353
Wed Jan 06 22:35:24 2021	1609968924	118	913	1031	313
Wed Jan 06 22:35:22 2021	1609968922	103	928	1032	281
Wed Jan 06 22:35:16 2021	1609968916	116	916	1032	342
Wed Jan 06 22:35:22 2021	1609968922	112	919	1032	312
Wed Jan 06 22:35:14 2021	1609968914	100	932	1032	333
Wed Jan 06 22:35:10 2021	1609968910	116	917	1032	369
Wed Jan 06 22:35:11 2021	1609968911	102	931	1033	333
Wed Jan 06 22:35:14 2021	1609968914	103	930	1033	291
Wed Jan 06 22:35:11 2021	1609968911	100	934	1034	256
Wed Jan 06 22:35:06 2021	1609968906	112	923	1035	261
Wed Jan 06 22:35:20 2021	1609968920	113	922	1035	260
Wed Jan 06 22:35:22 2021	1609968922	106	931	1037	298
Wed Jan 06 22:35:12 2021	1609968912	105	933	1037	298
Wed Jan 06 22:35:21 2021	1609968921	113	925	1038	278
Wed Jan 06 22:35:21 2021	1609968921	105	933	1038	307
Wed Jan 06 22:35:08 2021	1609968908	105	935	1040	337
Wed Jan 06 22:35:22 2021	1609968922	112	930	1042	213
Wed Jan 06 22:35:15 2021	1609968915	103	938	1042	274
Wed Jan 06 22:35:14 2021	1609968914	109	933	1042	259
Wed Jan 06 22:35:22 2021	1609968922	113	931	1044	314
Wed Jan 06 22:35:14 2021	1609968914	104	940	1044	312
Wed Jan 06 22:35:11 2021	1609968911	113	932	1045	431
Wed Jan 06 22:35:08 2021	1609968908	112	933	1045	310
Wed Jan 06 22:35:16 2021	1609968916	105	940	1045	288
Wed Jan 06 22:35:07 2021	1609968907	105	943	1048	346
Wed Jan 06 22:35:13 2021	1609968913	117	931	1049	278
Wed Jan 06 22:35:22 2021	1609968922	103	946	1049	262
Wed Jan 06 22:35:16 2021	1609968916	107	942	1049	290
Wed Jan 06 22:35:06 2021	1609968906	105	945	1049	269
Wed Jan 06 22:35:05 2021	1609968905	107	943	1051	439
Wed Jan 06 22:35:12 2021	1609968912	105	946	1051	278
Wed Jan 06 22:35:10 2021	1609968910	102	949	1051	349
Wed Jan 06 22:35:05 2021	1609968905	101	951	1052	356
Wed Jan 06 22:35:22 2021	1609968922	105	949	1054	307
Wed Jan 06 22:35:22 2021	1609968922	105	950	1055	401
Wed Jan 06 22:35:13 2021	1609968913	105	952	1057	379
Wed Jan 06 22:35:14 2021	1609968914	104	953	1058	313
Wed Jan 06 22:35:05 2021	1609968905	104	956	1059	293
Wed Jan 06 22:35:20 2021	1609968920	116	943	1059	327
Wed Jan 06 22:35:16 2021	1609968916	106	954	1060	374
Wed Jan 06 22:35:23 2021	1609968923	107	952	1060	456
Wed Jan 06 22:35:24 2021	1609968924	104	957	1060	297
Wed Jan 06 22:35:17 2021	1609968917	108	954	1062	294
Wed Jan 06 22:35:09 2021	1609968909	104	959	1062	386
Wed Jan 06 22:35:19 2021	1609968919	116	947	1063	213
Wed Jan 06 22:35:05 2021	1609968905	104	959	1063	315
Wed Jan 06 22:35:11 2021	1609968911	109	955	1063	337
Wed Jan 06 22:35:17 2021	1609968917	104	959	1064	290
Wed Jan 06 22:35:14 2021	1609968914	116	947	1064	348
Wed Jan 06 22:35:24 2021	1609968924	112	952	1064	373
Wed Jan 06 22:35:06 2021	1609968906	112	954	1065	349
Wed Jan 06 22:35:23 2021	1609968923	104	961	1065	323
Wed Jan 06 22:35:06 2021	1609968906	118	948	1066	357
Wed Jan 06 22:35:06 2021	1609968906	116	949	1066	348
Wed Jan 06 22:35:24 2021	1609968924	106	960	1066	357
Wed Jan 06 22:35:22 2021	1609968922	103	966	1069	321
Wed Jan 06 22:35:05 2021	1609968905	108	962	1070	297
Wed Jan 06 22:35:13 2021	1609968913	115	955	1070	380
Wed Jan 06 22:35:23 2021	1609968923	105	966	1070	277
Wed Jan 06 22:35:24 2021	1609968924	106	965	1071	269
Wed Jan 06 22:35:23 2021	1609968923	105	966	1071	324
Wed Jan 06 22:35:15 2021	1609968915	103	968	1071	261
Wed Jan 06 22:35:14 2021	1609968914	109	962	1071	317
Wed Jan 06 22:35:19 2021	1609968919	114	958	1071	319
Wed Jan 06 22:35:15 2021	1609968915	103	968	1072	298
Wed Jan 06 22:35:22 2021	1609968922	102	970	1072	362
Wed Jan 06 22:35:11 2021	1609968911	107	965	1072	463
Wed Jan 06 22:35:06 2021	1609968906	108	965	1073	374
Wed Jan 06 22:35:13 2021	1609968913	103	969	1073	359
Wed Jan 06 22:35:11 2021	1609968911	113	961	1074	460
Wed Jan 06 22:35:16 2021	1609968916	106	969	1075	467
Wed Jan 06 22:35:24 2021	1609968924	108	967	1075	404
Wed Jan 06 22:35:13 2021	1609968913	115	961	1076	378
Wed Jan 06 22:35:21 2021	1609968921	106	970	1076	346
Wed Jan 06 22:35:23 2021	1609968923	114	963	1077	455
Wed Jan 06 22:35:06 2021	1609968906	112	965	1077	288
Wed Jan 06 22:35:13 2021	1609968913	104	973	1077	305
Wed Jan 06 22:35:24 2021	1609968924	103	974	1077	386
Wed Jan 06 22:35:20 2021	1609968920	115	963	1078	357
Wed Jan 06 22:35:06 2021	1609968906	102	976	1078	391
Wed Jan 06 22:35:09 2021	1609968909	120	959	1079	368
Wed Jan 06 22:35:22 2021	1609968922	100	979	1079	290
Wed Jan 06 22:35:22 2021	1609968922	104	975	1079	317
Wed Jan 06 22:35:24 2021	1609968924	112	967	1080	368
Wed Jan 06 22:35:14 2021	1609968914	113	968	1081	342
Wed Jan 06 22:35:05 2021	1609968905	114	967	1081	277
Wed Jan 06 22:35:24 2021	1609968924	111	971	1082	369
Wed Jan 06 22:35:05 2021	1609968905	115	969	1084	362
Wed Jan 06 22:35:06 2021	1609968906	108	978	1085	345
Wed Jan 06 22:35:17 2021	1609968917	114	972	1086	471
Wed Jan 06 22:35:22 2021	1609968922	104	983	1087	162
Wed Jan 06 22:35:22 2021	1609968922	114	974	1087	348
Wed Jan 06 22:35:19 2021	1609968919	107	982	1089	416
Wed Jan 06 22:35:24 2021	1609968924	114	976	1090	307
Wed Jan 06 22:35:19 2021	1609968919	104	986	1090	359
Wed Jan 06 22:35:23 2021	1609968923	106	985	1091	392
Wed Jan 06 22:35:14 2021	1609968914	105	987	1093	379
Wed Jan 06 22:35:12 2021	1609968912	108	986	1093	225
Wed Jan 06 22:35:15 2021	1609968915	104	990	1094	320
Wed Jan 06 22:35:23 2021	1609968923	104	992	1095	436
Wed Jan 06 22:35:05 2021	1609968905	101	994	1095	410
Wed Jan 06 22:35:05 2021	1609968905	104	992	1096	341
Wed Jan 06 22:35:24 2021	1609968924	100	997	1096	411
Wed Jan 06 22:35:19 2021	1609968919	119	978	1097	348
Wed Jan 06 22:35:24 2021	1609968924	112	986	1097	351
Wed Jan 06 22:35:22 2021	1609968922	111	987	1098	319
Wed Jan 06 22:35:13 2021	1609968913	119	979	1098	367
Wed Jan 06 22:35:15 2021	1609968915	113	987	1100	394
Wed Jan 06 22:35:16 2021	1609968916	112	988	1100	260
Wed Jan 06 22:35:19 2021	1609968919	114	989	1103	425
Wed Jan 06 22:35:22 2021	1609968922	106	999	1105	197
Wed Jan 06 22:35:08 2021	1609968908	105	1001	1105	394
Wed Jan 06 22:35:13 2021	1609968913	104	1005	1109	456
Wed Jan 06 22:35:23 2021	1609968923	107	1003	1110	313
Wed Jan 06 22:35:11 2021	1609968911	105	1007	1112	339
Wed Jan 06 22:35:21 2021	1609968921	112	1001	1113	364
Wed Jan 06 22:35:19 2021	1609968919	106	1007	1113	254
Wed Jan 06 22:35:13 2021	1609968913	104	1010	1114	403
Wed Jan 06 22:35:24 2021	1609968924	99	1017	1115	436
Wed Jan 06 22:35:18 2021	1609968918	104	1014	1118	457
Wed Jan 06 22:35:07 2021	1609968907	108	1010	1118	180
Wed Jan 06 22:35:23 2021	1609968923	116	1004	1120	433
Wed Jan 06 22:35:22 2021	1609968922	104	1017	1120	190
Wed Jan 06 22:35:10 2021	1609968910	105	1016	1121	391
Wed Jan 06 22:35:05 2021	1609968905	110	1011	1121	344
Wed Jan 06 22:35:22 2021	1609968922	106	1017	1123	478
Wed Jan 06 22:35:06 2021	1609968906	119	1004	1123	340
Wed Jan 06 22:35:15 2021	1609968915	113	1010	1123	304
Wed Jan 06 22:35:06 2021	1609968906	116	1007	1124	373
Wed Jan 06 22:35:15 2021	1609968915	101	1023	1124	435
Wed Jan 06 22:35:11 2021	1609968911	113	1011	1124	405
Wed Jan 06 22:35:16 2021	1609968916	106	1019	1125	282
Wed Jan 06 22:35:08 2021	1609968908	106	1022	1128	406
Wed Jan 06 22:35:06 2021	1609968906	107	1022	1129	367
Wed Jan 06 22:35:14 2021	1609968914	115	1015	1130	340
Wed Jan 06 22:35:19 2021	1609968919	106	1026	1132	415
Wed Jan 06 22:35:05 2021	1609968905	106	1029	1135	494
Wed Jan 06 22:35:14 2021	1609968914	118	1017	1136	299
Wed Jan 06 22:35:24 2021	1609968924	105	1031	1136	312
Wed Jan 06 22:35:13 2021	1609968913	108	1028	1136	374
Wed Jan 06 22:35:23 2021	1609968923	115	1022	1137	515
Wed Jan 06 22:35:12 2021	1609968912	104	1035	1140	275
Wed Jan 06 22:35:23 2021	1609968923	107	1038	1145	480
Wed Jan 06 22:35:22 2021	1609968922	114	1032	1146	433
Wed Jan 06 22:35:08 2021	1609968908	104	1042	1147	539
Wed Jan 06 22:35:19 2021	1609968919	108	1039	1147	464
Wed Jan 06 22:35:10 2021	1609968910	113	1035	1148	393
Wed Jan 06 22:35:06 2021	1609968906	118	1031	1149	293
Wed Jan 06 22:35:19 2021	1609968919	104	1046	1149	432
Wed Jan 06 22:35:08 2021	1609968908	107	1043	1150	453
