starttime	seconds	ctime	dtime	ttime	wait
Fri Jan 08 18:00:22 2021	1610125222	144	363	507	290
Fri Jan 08 18:00:24 2021	1610125224	151	356	507	214
Fri Jan 08 18:00:22 2021	1610125222	137	371	508	243
Fri Jan 08 18:00:20 2021	1610125220	142	366	508	302
Fri Jan 08 18:00:22 2021	1610125222	145	364	509	266
Fri Jan 08 18:00:20 2021	1610125220	155	354	509	278
Fri Jan 08 18:00:22 2021	1610125222	160	350	510	241
Fri Jan 08 18:00:18 2021	1610125218	140	371	510	191
Fri Jan 08 18:00:24 2021	1610125224	152	358	511	257
Fri Jan 08 18:00:24 2021	1610125224	148	363	511	278
Fri Jan 08 18:00:20 2021	1610125220	156	355	511	243
Fri Jan 08 18:00:15 2021	1610125215	152	359	512	246
Fri Jan 08 18:00:15 2021	1610125215	151	361	512	247
Fri Jan 08 18:00:15 2021	1610125215	145	367	512	237
Fri Jan 08 18:00:20 2021	1610125220	140	372	512	240
Fri Jan 08 18:00:18 2021	1610125218	138	374	512	222
Fri Jan 08 18:00:18 2021	1610125218	134	378	512	298
Fri Jan 08 18:00:21 2021	1610125221	136	378	514	272
Fri Jan 08 18:00:22 2021	1610125222	153	361	514	268
Fri Jan 08 18:00:20 2021	1610125220	140	375	515	253
Fri Jan 08 18:00:16 2021	1610125216	146	369	515	264
Fri Jan 08 18:00:16 2021	1610125216	150	366	516	281
Fri Jan 08 18:00:18 2021	1610125218	134	382	516	273
Fri Jan 08 18:00:18 2021	1610125218	138	379	517	242
Fri Jan 08 18:00:15 2021	1610125215	149	368	517	269
Fri Jan 08 18:00:20 2021	1610125220	134	383	518	261
Fri Jan 08 18:00:20 2021	1610125220	143	374	518	281
Fri Jan 08 18:00:16 2021	1610125216	131	387	518	218
Fri Jan 08 18:00:17 2021	1610125217	140	378	518	302
Fri Jan 08 18:00:21 2021	1610125221	132	386	518	268
Fri Jan 08 18:00:15 2021	1610125215	143	375	518	221
Fri Jan 08 18:00:18 2021	1610125218	135	384	519	239
Fri Jan 08 18:00:24 2021	1610125224	139	380	519	251
Fri Jan 08 18:00:20 2021	1610125220	151	368	519	218
Fri Jan 08 18:00:16 2021	1610125216	135	385	519	254
Fri Jan 08 18:00:18 2021	1610125218	142	378	520	307
Fri Jan 08 18:00:18 2021	1610125218	133	387	520	236
Fri Jan 08 18:00:22 2021	1610125222	146	375	521	258
Fri Jan 08 18:00:24 2021	1610125224	141	380	521	253
Fri Jan 08 18:00:19 2021	1610125219	138	384	522	218
Fri Jan 08 18:00:18 2021	1610125218	147	375	522	262
Fri Jan 08 18:00:21 2021	1610125221	148	375	523	257
