starttime	seconds	ctime	dtime	ttime	wait
Fri Jan 08 17:11:23 2021	1610122283	156	1779	1935	1776
Fri Jan 08 17:11:42 2021	1610122302	151	1787	1938	1768
Fri Jan 08 17:11:23 2021	1610122283	152	1787	1938	1772
Fri Jan 08 17:11:38 2021	1610122298	134	1807	1941	1793
Fri Jan 08 17:11:42 2021	1610122302	152	1789	1941	1770
Fri Jan 08 17:11:21 2021	1610122281	153	1793	1945	1791
Fri Jan 08 17:11:27 2021	1610122287	143	1820	1962	1802
Fri Jan 08 17:11:32 2021	1610122292	134	1836	1970	1830
Fri Jan 08 17:11:42 2021	1610122302	150	1820	1970	1819
Fri Jan 08 17:11:23 2021	1610122283	142	1832	1974	1831
Fri Jan 08 17:11:35 2021	1610122295	148	1830	1978	1819
Fri Jan 08 17:11:30 2021	1610122290	125	1853	1979	1851
Fri Jan 08 17:11:47 2021	1610122307	145	1837	1982	1808
Fri Jan 08 17:11:22 2021	1610122282	164	1819	1984	1818
Fri Jan 08 17:11:28 2021	1610122288	154	1833	1986	1815
Fri Jan 08 17:11:17 2021	1610122277	152	1839	1991	1838
Fri Jan 08 17:11:49 2021	1610122309	151	1845	1995	1823
Fri Jan 08 17:11:22 2021	1610122282	139	1859	1997	1838
Fri Jan 08 17:11:25 2021	1610122285	155	1844	1998	1819
Fri Jan 08 17:11:33 2021	1610122293	145	1855	2000	1853
Fri Jan 08 17:11:35 2021	1610122295	148	1855	2003	1853
Fri Jan 08 17:11:27 2021	1610122287	140	1865	2005	1855
Fri Jan 08 17:11:49 2021	1610122309	163	1849	2013	1814
Fri Jan 08 17:11:19 2021	1610122279	133	1881	2015	1736
Fri Jan 08 17:11:46 2021	1610122306	141	1875	2016	1861
Fri Jan 08 17:11:27 2021	1610122287	150	1866	2017	1846
Fri Jan 08 17:11:26 2021	1610122286	144	1873	2017	1860
Fri Jan 08 17:11:31 2021	1610122291	164	1854	2018	1840
Fri Jan 08 17:11:35 2021	1610122295	128	1891	2019	1877
Fri Jan 08 17:11:28 2021	1610122288	151	1869	2020	1858
Fri Jan 08 17:11:40 2021	1610122300	163	1860	2023	1833
Fri Jan 08 17:11:28 2021	1610122288	166	1858	2024	1845
Fri Jan 08 17:11:24 2021	1610122284	144	1883	2027	1855
Fri Jan 08 17:11:49 2021	1610122309	146	1881	2027	1874
Fri Jan 08 17:11:27 2021	1610122287	141	1888	2029	1870
Fri Jan 08 17:11:24 2021	1610122284	135	1894	2029	1865
Fri Jan 08 17:11:34 2021	1610122294	147	1882	2029	1861
Fri Jan 08 17:11:22 2021	1610122282	133	1898	2030	1879
Fri Jan 08 17:11:28 2021	1610122288	154	1876	2031	1873
Fri Jan 08 17:11:24 2021	1610122284	148	1883	2032	1882
Fri Jan 08 17:11:19 2021	1610122279	142	1894	2036	1894
Fri Jan 08 17:11:22 2021	1610122282	133	1907	2039	1883
Fri Jan 08 17:11:20 2021	1610122280	159	1881	2040	1868
Fri Jan 08 17:11:20 2021	1610122280	142	1900	2041	1882
Fri Jan 08 17:11:24 2021	1610122284	148	1894	2042	1893
Fri Jan 08 17:11:20 2021	1610122280	159	1886	2045	1752
Fri Jan 08 17:11:22 2021	1610122282	145	1900	2046	1892
Fri Jan 08 17:11:49 2021	1610122309	126	1922	2048	1897
Fri Jan 08 17:11:33 2021	1610122293	152	1899	2051	1894
Fri Jan 08 17:11:17 2021	1610122277	153	1898	2051	1874
Fri Jan 08 17:11:24 2021	1610122284	139	1912	2052	1884
Fri Jan 08 17:11:31 2021	1610122291	159	1894	2053	1873
Fri Jan 08 17:11:17 2021	1610122277	156	1898	2054	1897
Fri Jan 08 17:11:31 2021	1610122291	138	1919	2058	1899
Fri Jan 08 17:11:33 2021	1610122293	161	1897	2058	1874
Fri Jan 08 17:11:49 2021	1610122309	144	1915	2058	1902
Fri Jan 08 17:11:22 2021	1610122282	150	1908	2058	1906
Fri Jan 08 17:11:49 2021	1610122309	142	1917	2059	1889
Fri Jan 08 17:11:22 2021	1610122282	141	1922	2062	1921
Fri Jan 08 17:11:28 2021	1610122288	150	1913	2063	1899
Fri Jan 08 17:11:30 2021	1610122290	140	1925	2065	1877
Fri Jan 08 17:11:32 2021	1610122292	144	1923	2066	1904
Fri Jan 08 17:11:43 2021	1610122303	141	1926	2068	1918
Fri Jan 08 17:11:31 2021	1610122291	140	1928	2068	1890
Fri Jan 08 17:11:35 2021	1610122295	159	1909	2068	1893
Fri Jan 08 17:11:33 2021	1610122293	126	1944	2070	1926
Fri Jan 08 17:11:39 2021	1610122299	158	1913	2072	1913
Fri Jan 08 17:11:24 2021	1610122284	148	1924	2072	1921
Fri Jan 08 17:11:44 2021	1610122304	162	1911	2073	1894
Fri Jan 08 17:11:17 2021	1610122277	152	1921	2073	1919
Fri Jan 08 17:11:17 2021	1610122277	147	1926	2073	1925
Fri Jan 08 17:11:33 2021	1610122293	134	1939	2073	1901
Fri Jan 08 17:11:31 2021	1610122291	142	1932	2074	1930
Fri Jan 08 17:11:45 2021	1610122305	154	1923	2077	1903
Fri Jan 08 17:11:29 2021	1610122289	155	1921	2077	1905
Fri Jan 08 17:11:31 2021	1610122291	145	1933	2078	1913
Fri Jan 08 17:11:36 2021	1610122296	176	1902	2078	1879
Fri Jan 08 17:11:46 2021	1610122306	142	1937	2078	1932
Fri Jan 08 17:11:49 2021	1610122309	149	1931	2079	1899
Fri Jan 08 17:11:46 2021	1610122306	147	1933	2080	1928
Fri Jan 08 17:11:49 2021	1610122309	134	1947	2081	1931
Fri Jan 08 17:11:42 2021	1610122302	148	1934	2082	1931
Fri Jan 08 17:11:24 2021	1610122284	139	1944	2083	1929
Fri Jan 08 17:11:25 2021	1610122285	141	1943	2084	1940
Fri Jan 08 17:11:29 2021	1610122289	153	1934	2087	1913
Fri Jan 08 17:11:24 2021	1610122284	145	1943	2088	1927
Fri Jan 08 17:11:38 2021	1610122298	146	1943	2089	1912
Fri Jan 08 17:11:29 2021	1610122289	135	1955	2090	1932
Fri Jan 08 17:11:29 2021	1610122289	132	1958	2090	1949
Fri Jan 08 17:11:29 2021	1610122289	144	1947	2090	1943
Fri Jan 08 17:11:17 2021	1610122277	156	1936	2092	1918
Fri Jan 08 17:11:35 2021	1610122295	143	1949	2092	1931
Fri Jan 08 17:11:47 2021	1610122307	149	1942	2092	1923
Fri Jan 08 17:11:19 2021	1610122279	156	1937	2093	1910
Fri Jan 08 17:11:36 2021	1610122296	168	1927	2095	1771
Fri Jan 08 17:11:36 2021	1610122296	154	1942	2096	1804
Fri Jan 08 17:11:31 2021	1610122291	145	1952	2097	1931
Fri Jan 08 17:11:35 2021	1610122295	135	1963	2098	1945
Fri Jan 08 17:11:31 2021	1610122291	139	1960	2099	1941
Fri Jan 08 17:11:32 2021	1610122292	153	1947	2100	1936
Fri Jan 08 17:11:48 2021	1610122308	148	1952	2100	1941
Fri Jan 08 17:11:35 2021	1610122295	155	1945	2101	1920
Fri Jan 08 17:11:23 2021	1610122283	135	1968	2103	1932
Fri Jan 08 17:11:29 2021	1610122289	135	1968	2103	1965
Fri Jan 08 17:11:31 2021	1610122291	151	1955	2106	1939
Fri Jan 08 17:11:49 2021	1610122309	136	1972	2108	1904
Fri Jan 08 17:11:29 2021	1610122289	146	1962	2108	1932
Fri Jan 08 17:11:19 2021	1610122279	142	1967	2109	1821
Fri Jan 08 17:11:47 2021	1610122307	145	1965	2110	1942
Fri Jan 08 17:11:28 2021	1610122288	139	1971	2110	1965
Fri Jan 08 17:11:46 2021	1610122306	132	1979	2111	1821
Fri Jan 08 17:11:47 2021	1610122307	155	1957	2112	1939
Fri Jan 08 17:11:27 2021	1610122287	124	1989	2114	1975
Fri Jan 08 17:11:24 2021	1610122284	160	1955	2115	1941
Fri Jan 08 17:11:43 2021	1610122303	138	1977	2115	1954
Fri Jan 08 17:11:47 2021	1610122307	151	1965	2116	1943
Fri Jan 08 17:11:33 2021	1610122293	133	1983	2116	1979
Fri Jan 08 17:11:37 2021	1610122297	134	1984	2118	1956
Fri Jan 08 17:11:30 2021	1610122290	128	1991	2118	1974
Fri Jan 08 17:11:31 2021	1610122291	133	1990	2123	1983
Fri Jan 08 17:11:22 2021	1610122282	143	1982	2125	1849
Fri Jan 08 17:11:39 2021	1610122299	144	1984	2128	1965
Fri Jan 08 17:11:27 2021	1610122287	157	1972	2129	1950
Fri Jan 08 17:11:30 2021	1610122290	160	1969	2130	1957
Fri Jan 08 17:11:29 2021	1610122289	150	1980	2130	1976
Fri Jan 08 17:11:37 2021	1610122297	141	1989	2130	1973
Fri Jan 08 17:11:37 2021	1610122297	151	1980	2131	1830
Fri Jan 08 17:11:33 2021	1610122293	155	1981	2136	1980
Fri Jan 08 17:11:33 2021	1610122293	145	1992	2137	1976
Fri Jan 08 17:11:33 2021	1610122293	150	1987	2137	1967
Fri Jan 08 17:11:26 2021	1610122286	141	1997	2137	1992
Fri Jan 08 17:11:33 2021	1610122293	157	1980	2138	1957
Fri Jan 08 17:11:26 2021	1610122286	133	2005	2139	1991
Fri Jan 08 17:11:34 2021	1610122294	157	1983	2139	1964
Fri Jan 08 17:11:32 2021	1610122292	134	2007	2142	1989
Fri Jan 08 17:11:29 2021	1610122289	154	1990	2145	1972
Fri Jan 08 17:11:30 2021	1610122290	158	1987	2145	1952
Fri Jan 08 17:11:30 2021	1610122290	148	1997	2145	1974
Fri Jan 08 17:11:48 2021	1610122308	151	1995	2146	1982
Fri Jan 08 17:11:26 2021	1610122286	140	2007	2146	1990
Fri Jan 08 17:11:43 2021	1610122303	138	2009	2146	1968
Fri Jan 08 17:11:35 2021	1610122295	159	1987	2146	1978
Fri Jan 08 17:11:34 2021	1610122294	150	1997	2147	1966
Fri Jan 08 17:11:19 2021	1610122279	160	1987	2147	1985
Fri Jan 08 17:11:29 2021	1610122289	155	1995	2150	1977
Fri Jan 08 17:11:26 2021	1610122286	137	2016	2153	1866
Fri Jan 08 17:11:40 2021	1610122300	147	2005	2153	1975
Fri Jan 08 17:11:31 2021	1610122291	138	2016	2154	1995
Fri Jan 08 17:11:26 2021	1610122286	159	1996	2155	1992
Fri Jan 08 17:11:44 2021	1610122304	157	1999	2156	1871
Fri Jan 08 17:11:27 2021	1610122287	155	2002	2157	1981
Fri Jan 08 17:11:31 2021	1610122291	133	2026	2158	1997
Fri Jan 08 17:11:37 2021	1610122297	144	2015	2159	1992
Fri Jan 08 17:11:49 2021	1610122309	151	2012	2163	1989
Fri Jan 08 17:11:49 2021	1610122309	134	2030	2164	2008
Fri Jan 08 17:11:26 2021	1610122286	136	2029	2165	2010
Fri Jan 08 17:11:19 2021	1610122279	158	2008	2165	1994
Fri Jan 08 17:11:29 2021	1610122289	152	2014	2166	1987
Fri Jan 08 17:11:29 2021	1610122289	153	2015	2168	2012
Fri Jan 08 17:11:27 2021	1610122287	135	2034	2168	1998
Fri Jan 08 17:11:22 2021	1610122282	146	2023	2169	2004
Fri Jan 08 17:11:40 2021	1610122300	169	2003	2171	2001
Fri Jan 08 17:11:17 2021	1610122277	157	2015	2172	2014
Fri Jan 08 17:11:17 2021	1610122277	157	2016	2173	2001
Fri Jan 08 17:11:39 2021	1610122299	151	2023	2173	1998
Fri Jan 08 17:11:20 2021	1610122280	146	2028	2174	2014
Fri Jan 08 17:11:17 2021	1610122277	157	2019	2176	2015
Fri Jan 08 17:11:20 2021	1610122280	126	2058	2184	2038
Fri Jan 08 17:11:37 2021	1610122297	135	2051	2186	1918
Fri Jan 08 17:11:35 2021	1610122295	134	2054	2188	1912
Fri Jan 08 17:11:30 2021	1610122290	169	2020	2188	2008
Fri Jan 08 17:11:38 2021	1610122298	153	2036	2189	2026
Fri Jan 08 17:11:34 2021	1610122294	147	2042	2189	2031
Fri Jan 08 17:11:38 2021	1610122298	147	2043	2190	2026
Fri Jan 08 17:11:38 2021	1610122298	147	2043	2190	2008
Fri Jan 08 17:11:17 2021	1610122277	158	2039	2197	2038
Fri Jan 08 17:11:44 2021	1610122304	145	2054	2198	2034
Fri Jan 08 17:11:20 2021	1610122280	150	2050	2200	2032
Fri Jan 08 17:11:46 2021	1610122306	149	2051	2200	2027
Fri Jan 08 17:11:24 2021	1610122284	134	2067	2201	2044
Fri Jan 08 17:11:36 2021	1610122296	148	2053	2202	2036
Fri Jan 08 17:11:23 2021	1610122283	155	2048	2202	2029
Fri Jan 08 17:11:44 2021	1610122304	161	2042	2203	2029
Fri Jan 08 17:11:34 2021	1610122294	134	2070	2204	2040
Fri Jan 08 17:11:46 2021	1610122306	126	2079	2205	2064
Fri Jan 08 17:11:39 2021	1610122299	131	2077	2208	2076
Fri Jan 08 17:11:31 2021	1610122291	153	2057	2210	2048
Fri Jan 08 17:11:34 2021	1610122294	133	2078	2211	2052
Fri Jan 08 17:11:30 2021	1610122290	134	2077	2212	2060
Fri Jan 08 17:11:46 2021	1610122306	141	2072	2212	2048
Fri Jan 08 17:11:33 2021	1610122293	157	2055	2212	2048
Fri Jan 08 17:11:23 2021	1610122283	156	2057	2213	2010
Fri Jan 08 17:11:47 2021	1610122307	147	2067	2214	2052
Fri Jan 08 17:11:33 2021	1610122293	150	2064	2215	2042
Fri Jan 08 17:11:23 2021	1610122283	151	2064	2215	2038
Fri Jan 08 17:11:34 2021	1610122294	161	2056	2216	2039
Fri Jan 08 17:11:37 2021	1610122297	135	2082	2217	1943
Fri Jan 08 17:11:47 2021	1610122307	150	2070	2220	2048
Fri Jan 08 17:11:21 2021	1610122281	140	2080	2220	2066
Fri Jan 08 17:11:35 2021	1610122295	141	2079	2220	1945
Fri Jan 08 17:11:31 2021	1610122291	160	2063	2222	1912
Fri Jan 08 17:11:43 2021	1610122303	144	2080	2224	2040
Fri Jan 08 17:11:37 2021	1610122297	148	2079	2227	2025
Fri Jan 08 17:11:24 2021	1610122284	164	2064	2228	2051
Fri Jan 08 17:11:37 2021	1610122297	170	2058	2229	2049
Fri Jan 08 17:11:27 2021	1610122287	155	2074	2229	1933
Fri Jan 08 17:11:17 2021	1610122277	159	2070	2229	2053
Fri Jan 08 17:11:25 2021	1610122285	157	2072	2229	2070
Fri Jan 08 17:11:29 2021	1610122289	138	2093	2231	2091
Fri Jan 08 17:11:41 2021	1610122301	166	2066	2232	2043
Fri Jan 08 17:11:20 2021	1610122280	143	2090	2234	2089
Fri Jan 08 17:11:45 2021	1610122305	142	2092	2234	2077
Fri Jan 08 17:11:46 2021	1610122306	143	2091	2234	2086
Fri Jan 08 17:11:35 2021	1610122295	152	2082	2235	2065
Fri Jan 08 17:11:49 2021	1610122309	144	2092	2236	2067
Fri Jan 08 17:11:39 2021	1610122299	145	2092	2237	2075
Fri Jan 08 17:11:26 2021	1610122286	143	2094	2237	2067
Fri Jan 08 17:11:20 2021	1610122280	151	2090	2240	2077
Fri Jan 08 17:11:44 2021	1610122304	173	2068	2240	2058
Fri Jan 08 17:11:44 2021	1610122304	147	2094	2241	2093
Fri Jan 08 17:11:48 2021	1610122308	133	2112	2245	2105
Fri Jan 08 17:11:20 2021	1610122280	152	2094	2246	2079
Fri Jan 08 17:11:26 2021	1610122286	157	2090	2247	2089
Fri Jan 08 17:11:27 2021	1610122287	158	2091	2249	1949
Fri Jan 08 17:11:49 2021	1610122309	149	2101	2250	2083
Fri Jan 08 17:11:45 2021	1610122305	154	2097	2251	2095
Fri Jan 08 17:11:31 2021	1610122291	147	2104	2251	2070
Fri Jan 08 17:11:36 2021	1610122296	145	2106	2252	2105
Fri Jan 08 17:11:31 2021	1610122291	144	2110	2253	2108
Fri Jan 08 17:11:26 2021	1610122286	145	2108	2253	2106
Fri Jan 08 17:11:26 2021	1610122286	138	2117	2255	2089
Fri Jan 08 17:11:41 2021	1610122301	153	2104	2257	2063
Fri Jan 08 17:11:39 2021	1610122299	131	2126	2258	2119
Fri Jan 08 17:11:45 2021	1610122305	160	2098	2258	2097
Fri Jan 08 17:11:48 2021	1610122308	147	2113	2260	2099
Fri Jan 08 17:11:43 2021	1610122303	163	2099	2262	2020
Fri Jan 08 17:11:40 2021	1610122300	171	2091	2262	2068
Fri Jan 08 17:11:23 2021	1610122283	134	2128	2262	1993
Fri Jan 08 17:11:44 2021	1610122304	149	2114	2264	2101
Fri Jan 08 17:11:30 2021	1610122290	149	2117	2266	2095
Fri Jan 08 17:11:26 2021	1610122286	138	2129	2268	2116
Fri Jan 08 17:11:28 2021	1610122288	150	2119	2268	1985
Fri Jan 08 17:11:26 2021	1610122286	140	2130	2271	2119
Fri Jan 08 17:11:33 2021	1610122293	150	2125	2275	2102
Fri Jan 08 17:11:40 2021	1610122300	144	2133	2277	2118
Fri Jan 08 17:11:40 2021	1610122300	165	2112	2277	2091
Fri Jan 08 17:11:25 2021	1610122285	157	2122	2279	2116
Fri Jan 08 17:11:21 2021	1610122281	146	2133	2279	2115
Fri Jan 08 17:11:26 2021	1610122286	149	2131	2280	2109
Fri Jan 08 17:11:19 2021	1610122279	143	2137	2280	2118
Fri Jan 08 17:11:42 2021	1610122302	134	2148	2281	2139
Fri Jan 08 17:11:44 2021	1610122304	152	2130	2282	2115
Fri Jan 08 17:11:45 2021	1610122305	141	2143	2284	2124
Fri Jan 08 17:11:21 2021	1610122281	137	2150	2287	2134
Fri Jan 08 17:11:43 2021	1610122303	156	2131	2287	2121
Fri Jan 08 17:11:28 2021	1610122288	146	2141	2287	2111
Fri Jan 08 17:11:39 2021	1610122299	151	2137	2288	2120
Fri Jan 08 17:11:21 2021	1610122281	148	2142	2289	2127
Fri Jan 08 17:11:32 2021	1610122292	154	2136	2290	2135
Fri Jan 08 17:11:39 2021	1610122299	132	2159	2291	2137
Fri Jan 08 17:11:39 2021	1610122299	133	2163	2296	2147
Fri Jan 08 17:11:44 2021	1610122304	138	2160	2298	2147
Fri Jan 08 17:11:26 2021	1610122286	148	2151	2299	2126
Fri Jan 08 17:11:38 2021	1610122298	127	2178	2305	2162
Fri Jan 08 17:11:42 2021	1610122302	131	2175	2306	2171
Fri Jan 08 17:11:49 2021	1610122309	132	2175	2307	2162
Fri Jan 08 17:11:17 2021	1610122277	158	2152	2310	2140
Fri Jan 08 17:11:40 2021	1610122300	161	2149	2310	2127
Fri Jan 08 17:11:37 2021	1610122297	146	2165	2311	2151
Fri Jan 08 17:11:48 2021	1610122308	152	2159	2311	2142
Fri Jan 08 17:11:21 2021	1610122281	149	2164	2313	2150
Fri Jan 08 17:11:42 2021	1610122302	139	2174	2313	2171
Fri Jan 08 17:11:43 2021	1610122303	151	2163	2314	2134
Fri Jan 08 17:11:49 2021	1610122309	142	2173	2315	2171
Fri Jan 08 17:11:38 2021	1610122298	129	2188	2317	2172
Fri Jan 08 17:11:20 2021	1610122280	159	2170	2328	2150
Fri Jan 08 17:11:49 2021	1610122309	144	2188	2332	2169
Fri Jan 08 17:11:43 2021	1610122303	137	2195	2333	2193
Fri Jan 08 17:11:34 2021	1610122294	159	2174	2334	2018
Fri Jan 08 17:11:22 2021	1610122282	141	2196	2337	2193
Fri Jan 08 17:11:39 2021	1610122299	145	2194	2338	2170
Fri Jan 08 17:11:38 2021	1610122298	152	2191	2343	2175
Fri Jan 08 17:11:37 2021	1610122297	150	2193	2343	2043
Fri Jan 08 17:11:20 2021	1610122280	151	2194	2345	2171
Fri Jan 08 17:11:48 2021	1610122308	155	2191	2346	2191
Fri Jan 08 17:11:44 2021	1610122304	147	2199	2347	2186
Fri Jan 08 17:11:20 2021	1610122280	143	2204	2347	2183
Fri Jan 08 17:11:43 2021	1610122303	140	2208	2348	2145
Fri Jan 08 17:11:28 2021	1610122288	150	2200	2350	2060
Fri Jan 08 17:11:28 2021	1610122288	148	2202	2350	2052
Fri Jan 08 17:11:23 2021	1610122283	151	2201	2352	2185
Fri Jan 08 17:11:48 2021	1610122308	151	2204	2355	2181
Fri Jan 08 17:11:19 2021	1610122279	160	2195	2355	2171
Fri Jan 08 17:11:19 2021	1610122279	155	2201	2356	2199
Fri Jan 08 17:11:18 2021	1610122278	157	2201	2358	2187
Fri Jan 08 17:11:47 2021	1610122307	135	2225	2360	2202
Fri Jan 08 17:11:49 2021	1610122309	142	2220	2362	2202
Fri Jan 08 17:11:42 2021	1610122302	145	2220	2365	2206
Fri Jan 08 17:11:26 2021	1610122286	162	2205	2366	2177
Fri Jan 08 17:11:44 2021	1610122304	162	2205	2368	2064
Fri Jan 08 17:11:23 2021	1610122283	146	2222	2368	2220
Fri Jan 08 17:11:39 2021	1610122299	153	2217	2370	2169
Fri Jan 08 17:11:42 2021	1610122302	140	2232	2372	2218
Fri Jan 08 17:11:49 2021	1610122309	142	2234	2376	2095
Fri Jan 08 17:11:38 2021	1610122298	139	2237	2377	2226
Fri Jan 08 17:11:39 2021	1610122299	154	2225	2380	2224
Fri Jan 08 17:11:33 2021	1610122293	141	2241	2382	2106
Fri Jan 08 17:11:25 2021	1610122285	147	2236	2383	2235
Fri Jan 08 17:11:49 2021	1610122309	162	2224	2386	2216
Fri Jan 08 17:11:17 2021	1610122277	159	2230	2389	2216
Fri Jan 08 17:11:43 2021	1610122303	143	2247	2390	2232
Fri Jan 08 17:11:32 2021	1610122292	141	2250	2392	2229
Fri Jan 08 17:11:17 2021	1610122277	159	2233	2392	2190
Fri Jan 08 17:11:17 2021	1610122277	153	2240	2393	2202
Fri Jan 08 17:11:41 2021	1610122301	153	2246	2398	2240
Fri Jan 08 17:11:22 2021	1610122282	146	2253	2399	2234
Fri Jan 08 17:11:28 2021	1610122288	152	2249	2400	2229
Fri Jan 08 17:11:22 2021	1610122282	134	2271	2405	2258
Fri Jan 08 17:11:24 2021	1610122284	156	2249	2405	2105
Fri Jan 08 17:11:43 2021	1610122303	165	2242	2407	2229
Fri Jan 08 17:11:28 2021	1610122288	139	2268	2407	2244
Fri Jan 08 17:11:17 2021	1610122277	169	2241	2410	2215
Fri Jan 08 17:11:23 2021	1610122283	147	2264	2411	2241
Fri Jan 08 17:11:49 2021	1610122309	156	2257	2413	2223
Fri Jan 08 17:11:49 2021	1610122309	145	2270	2415	2256
Fri Jan 08 17:11:32 2021	1610122292	142	2274	2416	2250
Fri Jan 08 17:11:19 2021	1610122279	150	2267	2417	2246
Fri Jan 08 17:11:45 2021	1610122305	139	2279	2419	2258
Fri Jan 08 17:11:27 2021	1610122287	159	2260	2419	2246
Fri Jan 08 17:11:24 2021	1610122284	163	2257	2420	2244
Fri Jan 08 17:11:24 2021	1610122284	128	2293	2421	2267
Fri Jan 08 17:11:36 2021	1610122296	160	2263	2423	2262
Fri Jan 08 17:11:35 2021	1610122295	139	2285	2424	2272
Fri Jan 08 17:11:20 2021	1610122280	133	2292	2425	2284
Fri Jan 08 17:11:24 2021	1610122284	162	2264	2426	2244
Fri Jan 08 17:11:42 2021	1610122302	148	2278	2427	2239
Fri Jan 08 17:11:35 2021	1610122295	152	2276	2428	2269
Fri Jan 08 17:11:20 2021	1610122280	137	2291	2428	2271
Fri Jan 08 17:11:30 2021	1610122290	140	2290	2430	2273
Fri Jan 08 17:11:40 2021	1610122300	156	2276	2432	2273
Fri Jan 08 17:11:35 2021	1610122295	154	2279	2433	2264
Fri Jan 08 17:11:45 2021	1610122305	139	2296	2435	2164
Fri Jan 08 17:11:37 2021	1610122297	134	2302	2435	2274
Fri Jan 08 17:11:19 2021	1610122279	140	2296	2436	2167
Fri Jan 08 17:11:45 2021	1610122305	150	2286	2436	2135
Fri Jan 08 17:11:46 2021	1610122306	140	2296	2436	2268
Fri Jan 08 17:11:28 2021	1610122288	157	2279	2436	2276
Fri Jan 08 17:11:30 2021	1610122290	158	2280	2438	2269
Fri Jan 08 17:11:38 2021	1610122298	155	2284	2439	2282
Fri Jan 08 17:11:34 2021	1610122294	142	2298	2440	2297
Fri Jan 08 17:11:24 2021	1610122284	168	2273	2441	2116
