starttime	seconds	ctime	dtime	ttime	wait
Fri Jan 08 17:07:43 2021	1610122063	154	335	489	255
Fri Jan 08 17:07:45 2021	1610122065	151	338	489	181
Fri Jan 08 17:07:42 2021	1610122062	145	345	490	257
Fri Jan 08 17:07:39 2021	1610122059	126	363	490	242
Fri Jan 08 17:07:46 2021	1610122066	141	349	490	210
Fri Jan 08 17:07:47 2021	1610122067	163	327	490	244
Fri Jan 08 17:07:36 2021	1610122056	137	353	491	204
Fri Jan 08 17:07:37 2021	1610122057	127	364	491	220
Fri Jan 08 17:07:36 2021	1610122056	143	348	491	234
Fri Jan 08 17:07:43 2021	1610122063	143	348	491	230
Fri Jan 08 17:07:46 2021	1610122066	143	350	493	230
Fri Jan 08 17:07:42 2021	1610122062	127	366	493	264
Fri Jan 08 17:07:36 2021	1610122056	137	357	494	239
Fri Jan 08 17:07:34 2021	1610122054	141	353	494	193
Fri Jan 08 17:07:46 2021	1610122066	153	341	494	211
Fri Jan 08 17:07:37 2021	1610122057	135	360	494	212
Fri Jan 08 17:07:39 2021	1610122059	142	353	495	187
Fri Jan 08 17:07:43 2021	1610122063	148	347	495	177
Fri Jan 08 17:07:43 2021	1610122063	147	349	495	263
Fri Jan 08 17:07:46 2021	1610122066	143	353	496	244
Fri Jan 08 17:07:37 2021	1610122057	161	336	496	214
Fri Jan 08 17:07:38 2021	1610122058	147	350	497	231
Fri Jan 08 17:07:37 2021	1610122057	148	348	497	262
Fri Jan 08 17:07:34 2021	1610122054	125	372	497	197
Fri Jan 08 17:07:38 2021	1610122058	130	367	497	277
Fri Jan 08 17:07:37 2021	1610122057	145	353	497	251
Fri Jan 08 17:07:43 2021	1610122063	173	326	499	237
Fri Jan 08 17:07:45 2021	1610122065	141	358	499	236
Fri Jan 08 17:07:34 2021	1610122054	148	352	500	189
Fri Jan 08 17:07:37 2021	1610122057	126	374	500	224
Fri Jan 08 17:07:42 2021	1610122062	134	367	501	296
Fri Jan 08 17:07:34 2021	1610122054	142	359	501	230
Fri Jan 08 17:07:47 2021	1610122067	161	340	502	225
Fri Jan 08 17:07:36 2021	1610122056	147	357	504	231
Fri Jan 08 17:07:36 2021	1610122056	147	357	504	230
Fri Jan 08 17:07:46 2021	1610122066	147	357	504	235
Fri Jan 08 17:07:46 2021	1610122066	141	364	505	255
Fri Jan 08 17:07:45 2021	1610122065	139	366	505	227
Fri Jan 08 17:07:37 2021	1610122057	142	363	505	220
Fri Jan 08 17:07:37 2021	1610122057	157	349	506	235
Fri Jan 08 17:07:37 2021	1610122057	140	367	506	227
Fri Jan 08 17:07:45 2021	1610122065	132	376	508	239
Fri Jan 08 17:07:41 2021	1610122061	148	360	508	206
Fri Jan 08 17:07:39 2021	1610122059	151	358	508	297
Fri Jan 08 17:07:43 2021	1610122063	134	375	508	249
Fri Jan 08 17:07:46 2021	1610122066	142	367	509	291
Fri Jan 08 17:07:45 2021	1610122065	134	376	511	236
Fri Jan 08 17:07:45 2021	1610122065	142	370	511	254
Fri Jan 08 17:07:33 2021	1610122053	153	359	511	223
Fri Jan 08 17:07:42 2021	1610122062	131	380	512	224
Fri Jan 08 17:07:43 2021	1610122063	141	372	513	303
Fri Jan 08 17:07:41 2021	1610122061	131	382	514	214
Fri Jan 08 17:07:33 2021	1610122053	136	379	515	295
Fri Jan 08 17:07:42 2021	1610122062	158	357	515	253
Fri Jan 08 17:07:34 2021	1610122054	134	382	516	291
Fri Jan 08 17:07:43 2021	1610122063	139	378	517	232
Fri Jan 08 17:07:47 2021	1610122067	158	359	517	232
Fri Jan 08 17:07:33 2021	1610122053	148	370	518	249
Fri Jan 08 17:07:37 2021	1610122057	148	370	518	262
Fri Jan 08 17:07:43 2021	1610122063	139	379	518	375
Fri Jan 08 17:07:42 2021	1610122062	136	382	519	274
Fri Jan 08 17:07:42 2021	1610122062	147	372	519	227
Fri Jan 08 17:07:43 2021	1610122063	134	386	520	228
Fri Jan 08 17:07:46 2021	1610122066	155	364	520	237
Fri Jan 08 17:07:37 2021	1610122057	146	374	520	254
Fri Jan 08 17:07:33 2021	1610122053	161	359	521	234
Fri Jan 08 17:07:39 2021	1610122059	133	388	521	213
Fri Jan 08 17:07:33 2021	1610122053	141	380	521	221
Fri Jan 08 17:07:44 2021	1610122064	138	384	522	359
Fri Jan 08 17:07:38 2021	1610122058	141	382	522	292
Fri Jan 08 17:07:45 2021	1610122065	142	380	522	244
Fri Jan 08 17:07:37 2021	1610122057	138	386	524	294
Fri Jan 08 17:07:33 2021	1610122053	155	369	524	215
Fri Jan 08 17:07:41 2021	1610122061	153	371	524	201
Fri Jan 08 17:07:37 2021	1610122057	133	391	525	246
Fri Jan 08 17:07:42 2021	1610122062	145	381	525	290
Fri Jan 08 17:07:33 2021	1610122053	124	401	526	399
Fri Jan 08 17:07:45 2021	1610122065	133	394	527	256
Fri Jan 08 17:07:42 2021	1610122062	150	378	527	286
Fri Jan 08 17:07:42 2021	1610122062	147	381	527	261
Fri Jan 08 17:07:33 2021	1610122053	133	395	528	300
Fri Jan 08 17:07:37 2021	1610122057	141	387	528	298
Fri Jan 08 17:07:37 2021	1610122057	137	392	529	257
Fri Jan 08 17:07:43 2021	1610122063	150	378	529	256
Fri Jan 08 17:07:40 2021	1610122060	163	367	530	205
Fri Jan 08 17:07:42 2021	1610122062	136	394	530	245
Fri Jan 08 17:07:40 2021	1610122060	144	386	530	243
Fri Jan 08 17:07:33 2021	1610122053	146	385	530	243
Fri Jan 08 17:07:45 2021	1610122065	137	393	530	230
Fri Jan 08 17:07:43 2021	1610122063	152	379	531	291
Fri Jan 08 17:07:46 2021	1610122066	155	376	531	324
Fri Jan 08 17:07:33 2021	1610122053	149	383	532	266
Fri Jan 08 17:07:33 2021	1610122053	149	383	532	212
Fri Jan 08 17:07:45 2021	1610122065	147	385	532	241
Fri Jan 08 17:07:42 2021	1610122062	138	395	533	229
Fri Jan 08 17:07:37 2021	1610122057	136	397	533	256
Fri Jan 08 17:07:39 2021	1610122059	141	393	533	186
Fri Jan 08 17:07:43 2021	1610122063	133	400	534	236
Fri Jan 08 17:07:42 2021	1610122062	159	375	534	290
Fri Jan 08 17:07:42 2021	1610122062	140	394	534	280
Fri Jan 08 17:07:34 2021	1610122054	149	385	534	278
Fri Jan 08 17:07:33 2021	1610122053	144	391	536	243
Fri Jan 08 17:07:37 2021	1610122057	144	392	536	272
Fri Jan 08 17:07:40 2021	1610122060	170	366	536	250
Fri Jan 08 17:07:46 2021	1610122066	131	406	537	284
Fri Jan 08 17:07:33 2021	1610122053	142	395	537	205
Fri Jan 08 17:07:33 2021	1610122053	140	398	538	203
Fri Jan 08 17:07:40 2021	1610122060	142	396	538	212
Fri Jan 08 17:07:33 2021	1610122053	125	415	539	301
Fri Jan 08 17:07:37 2021	1610122057	146	393	540	238
Fri Jan 08 17:07:37 2021	1610122057	147	393	540	226
Fri Jan 08 17:07:34 2021	1610122054	142	400	542	271
Fri Jan 08 17:07:39 2021	1610122059	142	400	542	187
Fri Jan 08 17:07:33 2021	1610122053	136	406	542	296
Fri Jan 08 17:07:46 2021	1610122066	153	389	542	296
Fri Jan 08 17:07:34 2021	1610122054	141	401	543	220
Fri Jan 08 17:07:42 2021	1610122062	148	396	544	256
Fri Jan 08 17:07:42 2021	1610122062	148	396	544	281
Fri Jan 08 17:07:37 2021	1610122057	146	398	544	239
Fri Jan 08 17:07:46 2021	1610122066	133	411	545	228
Fri Jan 08 17:07:45 2021	1610122065	141	404	545	237
Fri Jan 08 17:07:41 2021	1610122061	126	419	545	243
Fri Jan 08 17:07:42 2021	1610122062	132	413	545	304
Fri Jan 08 17:07:33 2021	1610122053	153	393	545	313
Fri Jan 08 17:07:37 2021	1610122057	145	402	546	249
Fri Jan 08 17:07:34 2021	1610122054	136	411	546	295
Fri Jan 08 17:07:45 2021	1610122065	132	415	546	241
Fri Jan 08 17:07:33 2021	1610122053	138	409	547	312
Fri Jan 08 17:07:33 2021	1610122053	128	419	547	236
Fri Jan 08 17:07:45 2021	1610122065	155	392	547	248
Fri Jan 08 17:07:34 2021	1610122054	136	412	548	330
Fri Jan 08 17:07:45 2021	1610122065	145	402	548	237
Fri Jan 08 17:07:45 2021	1610122065	136	412	548	222
Fri Jan 08 17:07:33 2021	1610122053	127	421	548	265
Fri Jan 08 17:07:45 2021	1610122065	145	403	549	269
Fri Jan 08 17:07:42 2021	1610122062	133	416	549	219
Fri Jan 08 17:07:37 2021	1610122057	137	412	549	268
Fri Jan 08 17:07:33 2021	1610122053	156	394	550	284
Fri Jan 08 17:07:33 2021	1610122053	166	384	550	306
Fri Jan 08 17:07:41 2021	1610122061	126	424	550	255
Fri Jan 08 17:07:41 2021	1610122061	149	401	550	212
Fri Jan 08 17:07:37 2021	1610122057	142	409	551	252
Fri Jan 08 17:07:46 2021	1610122066	134	417	551	344
Fri Jan 08 17:07:34 2021	1610122054	146	406	552	185
Fri Jan 08 17:07:33 2021	1610122053	151	402	553	248
Fri Jan 08 17:07:34 2021	1610122054	134	419	553	227
Fri Jan 08 17:07:39 2021	1610122059	143	410	554	348
Fri Jan 08 17:07:33 2021	1610122053	160	394	554	249
Fri Jan 08 17:07:42 2021	1610122062	139	416	554	290
Fri Jan 08 17:07:33 2021	1610122053	151	403	555	313
Fri Jan 08 17:07:33 2021	1610122053	135	420	555	268
Fri Jan 08 17:07:45 2021	1610122065	153	403	555	248
Fri Jan 08 17:07:33 2021	1610122053	132	425	558	249
Fri Jan 08 17:07:40 2021	1610122060	143	415	558	249
Fri Jan 08 17:07:33 2021	1610122053	147	411	558	314
Fri Jan 08 17:07:34 2021	1610122054	158	401	559	283
Fri Jan 08 17:07:33 2021	1610122053	150	409	560	298
Fri Jan 08 17:07:42 2021	1610122062	134	426	560	282
Fri Jan 08 17:07:37 2021	1610122057	164	397	561	201
Fri Jan 08 17:07:45 2021	1610122065	136	426	561	261
Fri Jan 08 17:07:42 2021	1610122062	136	426	562	219
Fri Jan 08 17:07:45 2021	1610122065	137	426	562	236
Fri Jan 08 17:07:33 2021	1610122053	159	404	563	308
Fri Jan 08 17:07:33 2021	1610122053	134	430	563	355
Fri Jan 08 17:07:33 2021	1610122053	150	414	564	217
Fri Jan 08 17:07:43 2021	1610122063	141	423	565	264
Fri Jan 08 17:07:43 2021	1610122063	154	411	565	276
Fri Jan 08 17:07:46 2021	1610122066	154	412	566	224
Fri Jan 08 17:07:45 2021	1610122065	141	426	567	286
Fri Jan 08 17:07:44 2021	1610122064	133	434	567	431
Fri Jan 08 17:07:39 2021	1610122059	144	426	570	334
Fri Jan 08 17:07:46 2021	1610122066	156	414	570	262
Fri Jan 08 17:07:36 2021	1610122056	156	414	570	414
Fri Jan 08 17:07:33 2021	1610122053	163	408	571	253
Fri Jan 08 17:07:36 2021	1610122056	141	430	571	429
Fri Jan 08 17:07:43 2021	1610122063	128	442	571	442
Fri Jan 08 17:07:33 2021	1610122053	140	433	572	326
Fri Jan 08 17:07:45 2021	1610122065	165	407	572	250
Fri Jan 08 17:07:36 2021	1610122056	150	423	573	422
Fri Jan 08 17:07:42 2021	1610122062	139	434	573	295
Fri Jan 08 17:07:46 2021	1610122066	142	431	573	243
Fri Jan 08 17:07:42 2021	1610122062	155	418	573	309
Fri Jan 08 17:07:42 2021	1610122062	144	430	574	230
Fri Jan 08 17:07:46 2021	1610122066	148	426	574	223
Fri Jan 08 17:07:46 2021	1610122066	133	442	575	427
Fri Jan 08 17:07:33 2021	1610122053	148	427	575	252
Fri Jan 08 17:07:37 2021	1610122057	145	430	575	250
Fri Jan 08 17:07:34 2021	1610122054	145	431	576	292
Fri Jan 08 17:07:34 2021	1610122054	132	444	576	444
Fri Jan 08 17:07:45 2021	1610122065	138	438	576	236
Fri Jan 08 17:07:40 2021	1610122060	162	415	577	236
Fri Jan 08 17:07:37 2021	1610122057	143	434	577	251
Fri Jan 08 17:07:36 2021	1610122056	144	433	577	433
Fri Jan 08 17:07:43 2021	1610122063	132	445	577	438
Fri Jan 08 17:07:45 2021	1610122065	137	441	578	241
Fri Jan 08 17:07:46 2021	1610122066	146	433	579	249
Fri Jan 08 17:07:41 2021	1610122061	141	438	579	346
Fri Jan 08 17:07:34 2021	1610122054	141	439	580	356
Fri Jan 08 17:07:39 2021	1610122059	160	421	581	406
Fri Jan 08 17:07:40 2021	1610122060	163	419	581	279
Fri Jan 08 17:07:33 2021	1610122053	155	427	582	268
Fri Jan 08 17:07:42 2021	1610122062	130	452	582	286
Fri Jan 08 17:07:37 2021	1610122057	137	447	583	344
Fri Jan 08 17:07:45 2021	1610122065	152	431	583	414
Fri Jan 08 17:07:33 2021	1610122053	143	441	584	220
Fri Jan 08 17:07:34 2021	1610122054	142	441	584	277
Fri Jan 08 17:07:42 2021	1610122062	132	452	584	305
Fri Jan 08 17:07:46 2021	1610122066	155	430	585	236
Fri Jan 08 17:07:37 2021	1610122057	144	441	585	287
Fri Jan 08 17:07:34 2021	1610122054	128	457	585	339
Fri Jan 08 17:07:37 2021	1610122057	145	441	586	257
Fri Jan 08 17:07:45 2021	1610122065	142	444	586	298
Fri Jan 08 17:07:46 2021	1610122066	142	445	587	323
Fri Jan 08 17:07:33 2021	1610122053	143	444	587	322
Fri Jan 08 17:07:33 2021	1610122053	145	444	589	315
Fri Jan 08 17:07:37 2021	1610122057	140	449	589	438
Fri Jan 08 17:07:42 2021	1610122062	134	455	589	219
Fri Jan 08 17:07:34 2021	1610122054	136	454	589	311
Fri Jan 08 17:07:45 2021	1610122065	152	437	589	279
Fri Jan 08 17:07:46 2021	1610122066	149	440	589	279
Fri Jan 08 17:07:33 2021	1610122053	149	442	591	317
Fri Jan 08 17:07:33 2021	1610122053	144	447	591	446
Fri Jan 08 17:07:37 2021	1610122057	135	459	593	239
Fri Jan 08 17:07:37 2021	1610122057	141	452	593	215
Fri Jan 08 17:07:41 2021	1610122061	152	444	596	260
Fri Jan 08 17:07:45 2021	1610122065	136	461	596	301
Fri Jan 08 17:07:41 2021	1610122061	135	463	598	330
Fri Jan 08 17:07:34 2021	1610122054	143	455	598	304
Fri Jan 08 17:07:37 2021	1610122057	155	443	598	252
Fri Jan 08 17:07:41 2021	1610122061	137	463	600	319
Fri Jan 08 17:07:41 2021	1610122061	160	440	600	237
Fri Jan 08 17:07:39 2021	1610122059	136	465	601	465
Fri Jan 08 17:07:45 2021	1610122065	144	458	602	264
Fri Jan 08 17:07:41 2021	1610122061	134	467	602	279
Fri Jan 08 17:07:45 2021	1610122065	145	458	603	273
Fri Jan 08 17:07:44 2021	1610122064	146	459	605	223
Fri Jan 08 17:07:35 2021	1610122055	149	456	605	454
Fri Jan 08 17:07:40 2021	1610122060	143	463	606	451
Fri Jan 08 17:07:34 2021	1610122054	161	445	606	242
Fri Jan 08 17:07:46 2021	1610122066	152	455	607	340
Fri Jan 08 17:07:46 2021	1610122066	158	449	608	254
Fri Jan 08 17:07:34 2021	1610122054	138	470	608	288
Fri Jan 08 17:07:34 2021	1610122054	144	466	610	295
Fri Jan 08 17:07:39 2021	1610122059	147	465	612	465
Fri Jan 08 17:07:36 2021	1610122056	135	477	612	475
Fri Jan 08 17:07:39 2021	1610122059	146	467	613	465
Fri Jan 08 17:07:38 2021	1610122058	136	479	615	376
Fri Jan 08 17:07:38 2021	1610122058	132	484	616	400
Fri Jan 08 17:07:34 2021	1610122054	163	454	616	384
Fri Jan 08 17:07:37 2021	1610122057	143	474	617	242
Fri Jan 08 17:07:42 2021	1610122062	132	486	618	276
Fri Jan 08 17:07:36 2021	1610122056	157	462	618	461
Fri Jan 08 17:07:37 2021	1610122057	132	487	619	263
Fri Jan 08 17:07:45 2021	1610122065	160	459	619	260
Fri Jan 08 17:07:34 2021	1610122054	171	449	619	331
Fri Jan 08 17:07:33 2021	1610122053	149	471	620	336
Fri Jan 08 17:07:39 2021	1610122059	139	481	620	279
Fri Jan 08 17:07:42 2021	1610122062	133	491	624	491
Fri Jan 08 17:07:34 2021	1610122054	141	483	624	483
Fri Jan 08 17:07:42 2021	1610122062	133	492	625	481
Fri Jan 08 17:07:39 2021	1610122059	132	493	626	204
Fri Jan 08 17:07:39 2021	1610122059	150	476	626	474
Fri Jan 08 17:07:41 2021	1610122061	140	489	628	348
Fri Jan 08 17:07:35 2021	1610122055	141	488	629	372
Fri Jan 08 17:07:39 2021	1610122059	134	498	632	374
Fri Jan 08 17:07:45 2021	1610122065	137	496	633	335
Fri Jan 08 17:07:37 2021	1610122057	149	488	636	315
Fri Jan 08 17:07:39 2021	1610122059	126	511	637	501
Fri Jan 08 17:07:41 2021	1610122061	139	501	640	407
Fri Jan 08 17:07:46 2021	1610122066	140	501	641	496
Fri Jan 08 17:07:39 2021	1610122059	146	495	641	334
Fri Jan 08 17:07:39 2021	1610122059	148	496	644	375
Fri Jan 08 17:07:39 2021	1610122059	136	507	644	507
Fri Jan 08 17:07:38 2021	1610122058	139	505	644	435
Fri Jan 08 17:07:44 2021	1610122064	130	515	645	407
Fri Jan 08 17:07:35 2021	1610122055	135	513	648	513
Fri Jan 08 17:07:38 2021	1610122058	141	507	648	461
Fri Jan 08 17:07:43 2021	1610122063	132	517	649	501
Fri Jan 08 17:07:34 2021	1610122054	133	516	649	337
Fri Jan 08 17:07:39 2021	1610122059	139	510	650	198
Fri Jan 08 17:07:33 2021	1610122053	150	500	650	350
Fri Jan 08 17:07:40 2021	1610122060	139	511	650	506
Fri Jan 08 17:07:47 2021	1610122067	126	526	652	201
Fri Jan 08 17:07:39 2021	1610122059	150	502	652	491
Fri Jan 08 17:07:40 2021	1610122060	142	511	653	510
Fri Jan 08 17:07:34 2021	1610122054	160	495	655	341
Fri Jan 08 17:07:38 2021	1610122058	135	520	655	459
Fri Jan 08 17:07:46 2021	1610122066	138	517	655	516
Fri Jan 08 17:07:45 2021	1610122065	151	505	656	328
Fri Jan 08 17:07:40 2021	1610122060	158	499	656	485
Fri Jan 08 17:07:35 2021	1610122055	141	518	659	418
Fri Jan 08 17:07:38 2021	1610122058	133	526	659	415
Fri Jan 08 17:07:43 2021	1610122063	156	505	660	502
Fri Jan 08 17:07:43 2021	1610122063	150	511	661	499
Fri Jan 08 17:07:42 2021	1610122062	152	509	661	498
Fri Jan 08 17:07:38 2021	1610122058	158	505	663	399
Fri Jan 08 17:07:45 2021	1610122065	139	526	665	322
Fri Jan 08 17:07:39 2021	1610122059	129	537	666	384
Fri Jan 08 17:07:45 2021	1610122065	146	520	666	329
Fri Jan 08 17:07:36 2021	1610122056	140	526	666	523
Fri Jan 08 17:07:32 2021	1610122052	145	523	668	523
Fri Jan 08 17:07:44 2021	1610122064	143	525	668	448
Fri Jan 08 17:07:39 2021	1610122059	134	538	672	419
Fri Jan 08 17:07:38 2021	1610122058	148	525	673	514
Fri Jan 08 17:07:40 2021	1610122060	174	500	673	499
Fri Jan 08 17:07:43 2021	1610122063	141	535	675	530
Fri Jan 08 17:07:39 2021	1610122059	143	534	677	454
Fri Jan 08 17:07:37 2021	1610122057	157	521	678	515
Fri Jan 08 17:07:35 2021	1610122055	142	537	679	420
Fri Jan 08 17:07:41 2021	1610122061	148	532	680	419
Fri Jan 08 17:07:38 2021	1610122058	152	528	680	420
Fri Jan 08 17:07:36 2021	1610122056	140	541	681	540
Fri Jan 08 17:07:45 2021	1610122065	138	543	682	354
Fri Jan 08 17:07:43 2021	1610122063	148	534	682	522
Fri Jan 08 17:07:39 2021	1610122059	151	533	684	532
Fri Jan 08 17:07:38 2021	1610122058	134	552	686	468
Fri Jan 08 17:07:45 2021	1610122065	149	537	686	375
Fri Jan 08 17:07:38 2021	1610122058	143	547	690	457
Fri Jan 08 17:07:41 2021	1610122061	135	556	691	392
Fri Jan 08 17:07:42 2021	1610122062	165	526	691	525
Fri Jan 08 17:07:43 2021	1610122063	151	541	691	540
