starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 09 17:26:43 2021	1610209603	146	889	1035	268
Sat Jan 09 17:27:00 2021	1610209620	140	899	1039	253
Sat Jan 09 17:27:03 2021	1610209623	133	930	1063	343
Sat Jan 09 17:27:03 2021	1610209623	141	925	1066	320
Sat Jan 09 17:26:44 2021	1610209604	151	937	1088	347
Sat Jan 09 17:27:03 2021	1610209623	135	975	1110	379
Sat Jan 09 17:27:03 2021	1610209623	132	1105	1237	490
Sat Jan 09 17:26:30 2021	1610209590	567	1612	2180	1583
Sat Jan 09 17:26:30 2021	1610209590	568	1641	2209	1583
Sat Jan 09 17:27:22 2021	1610209642	133	2077	2209	1585
Sat Jan 09 17:26:30 2021	1610209590	564	1733	2297	1588
Sat Jan 09 17:26:30 2021	1610209590	565	1732	2297	1587
Sat Jan 09 17:27:22 2021	1610209642	127	2179	2306	1672
Sat Jan 09 17:26:30 2021	1610209590	570	1742	2312	1582
Sat Jan 09 17:27:22 2021	1610209642	125	2195	2320	1711
Sat Jan 09 17:26:30 2021	1610209590	569	1796	2365	1586
Sat Jan 09 17:26:30 2021	1610209590	571	1798	2369	1584
Sat Jan 09 17:27:22 2021	1610209642	146	2229	2375	1738
Sat Jan 09 17:26:37 2021	1610209597	144	2262	2407	1702
Sat Jan 09 17:27:22 2021	1610209642	143	2389	2532	1885
Sat Jan 09 17:27:22 2021	1610209642	133	2456	2589	1965
Sat Jan 09 17:26:30 2021	1610209590	571	2035	2606	1585
Sat Jan 09 17:27:22 2021	1610209642	133	2642	2775	2130
Sat Jan 09 17:27:21 2021	1610209641	138	2642	2780	2147
Sat Jan 09 17:27:22 2021	1610209642	126	2656	2782	2170
Sat Jan 09 17:27:21 2021	1610209641	125	2688	2813	2188
Sat Jan 09 17:27:21 2021	1610209641	134	2683	2816	2174
Sat Jan 09 17:26:30 2021	1610209590	564	2331	2895	1838
Sat Jan 09 17:27:21 2021	1610209641	149	2762	2911	2265
Sat Jan 09 17:26:30 2021	1610209590	564	2352	2916	1854
Sat Jan 09 17:26:30 2021	1610209590	565	2390	2955	1856
Sat Jan 09 17:27:21 2021	1610209641	130	2839	2969	2324
Sat Jan 09 17:27:21 2021	1610209641	131	2865	2996	2356
Sat Jan 09 17:26:30 2021	1610209590	564	2451	3015	1974
Sat Jan 09 17:27:21 2021	1610209641	147	2878	3025	2370
Sat Jan 09 17:27:21 2021	1610209641	143	2896	3039	2389
Sat Jan 09 17:26:30 2021	1610209590	568	2491	3059	2039
Sat Jan 09 17:26:30 2021	1610209590	568	2492	3060	2000
Sat Jan 09 17:27:21 2021	1610209641	141	2969	3110	2470
Sat Jan 09 17:26:30 2021	1610209590	568	2548	3117	2116
Sat Jan 09 17:26:30 2021	1610209590	567	2561	3129	2057
Sat Jan 09 17:27:21 2021	1610209641	148	2987	3135	2499
Sat Jan 09 17:27:21 2021	1610209641	149	2991	3140	2502
Sat Jan 09 17:27:21 2021	1610209641	141	3017	3158	2530
Sat Jan 09 17:27:21 2021	1610209641	134	3030	3164	2541
Sat Jan 09 17:26:30 2021	1610209590	567	2602	3169	2091
Sat Jan 09 17:27:21 2021	1610209641	147	3041	3188	2532
Sat Jan 09 17:26:54 2021	1610209614	139	3110	3249	2606
Sat Jan 09 17:27:14 2021	1610209634	131	3165	3297	2654
Sat Jan 09 17:27:10 2021	1610209630	140	3210	3350	2716
Sat Jan 09 17:27:03 2021	1610209623	132	3254	3386	2753
Sat Jan 09 17:27:19 2021	1610209639	132	3298	3430	2794
Sat Jan 09 17:27:21 2021	1610209641	135	3306	3440	2817
Sat Jan 09 17:27:21 2021	1610209641	132	3342	3473	2854
Sat Jan 09 17:27:21 2021	1610209641	145	3342	3486	2836
Sat Jan 09 17:27:21 2021	1610209641	126	3365	3491	2862
Sat Jan 09 17:27:21 2021	1610209641	138	3353	3491	2846
Sat Jan 09 17:27:20 2021	1610209640	140	3364	3503	2864
Sat Jan 09 17:26:40 2021	1610209600	147	3363	3510	2859
Sat Jan 09 17:27:20 2021	1610209640	136	3420	3557	2893
Sat Jan 09 17:27:16 2021	1610209636	143	3431	3574	2932
Sat Jan 09 17:27:14 2021	1610209634	150	3465	3615	2957
Sat Jan 09 17:27:11 2021	1610209631	160	3467	3627	2958
Sat Jan 09 17:26:52 2021	1610209612	126	3514	3639	3013
Sat Jan 09 17:27:09 2021	1610209629	136	3507	3642	3002
Sat Jan 09 17:27:20 2021	1610209640	146	3499	3645	3009
Sat Jan 09 17:27:20 2021	1610209640	153	3496	3649	3004
Sat Jan 09 17:27:10 2021	1610209630	142	3531	3673	3009
Sat Jan 09 17:27:20 2021	1610209640	136	3538	3674	3060
Sat Jan 09 17:26:51 2021	1610209611	131	3546	3677	3038
Sat Jan 09 17:26:44 2021	1610209604	162	3518	3680	3018
Sat Jan 09 17:27:10 2021	1610209630	129	3554	3683	3045
Sat Jan 09 17:27:13 2021	1610209633	141	3543	3684	3018
Sat Jan 09 17:27:20 2021	1610209640	125	3565	3690	3052
Sat Jan 09 17:27:20 2021	1610209640	134	3571	3706	3081
Sat Jan 09 17:26:35 2021	1610209595	152	3565	3717	3062
Sat Jan 09 17:26:40 2021	1610209600	141	3579	3720	3077
Sat Jan 09 17:26:36 2021	1610209596	148	3586	3734	3081
Sat Jan 09 17:26:48 2021	1610209608	143	3593	3736	3095
Sat Jan 09 17:26:44 2021	1610209604	123	3615	3738	3100
Sat Jan 09 17:27:13 2021	1610209633	134	3610	3744	3116
Sat Jan 09 17:27:13 2021	1610209633	139	3607	3746	3085
Sat Jan 09 17:27:08 2021	1610209628	129	3617	3746	3135
Sat Jan 09 17:27:10 2021	1610209630	142	3606	3748	3100
Sat Jan 09 17:26:54 2021	1610209614	155	3599	3754	3085
Sat Jan 09 17:27:16 2021	1610209636	141	3614	3755	3107
Sat Jan 09 17:26:44 2021	1610209604	140	3616	3756	3110
Sat Jan 09 17:27:15 2021	1610209635	132	3653	3785	3145
Sat Jan 09 17:27:18 2021	1610209638	137	3651	3788	3139
Sat Jan 09 17:26:41 2021	1610209601	137	3656	3793	3169
Sat Jan 09 17:27:01 2021	1610209621	140	3659	3799	3153
Sat Jan 09 17:26:55 2021	1610209615	132	3670	3802	3165
Sat Jan 09 17:26:34 2021	1610209594	146	3656	3802	3146
Sat Jan 09 17:26:48 2021	1610209608	156	3647	3803	3135
Sat Jan 09 17:27:12 2021	1610209632	138	3665	3803	3172
Sat Jan 09 17:26:50 2021	1610209610	153	3656	3809	3153
Sat Jan 09 17:27:15 2021	1610209635	132	3682	3813	3178
Sat Jan 09 17:26:30 2021	1610209590	569	3247	3816	2748
Sat Jan 09 17:26:38 2021	1610209598	141	3677	3818	3190
Sat Jan 09 17:27:14 2021	1610209634	132	3692	3824	3202
Sat Jan 09 17:26:30 2021	1610209590	566	3262	3827	1584
Sat Jan 09 17:26:30 2021	1610209590	567	3261	3828	2750
Sat Jan 09 17:26:58 2021	1610209618	134	3698	3831	3194
Sat Jan 09 17:26:45 2021	1610209605	147	3686	3833	3175
Sat Jan 09 17:27:01 2021	1610209621	142	3692	3834	3203
Sat Jan 09 17:26:44 2021	1610209604	137	3698	3835	3177
Sat Jan 09 17:26:56 2021	1610209616	135	3701	3837	3203
Sat Jan 09 17:26:38 2021	1610209598	127	3710	3837	3204
Sat Jan 09 17:26:42 2021	1610209602	147	3695	3842	3192
Sat Jan 09 17:27:19 2021	1610209639	136	3711	3848	3209
Sat Jan 09 17:27:07 2021	1610209627	145	3708	3854	3206
Sat Jan 09 17:27:14 2021	1610209634	127	3727	3854	3224
Sat Jan 09 17:26:30 2021	1610209590	565	3290	3855	1582
Sat Jan 09 17:26:36 2021	1610209596	159	3697	3856	3200
Sat Jan 09 17:27:12 2021	1610209632	140	3718	3858	3212
Sat Jan 09 17:26:40 2021	1610209600	133	3730	3863	3225
Sat Jan 09 17:27:15 2021	1610209635	131	3742	3874	3262
Sat Jan 09 17:26:37 2021	1610209597	132	3743	3875	3245
Sat Jan 09 17:27:19 2021	1610209639	133	3742	3876	3240
Sat Jan 09 17:27:08 2021	1610209628	148	3729	3877	3226
Sat Jan 09 17:26:55 2021	1610209615	134	3744	3878	3227
Sat Jan 09 17:27:09 2021	1610209629	135	3744	3879	3248
Sat Jan 09 17:26:56 2021	1610209616	155	3725	3879	3218
Sat Jan 09 17:27:13 2021	1610209633	139	3741	3880	3240
Sat Jan 09 17:27:20 2021	1610209640	141	3741	3882	3242
Sat Jan 09 17:26:40 2021	1610209600	139	3754	3893	3249
Sat Jan 09 17:27:18 2021	1610209638	142	3753	3895	3265
Sat Jan 09 17:27:02 2021	1610209622	139	3759	3897	3270
Sat Jan 09 17:27:20 2021	1610209640	138	3760	3897	3261
Sat Jan 09 17:26:48 2021	1610209608	125	3776	3901	3290
Sat Jan 09 17:27:14 2021	1610209634	139	3770	3909	3269
Sat Jan 09 17:26:52 2021	1610209612	144	3774	3918	3267
Sat Jan 09 17:27:03 2021	1610209623	124	3795	3919	3310
Sat Jan 09 17:26:57 2021	1610209617	141	3781	3921	3273
Sat Jan 09 17:27:20 2021	1610209640	150	3771	3921	3268
Sat Jan 09 17:26:30 2021	1610209590	566	3357	3922	1579
Sat Jan 09 17:26:45 2021	1610209605	135	3790	3925	3286
Sat Jan 09 17:26:48 2021	1610209608	149	3779	3928	3275
Sat Jan 09 17:26:33 2021	1610209593	135	3798	3932	3310
Sat Jan 09 17:27:11 2021	1610209631	140	3796	3936	3287
Sat Jan 09 17:26:54 2021	1610209614	129	3809	3938	3261
Sat Jan 09 17:26:48 2021	1610209608	141	3797	3938	3316
Sat Jan 09 17:27:10 2021	1610209630	146	3794	3939	3292
Sat Jan 09 17:26:48 2021	1610209608	132	3809	3941	3304
Sat Jan 09 17:26:30 2021	1610209590	567	3375	3943	1580
Sat Jan 09 17:26:47 2021	1610209607	137	3809	3946	3290
Sat Jan 09 17:27:09 2021	1610209629	138	3811	3948	3310
Sat Jan 09 17:27:07 2021	1610209627	127	3822	3949	3319
Sat Jan 09 17:26:33 2021	1610209593	142	3809	3950	3303
Sat Jan 09 17:27:20 2021	1610209640	136	3816	3952	3308
Sat Jan 09 17:26:30 2021	1610209590	564	3390	3954	1578
Sat Jan 09 17:27:16 2021	1610209636	152	3805	3958	3318
Sat Jan 09 17:27:05 2021	1610209625	125	3833	3958	3325
Sat Jan 09 17:26:48 2021	1610209608	151	3812	3963	3324
Sat Jan 09 17:26:58 2021	1610209618	139	3824	3964	3320
Sat Jan 09 17:27:13 2021	1610209633	140	3827	3967	3338
Sat Jan 09 17:26:53 2021	1610209613	127	3843	3970	3336
Sat Jan 09 17:26:50 2021	1610209610	135	3835	3970	3322
Sat Jan 09 17:26:46 2021	1610209606	142	3829	3971	3323
Sat Jan 09 17:26:49 2021	1610209609	131	3842	3973	3338
Sat Jan 09 17:27:02 2021	1610209622	141	3836	3977	3345
Sat Jan 09 17:26:56 2021	1610209616	126	3853	3980	3349
Sat Jan 09 17:26:45 2021	1610209605	129	3851	3980	3352
Sat Jan 09 17:26:55 2021	1610209615	142	3840	3981	3349
Sat Jan 09 17:26:44 2021	1610209604	141	3842	3983	3348
Sat Jan 09 17:27:10 2021	1610209630	130	3854	3984	3336
Sat Jan 09 17:27:15 2021	1610209635	128	3857	3984	3353
Sat Jan 09 17:26:36 2021	1610209596	142	3842	3985	3324
Sat Jan 09 17:26:39 2021	1610209599	126	3862	3987	3358
Sat Jan 09 17:27:07 2021	1610209627	150	3838	3988	3324
Sat Jan 09 17:27:12 2021	1610209632	137	3853	3990	3355
Sat Jan 09 17:27:05 2021	1610209625	132	3859	3991	3353
Sat Jan 09 17:26:44 2021	1610209604	131	3861	3992	3373
Sat Jan 09 17:26:43 2021	1610209603	134	3859	3992	3354
Sat Jan 09 17:27:09 2021	1610209629	155	3841	3997	3316
Sat Jan 09 17:26:43 2021	1610209603	154	3843	3997	3320
Sat Jan 09 17:26:51 2021	1610209611	150	3848	3998	3343
Sat Jan 09 17:26:59 2021	1610209619	148	3852	4000	3362
Sat Jan 09 17:26:50 2021	1610209610	150	3857	4007	3345
Sat Jan 09 17:27:06 2021	1610209626	142	3865	4007	3364
Sat Jan 09 17:26:41 2021	1610209601	160	3848	4008	3360
Sat Jan 09 17:27:11 2021	1610209631	142	3866	4008	3368
Sat Jan 09 17:26:32 2021	1610209592	141	3868	4009	3369
Sat Jan 09 17:26:54 2021	1610209614	128	3882	4010	3374
Sat Jan 09 17:26:30 2021	1610209590	572	3439	4011	2924
Sat Jan 09 17:27:20 2021	1610209640	139	3874	4013	3366
Sat Jan 09 17:26:52 2021	1610209612	136	3879	4015	3393
Sat Jan 09 17:26:51 2021	1610209611	140	3876	4016	3386
Sat Jan 09 17:27:10 2021	1610209630	148	3871	4019	3383
Sat Jan 09 17:27:11 2021	1610209631	140	3880	4020	3382
Sat Jan 09 17:27:13 2021	1610209633	136	3887	4023	3362
Sat Jan 09 17:27:19 2021	1610209639	126	3898	4024	3399
Sat Jan 09 17:27:06 2021	1610209626	151	3873	4024	3376
Sat Jan 09 17:26:55 2021	1610209615	140	3886	4026	3387
Sat Jan 09 17:26:30 2021	1610209590	569	3462	4030	2959
Sat Jan 09 17:26:40 2021	1610209600	128	3904	4032	3403
Sat Jan 09 17:27:04 2021	1610209624	127	3910	4037	3405
Sat Jan 09 17:26:38 2021	1610209598	136	3906	4042	3416
Sat Jan 09 17:26:53 2021	1610209613	141	3903	4043	3397
Sat Jan 09 17:27:09 2021	1610209629	138	3906	4044	3393
Sat Jan 09 17:27:10 2021	1610209630	133	3914	4047	3428
Sat Jan 09 17:26:59 2021	1610209619	149	3899	4048	3400
Sat Jan 09 17:26:41 2021	1610209601	150	3897	4048	3393
Sat Jan 09 17:26:50 2021	1610209610	139	3909	4049	3398
Sat Jan 09 17:27:18 2021	1610209638	146	3907	4053	3379
Sat Jan 09 17:27:16 2021	1610209636	125	3929	4054	3425
Sat Jan 09 17:26:54 2021	1610209614	164	3890	4054	3388
Sat Jan 09 17:26:52 2021	1610209612	137	3917	4054	3430
Sat Jan 09 17:26:49 2021	1610209609	140	3920	4060	3414
Sat Jan 09 17:26:59 2021	1610209619	131	3929	4060	3425
Sat Jan 09 17:27:10 2021	1610209630	146	3916	4062	3428
Sat Jan 09 17:27:13 2021	1610209633	149	3913	4062	3397
Sat Jan 09 17:27:14 2021	1610209634	132	3930	4062	3440
Sat Jan 09 17:27:20 2021	1610209640	141	3925	4066	3431
Sat Jan 09 17:27:01 2021	1610209621	148	3918	4066	3407
Sat Jan 09 17:26:36 2021	1610209596	148	3920	4068	3417
Sat Jan 09 17:26:33 2021	1610209593	138	3932	4070	3441
Sat Jan 09 17:27:17 2021	1610209637	160	3912	4073	3399
Sat Jan 09 17:27:06 2021	1610209626	151	3922	4073	3413
Sat Jan 09 17:27:10 2021	1610209630	138	3936	4074	3412
Sat Jan 09 17:27:15 2021	1610209635	136	3937	4074	3449
Sat Jan 09 17:26:54 2021	1610209614	125	3950	4075	3449
Sat Jan 09 17:26:38 2021	1610209598	135	3942	4076	3435
Sat Jan 09 17:26:42 2021	1610209602	124	3953	4077	3439
Sat Jan 09 17:26:56 2021	1610209616	136	3947	4083	3445
Sat Jan 09 17:26:40 2021	1610209600	144	3946	4090	3438
Sat Jan 09 17:27:13 2021	1610209633	138	3952	4090	3460
Sat Jan 09 17:26:44 2021	1610209604	126	3964	4090	3446
Sat Jan 09 17:26:39 2021	1610209599	132	3960	4092	3452
Sat Jan 09 17:26:55 2021	1610209615	126	3971	4096	3469
Sat Jan 09 17:26:50 2021	1610209610	138	3959	4097	3440
Sat Jan 09 17:26:48 2021	1610209608	139	3958	4098	3468
Sat Jan 09 17:26:40 2021	1610209600	134	3964	4098	3472
Sat Jan 09 17:27:04 2021	1610209624	132	3970	4102	3482
Sat Jan 09 17:27:04 2021	1610209624	138	3965	4103	3476
Sat Jan 09 17:27:12 2021	1610209632	140	3965	4105	3463
Sat Jan 09 17:27:18 2021	1610209638	141	3964	4105	3472
Sat Jan 09 17:26:54 2021	1610209614	163	3943	4107	3438
Sat Jan 09 17:27:02 2021	1610209622	158	3950	4108	3437
Sat Jan 09 17:26:44 2021	1610209604	154	3957	4111	3452
Sat Jan 09 17:26:37 2021	1610209597	125	3986	4111	3476
Sat Jan 09 17:27:20 2021	1610209640	149	3965	4114	3464
Sat Jan 09 17:26:33 2021	1610209593	134	3983	4118	3484
Sat Jan 09 17:27:06 2021	1610209626	141	3977	4118	3476
Sat Jan 09 17:27:02 2021	1610209622	147	3974	4121	3457
Sat Jan 09 17:27:13 2021	1610209633	131	3994	4125	3495
Sat Jan 09 17:26:47 2021	1610209607	140	3991	4131	3500
Sat Jan 09 17:27:06 2021	1610209626	150	3981	4131	3493
Sat Jan 09 17:26:44 2021	1610209604	138	3994	4132	3506
Sat Jan 09 17:26:54 2021	1610209614	137	3996	4133	3506
Sat Jan 09 17:27:08 2021	1610209628	146	3987	4133	3487
Sat Jan 09 17:26:44 2021	1610209604	146	3988	4134	3472
Sat Jan 09 17:26:46 2021	1610209606	136	4002	4138	3458
Sat Jan 09 17:26:36 2021	1610209596	131	4009	4140	3521
Sat Jan 09 17:26:54 2021	1610209614	132	4010	4142	3520
Sat Jan 09 17:26:47 2021	1610209607	150	3992	4142	3486
Sat Jan 09 17:26:51 2021	1610209611	147	3995	4142	3502
Sat Jan 09 17:26:36 2021	1610209596	141	4001	4142	3480
Sat Jan 09 17:27:14 2021	1610209634	152	3994	4146	3482
Sat Jan 09 17:26:30 2021	1610209590	566	3581	4147	1578
Sat Jan 09 17:26:47 2021	1610209607	144	4003	4147	3511
Sat Jan 09 17:27:14 2021	1610209634	134	4013	4147	3492
Sat Jan 09 17:27:07 2021	1610209627	146	4003	4149	3494
Sat Jan 09 17:26:40 2021	1610209600	135	4014	4149	3518
Sat Jan 09 17:26:30 2021	1610209590	564	3586	4150	3064
Sat Jan 09 17:26:52 2021	1610209612	144	4007	4151	3506
Sat Jan 09 17:27:10 2021	1610209630	144	4007	4151	3512
Sat Jan 09 17:26:30 2021	1610209590	568	3585	4153	3087
Sat Jan 09 17:26:42 2021	1610209602	139	4016	4155	3504
Sat Jan 09 17:27:06 2021	1610209626	152	4003	4155	3510
Sat Jan 09 17:26:47 2021	1610209607	154	4003	4157	3508
Sat Jan 09 17:26:32 2021	1610209592	143	4017	4160	3521
Sat Jan 09 17:26:38 2021	1610209598	140	4022	4162	3503
Sat Jan 09 17:27:19 2021	1610209639	140	4023	4164	3503
Sat Jan 09 17:27:16 2021	1610209636	132	4032	4164	3514
Sat Jan 09 17:27:17 2021	1610209637	154	4011	4165	3531
Sat Jan 09 17:27:15 2021	1610209635	141	4026	4167	3502
Sat Jan 09 17:27:08 2021	1610209628	155	4012	4167	3494
Sat Jan 09 17:27:20 2021	1610209640	150	4019	4169	3530
Sat Jan 09 17:27:03 2021	1610209623	141	4030	4171	3546
Sat Jan 09 17:27:06 2021	1610209626	133	4039	4172	3547
Sat Jan 09 17:27:15 2021	1610209635	155	4017	4172	3505
Sat Jan 09 17:27:17 2021	1610209637	144	4029	4172	3553
Sat Jan 09 17:27:02 2021	1610209622	151	4022	4173	3525
Sat Jan 09 17:27:11 2021	1610209631	138	4036	4174	3541
Sat Jan 09 17:27:05 2021	1610209625	135	4039	4175	3531
Sat Jan 09 17:26:49 2021	1610209609	149	4029	4178	3539
Sat Jan 09 17:26:39 2021	1610209599	139	4038	4178	3532
Sat Jan 09 17:27:17 2021	1610209637	143	4036	4179	3517
Sat Jan 09 17:26:54 2021	1610209614	169	4012	4181	3507
Sat Jan 09 17:27:12 2021	1610209632	138	4045	4183	3540
Sat Jan 09 17:26:58 2021	1610209618	125	4059	4184	3534
Sat Jan 09 17:26:33 2021	1610209593	131	4055	4187	3554
Sat Jan 09 17:26:36 2021	1610209596	159	4029	4187	3515
Sat Jan 09 17:27:04 2021	1610209624	158	4029	4188	3528
Sat Jan 09 17:26:52 2021	1610209612	141	4048	4189	3549
Sat Jan 09 17:26:35 2021	1610209595	128	4061	4189	3558
Sat Jan 09 17:27:10 2021	1610209630	152	4038	4189	3537
Sat Jan 09 17:26:58 2021	1610209618	161	4030	4192	3533
Sat Jan 09 17:26:57 2021	1610209617	132	4060	4192	3556
Sat Jan 09 17:27:07 2021	1610209627	135	4057	4192	3545
Sat Jan 09 17:27:18 2021	1610209638	139	4054	4193	3531
Sat Jan 09 17:26:35 2021	1610209595	134	4060	4194	3563
Sat Jan 09 17:26:41 2021	1610209601	149	4046	4195	3546
Sat Jan 09 17:27:06 2021	1610209626	125	4072	4196	3561
Sat Jan 09 17:26:40 2021	1610209600	135	4063	4198	3570
Sat Jan 09 17:27:02 2021	1610209622	150	4049	4199	3542
Sat Jan 09 17:26:32 2021	1610209592	161	4038	4199	3522
Sat Jan 09 17:26:50 2021	1610209610	141	4058	4199	3573
Sat Jan 09 17:27:04 2021	1610209624	137	4062	4199	3564
Sat Jan 09 17:27:07 2021	1610209627	136	4065	4201	3563
Sat Jan 09 17:27:19 2021	1610209639	140	4064	4204	3544
Sat Jan 09 17:27:18 2021	1610209638	132	4072	4205	3577
Sat Jan 09 17:27:02 2021	1610209622	145	4061	4205	3546
Sat Jan 09 17:26:56 2021	1610209616	140	4067	4207	3576
Sat Jan 09 17:26:44 2021	1610209604	133	4075	4208	3562
Sat Jan 09 17:27:13 2021	1610209633	143	4068	4211	3565
Sat Jan 09 17:27:01 2021	1610209621	125	4088	4213	3607
Sat Jan 09 17:27:14 2021	1610209634	152	4063	4214	3565
Sat Jan 09 17:27:16 2021	1610209636	125	4090	4215	3604
Sat Jan 09 17:27:19 2021	1610209639	133	4083	4216	3584
