starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 09 17:25:36 2021	1610209536	134	884	1018	271
Sat Jan 09 17:25:40 2021	1610209540	147	870	1018	292
Sat Jan 09 17:25:40 2021	1610209540	132	887	1019	254
Sat Jan 09 17:25:38 2021	1610209538	141	879	1020	296
Sat Jan 09 17:25:34 2021	1610209534	138	883	1021	263
Sat Jan 09 17:25:42 2021	1610209542	142	880	1022	317
Sat Jan 09 17:25:27 2021	1610209527	131	892	1023	291
Sat Jan 09 17:25:34 2021	1610209534	149	874	1023	311
Sat Jan 09 17:25:22 2021	1610209522	125	898	1023	357
Sat Jan 09 17:25:28 2021	1610209528	157	868	1025	310
Sat Jan 09 17:25:38 2021	1610209538	126	899	1025	273
Sat Jan 09 17:25:40 2021	1610209540	148	879	1026	294
Sat Jan 09 17:25:22 2021	1610209522	124	903	1026	295
Sat Jan 09 17:25:25 2021	1610209525	141	886	1028	359
Sat Jan 09 17:25:32 2021	1610209532	144	884	1028	277
Sat Jan 09 17:25:27 2021	1610209527	137	892	1029	311
Sat Jan 09 17:25:27 2021	1610209527	138	892	1030	254
Sat Jan 09 17:25:17 2021	1610209517	132	898	1030	333
Sat Jan 09 17:25:41 2021	1610209541	140	890	1030	271
Sat Jan 09 17:25:28 2021	1610209528	143	887	1030	297
Sat Jan 09 17:25:35 2021	1610209535	145	885	1031	338
Sat Jan 09 17:25:36 2021	1610209536	131	900	1031	306
Sat Jan 09 17:25:35 2021	1610209535	134	899	1033	328
Sat Jan 09 17:25:27 2021	1610209527	126	907	1033	406
Sat Jan 09 17:25:17 2021	1610209517	132	901	1033	355
Sat Jan 09 17:25:24 2021	1610209524	149	885	1035	248
Sat Jan 09 17:25:21 2021	1610209521	144	891	1036	285
Sat Jan 09 17:25:24 2021	1610209524	147	889	1036	356
Sat Jan 09 17:25:39 2021	1610209539	134	902	1036	400
Sat Jan 09 17:25:17 2021	1610209517	148	888	1036	349
Sat Jan 09 17:25:27 2021	1610209527	145	892	1037	283
Sat Jan 09 17:25:34 2021	1610209534	157	880	1037	311
Sat Jan 09 17:25:20 2021	1610209520	132	905	1037	364
Sat Jan 09 17:25:34 2021	1610209534	150	888	1037	328
Sat Jan 09 17:25:26 2021	1610209526	135	904	1039	300
Sat Jan 09 17:25:30 2021	1610209530	147	891	1039	229
Sat Jan 09 17:25:34 2021	1610209534	132	908	1040	330
Sat Jan 09 17:25:36 2021	1610209536	148	893	1042	341
Sat Jan 09 17:25:38 2021	1610209538	132	912	1044	365
Sat Jan 09 17:25:25 2021	1610209525	135	908	1044	351
Sat Jan 09 17:25:41 2021	1610209541	151	893	1044	323
Sat Jan 09 17:25:20 2021	1610209520	132	912	1044	340
Sat Jan 09 17:25:23 2021	1610209523	128	917	1045	396
Sat Jan 09 17:25:23 2021	1610209523	129	916	1045	277
Sat Jan 09 17:25:32 2021	1610209532	146	899	1045	293
Sat Jan 09 17:25:24 2021	1610209524	140	906	1046	318
Sat Jan 09 17:25:27 2021	1610209527	140	906	1046	270
Sat Jan 09 17:25:17 2021	1610209517	131	915	1046	233
Sat Jan 09 17:25:24 2021	1610209524	146	901	1046	294
Sat Jan 09 17:25:31 2021	1610209531	132	915	1047	247
Sat Jan 09 17:25:26 2021	1610209526	139	909	1048	333
Sat Jan 09 17:25:32 2021	1610209532	136	912	1048	371
Sat Jan 09 17:25:16 2021	1610209516	142	906	1049	268
Sat Jan 09 17:25:23 2021	1610209523	135	914	1049	352
Sat Jan 09 17:25:28 2021	1610209528	152	898	1049	204
Sat Jan 09 17:25:38 2021	1610209538	136	914	1050	287
Sat Jan 09 17:25:34 2021	1610209534	134	918	1053	301
Sat Jan 09 17:25:21 2021	1610209521	150	902	1053	331
Sat Jan 09 17:25:34 2021	1610209534	133	920	1053	287
Sat Jan 09 17:25:24 2021	1610209524	142	912	1054	274
Sat Jan 09 17:25:42 2021	1610209542	156	898	1054	342
Sat Jan 09 17:25:38 2021	1610209538	139	916	1055	356
Sat Jan 09 17:25:35 2021	1610209535	164	892	1056	325
Sat Jan 09 17:25:23 2021	1610209523	161	894	1056	323
Sat Jan 09 17:25:28 2021	1610209528	145	911	1056	285
Sat Jan 09 17:25:28 2021	1610209528	134	922	1056	323
Sat Jan 09 17:25:26 2021	1610209526	144	912	1056	323
Sat Jan 09 17:25:26 2021	1610209526	145	911	1056	275
Sat Jan 09 17:25:27 2021	1610209527	141	916	1057	270
Sat Jan 09 17:25:35 2021	1610209535	135	922	1057	281
Sat Jan 09 17:25:27 2021	1610209527	127	930	1057	340
Sat Jan 09 17:25:41 2021	1610209541	149	908	1057	232
Sat Jan 09 17:25:19 2021	1610209519	131	926	1058	385
Sat Jan 09 17:25:42 2021	1610209542	139	919	1058	360
Sat Jan 09 17:25:38 2021	1610209538	135	923	1058	320
Sat Jan 09 17:25:19 2021	1610209519	162	897	1058	334
Sat Jan 09 17:25:24 2021	1610209524	142	917	1059	334
Sat Jan 09 17:25:22 2021	1610209522	136	923	1059	431
Sat Jan 09 17:25:22 2021	1610209522	137	922	1059	392
Sat Jan 09 17:25:26 2021	1610209526	142	918	1060	362
Sat Jan 09 17:25:16 2021	1610209516	127	933	1060	212
Sat Jan 09 17:25:30 2021	1610209530	152	909	1061	243
Sat Jan 09 17:25:22 2021	1610209522	129	932	1062	368
Sat Jan 09 17:25:34 2021	1610209534	125	937	1062	321
Sat Jan 09 17:25:19 2021	1610209519	140	922	1062	341
Sat Jan 09 17:25:28 2021	1610209528	146	919	1064	273
Sat Jan 09 17:25:23 2021	1610209523	138	928	1066	402
Sat Jan 09 17:25:32 2021	1610209532	158	908	1066	292
Sat Jan 09 17:25:25 2021	1610209525	139	927	1066	431
Sat Jan 09 17:25:33 2021	1610209533	145	922	1067	418
Sat Jan 09 17:25:27 2021	1610209527	142	925	1067	426
Sat Jan 09 17:25:42 2021	1610209542	133	934	1067	358
Sat Jan 09 17:25:42 2021	1610209542	145	924	1069	321
Sat Jan 09 17:25:19 2021	1610209519	126	944	1069	378
Sat Jan 09 17:25:34 2021	1610209534	134	936	1070	292
Sat Jan 09 17:25:24 2021	1610209524	141	929	1070	309
Sat Jan 09 17:25:37 2021	1610209537	132	938	1070	420
Sat Jan 09 17:25:42 2021	1610209542	141	929	1070	269
Sat Jan 09 17:25:40 2021	1610209540	134	936	1070	286
Sat Jan 09 17:25:41 2021	1610209541	136	934	1070	264
Sat Jan 09 17:25:36 2021	1610209536	131	941	1072	225
Sat Jan 09 17:25:35 2021	1610209535	157	915	1072	275
Sat Jan 09 17:25:20 2021	1610209520	133	940	1073	303
Sat Jan 09 17:25:42 2021	1610209542	135	939	1073	256
Sat Jan 09 17:25:25 2021	1610209525	143	931	1074	186
Sat Jan 09 17:25:36 2021	1610209536	154	920	1074	422
Sat Jan 09 17:25:20 2021	1610209520	144	930	1074	284
Sat Jan 09 17:25:20 2021	1610209520	149	925	1074	278
Sat Jan 09 17:25:21 2021	1610209521	142	933	1075	348
Sat Jan 09 17:25:24 2021	1610209524	157	917	1075	214
Sat Jan 09 17:25:35 2021	1610209535	134	943	1076	338
Sat Jan 09 17:25:24 2021	1610209524	146	931	1076	288
Sat Jan 09 17:25:28 2021	1610209528	156	921	1077	368
Sat Jan 09 17:25:34 2021	1610209534	146	931	1077	301
Sat Jan 09 17:25:41 2021	1610209541	132	946	1078	287
Sat Jan 09 17:25:21 2021	1610209521	156	923	1078	429
Sat Jan 09 17:25:28 2021	1610209528	146	933	1079	266
Sat Jan 09 17:25:27 2021	1610209527	126	954	1079	337
Sat Jan 09 17:25:30 2021	1610209530	144	936	1079	377
Sat Jan 09 17:25:23 2021	1610209523	134	945	1079	332
Sat Jan 09 17:25:27 2021	1610209527	144	935	1080	322
Sat Jan 09 17:25:30 2021	1610209530	131	948	1080	342
Sat Jan 09 17:25:23 2021	1610209523	139	941	1080	373
Sat Jan 09 17:25:38 2021	1610209538	134	946	1080	383
Sat Jan 09 17:25:42 2021	1610209542	132	949	1081	346
Sat Jan 09 17:25:38 2021	1610209538	133	949	1082	287
Sat Jan 09 17:25:39 2021	1610209539	135	947	1082	349
Sat Jan 09 17:25:33 2021	1610209533	129	954	1082	410
Sat Jan 09 17:25:33 2021	1610209533	141	941	1083	357
Sat Jan 09 17:25:32 2021	1610209532	124	959	1083	373
Sat Jan 09 17:25:33 2021	1610209533	143	940	1083	351
Sat Jan 09 17:25:32 2021	1610209532	134	949	1083	347
Sat Jan 09 17:25:23 2021	1610209523	142	941	1084	390
Sat Jan 09 17:25:35 2021	1610209535	128	958	1087	333
Sat Jan 09 17:25:27 2021	1610209527	125	962	1087	306
Sat Jan 09 17:25:41 2021	1610209541	136	953	1089	238
Sat Jan 09 17:25:41 2021	1610209541	135	954	1089	302
Sat Jan 09 17:25:34 2021	1610209534	144	946	1090	296
Sat Jan 09 17:25:28 2021	1610209528	149	940	1090	298
Sat Jan 09 17:25:28 2021	1610209528	151	938	1090	312
Sat Jan 09 17:25:33 2021	1610209533	132	958	1090	370
Sat Jan 09 17:25:22 2021	1610209522	160	930	1090	252
Sat Jan 09 17:25:24 2021	1610209524	126	964	1090	390
Sat Jan 09 17:25:18 2021	1610209518	138	954	1092	381
Sat Jan 09 17:25:42 2021	1610209542	149	943	1092	339
Sat Jan 09 17:25:24 2021	1610209524	133	960	1093	301
Sat Jan 09 17:25:29 2021	1610209529	132	961	1093	279
Sat Jan 09 17:25:16 2021	1610209516	132	962	1094	271
Sat Jan 09 17:25:23 2021	1610209523	135	960	1095	374
Sat Jan 09 17:25:19 2021	1610209519	136	961	1096	327
Sat Jan 09 17:25:27 2021	1610209527	125	972	1096	316
Sat Jan 09 17:25:24 2021	1610209524	148	949	1097	280
Sat Jan 09 17:25:37 2021	1610209537	149	947	1097	331
Sat Jan 09 17:25:30 2021	1610209530	158	939	1097	295
Sat Jan 09 17:25:38 2021	1610209538	134	964	1099	351
Sat Jan 09 17:25:20 2021	1610209520	142	957	1099	327
Sat Jan 09 17:25:22 2021	1610209522	143	956	1099	342
Sat Jan 09 17:25:24 2021	1610209524	137	963	1100	375
Sat Jan 09 17:25:16 2021	1610209516	142	958	1100	267
Sat Jan 09 17:25:24 2021	1610209524	131	968	1100	338
Sat Jan 09 17:25:43 2021	1610209543	151	950	1101	380
Sat Jan 09 17:25:31 2021	1610209531	129	973	1102	331
Sat Jan 09 17:25:32 2021	1610209532	139	964	1103	404
Sat Jan 09 17:25:21 2021	1610209521	142	961	1103	310
Sat Jan 09 17:25:32 2021	1610209532	145	959	1104	373
Sat Jan 09 17:25:25 2021	1610209525	141	963	1104	394
Sat Jan 09 17:25:36 2021	1610209536	124	980	1104	309
Sat Jan 09 17:25:38 2021	1610209538	141	963	1104	325
Sat Jan 09 17:25:20 2021	1610209520	144	961	1105	360
Sat Jan 09 17:25:30 2021	1610209530	156	950	1106	394
Sat Jan 09 17:25:40 2021	1610209540	141	966	1107	321
Sat Jan 09 17:25:24 2021	1610209524	132	976	1108	472
Sat Jan 09 17:25:21 2021	1610209521	134	974	1108	309
Sat Jan 09 17:25:31 2021	1610209531	144	964	1108	307
Sat Jan 09 17:25:38 2021	1610209538	154	955	1109	329
Sat Jan 09 17:25:42 2021	1610209542	134	976	1110	405
Sat Jan 09 17:25:24 2021	1610209524	144	967	1111	285
Sat Jan 09 17:25:20 2021	1610209520	131	980	1111	401
Sat Jan 09 17:25:34 2021	1610209534	138	973	1111	330
Sat Jan 09 17:25:30 2021	1610209530	153	958	1111	357
Sat Jan 09 17:25:19 2021	1610209519	133	979	1112	360
Sat Jan 09 17:25:32 2021	1610209532	131	981	1112	317
Sat Jan 09 17:25:39 2021	1610209539	128	986	1114	390
Sat Jan 09 17:25:42 2021	1610209542	145	969	1114	405
Sat Jan 09 17:25:18 2021	1610209518	135	980	1115	376
Sat Jan 09 17:25:42 2021	1610209542	134	980	1115	328
Sat Jan 09 17:25:22 2021	1610209522	132	983	1115	401
Sat Jan 09 17:25:42 2021	1610209542	133	982	1115	376
Sat Jan 09 17:25:35 2021	1610209535	138	977	1115	231
Sat Jan 09 17:25:38 2021	1610209538	185	931	1115	317
Sat Jan 09 17:25:31 2021	1610209531	139	976	1116	308
Sat Jan 09 17:25:39 2021	1610209539	149	967	1116	373
Sat Jan 09 17:25:23 2021	1610209523	137	979	1116	393
Sat Jan 09 17:25:33 2021	1610209533	138	978	1116	375
Sat Jan 09 17:25:36 2021	1610209536	141	976	1116	284
Sat Jan 09 17:25:36 2021	1610209536	131	986	1117	324
Sat Jan 09 17:25:19 2021	1610209519	140	977	1117	334
Sat Jan 09 17:25:32 2021	1610209532	131	987	1118	395
Sat Jan 09 17:25:28 2021	1610209528	139	980	1119	421
Sat Jan 09 17:25:42 2021	1610209542	147	972	1119	288
Sat Jan 09 17:25:31 2021	1610209531	126	993	1119	361
Sat Jan 09 17:25:41 2021	1610209541	142	977	1120	341
Sat Jan 09 17:25:22 2021	1610209522	125	995	1120	363
Sat Jan 09 17:25:22 2021	1610209522	156	964	1120	340
Sat Jan 09 17:25:21 2021	1610209521	131	989	1120	414
Sat Jan 09 17:25:41 2021	1610209541	132	989	1121	274
Sat Jan 09 17:25:42 2021	1610209542	140	981	1121	360
Sat Jan 09 17:25:39 2021	1610209539	132	990	1122	338
Sat Jan 09 17:25:29 2021	1610209529	147	975	1122	388
Sat Jan 09 17:25:35 2021	1610209535	148	975	1123	269
Sat Jan 09 17:25:36 2021	1610209536	129	994	1123	330
Sat Jan 09 17:25:30 2021	1610209530	147	979	1125	364
Sat Jan 09 17:25:40 2021	1610209540	135	990	1125	380
Sat Jan 09 17:25:36 2021	1610209536	140	985	1125	308
Sat Jan 09 17:25:23 2021	1610209523	132	993	1126	411
Sat Jan 09 17:25:41 2021	1610209541	158	968	1126	350
Sat Jan 09 17:25:37 2021	1610209537	152	974	1126	382
Sat Jan 09 17:25:20 2021	1610209520	143	983	1126	342
Sat Jan 09 17:25:22 2021	1610209522	146	982	1127	402
Sat Jan 09 17:25:39 2021	1610209539	138	991	1129	364
Sat Jan 09 17:25:36 2021	1610209536	125	1005	1130	273
Sat Jan 09 17:25:31 2021	1610209531	125	1006	1131	354
Sat Jan 09 17:25:23 2021	1610209523	131	1001	1132	367
Sat Jan 09 17:25:30 2021	1610209530	154	978	1132	465
Sat Jan 09 17:25:29 2021	1610209529	131	1001	1132	400
Sat Jan 09 17:25:24 2021	1610209524	135	997	1133	384
Sat Jan 09 17:25:30 2021	1610209530	137	996	1133	358
Sat Jan 09 17:25:16 2021	1610209516	140	994	1134	435
Sat Jan 09 17:25:39 2021	1610209539	141	993	1134	341
Sat Jan 09 17:25:24 2021	1610209524	142	993	1135	437
Sat Jan 09 17:25:32 2021	1610209532	132	1003	1135	435
Sat Jan 09 17:25:35 2021	1610209535	129	1007	1136	397
Sat Jan 09 17:25:23 2021	1610209523	160	977	1137	365
Sat Jan 09 17:25:30 2021	1610209530	166	971	1137	407
Sat Jan 09 17:25:38 2021	1610209538	145	992	1137	351
Sat Jan 09 17:25:21 2021	1610209521	134	1004	1138	350
Sat Jan 09 17:25:35 2021	1610209535	139	999	1138	404
Sat Jan 09 17:25:24 2021	1610209524	131	1008	1139	380
Sat Jan 09 17:25:35 2021	1610209535	144	996	1140	347
Sat Jan 09 17:25:39 2021	1610209539	139	1001	1140	405
Sat Jan 09 17:25:22 2021	1610209522	125	1015	1140	383
Sat Jan 09 17:25:23 2021	1610209523	143	998	1140	433
Sat Jan 09 17:25:35 2021	1610209535	133	1008	1141	367
Sat Jan 09 17:25:34 2021	1610209534	150	991	1141	387
Sat Jan 09 17:25:31 2021	1610209531	135	1007	1142	344
Sat Jan 09 17:25:17 2021	1610209517	148	994	1142	332
Sat Jan 09 17:25:33 2021	1610209533	129	1014	1142	407
Sat Jan 09 17:25:21 2021	1610209521	149	994	1143	477
Sat Jan 09 17:25:29 2021	1610209529	126	1016	1143	399
Sat Jan 09 17:25:17 2021	1610209517	159	984	1143	349
Sat Jan 09 17:25:21 2021	1610209521	132	1011	1143	372
Sat Jan 09 17:25:19 2021	1610209519	141	1004	1144	383
Sat Jan 09 17:25:20 2021	1610209520	143	1001	1145	335
Sat Jan 09 17:25:31 2021	1610209531	144	1002	1146	283
Sat Jan 09 17:25:31 2021	1610209531	142	1004	1146	296
