starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 09 17:36:35 2021	1610210195	134	817	951	258
Sat Jan 09 17:36:37 2021	1610210197	147	806	953	312
Sat Jan 09 17:36:39 2021	1610210199	135	818	953	282
Sat Jan 09 17:36:41 2021	1610210201	124	830	954	191
Sat Jan 09 17:36:28 2021	1610210188	150	804	954	189
Sat Jan 09 17:36:27 2021	1610210187	140	816	956	228
Sat Jan 09 17:36:38 2021	1610210198	133	823	956	300
Sat Jan 09 17:36:48 2021	1610210208	134	822	956	307
Sat Jan 09 17:36:42 2021	1610210202	126	831	957	248
Sat Jan 09 17:36:34 2021	1610210194	144	814	958	312
Sat Jan 09 17:36:51 2021	1610210211	136	823	958	287
Sat Jan 09 17:36:51 2021	1610210211	140	820	959	271
Sat Jan 09 17:36:40 2021	1610210200	131	828	960	259
Sat Jan 09 17:36:48 2021	1610210208	125	837	962	277
Sat Jan 09 17:36:31 2021	1610210191	137	825	962	292
Sat Jan 09 17:36:38 2021	1610210198	142	822	964	326
Sat Jan 09 17:36:40 2021	1610210200	130	834	964	254
Sat Jan 09 17:36:50 2021	1610210210	127	837	964	261
Sat Jan 09 17:36:37 2021	1610210197	139	827	966	316
Sat Jan 09 17:36:50 2021	1610210210	150	817	967	282
Sat Jan 09 17:36:33 2021	1610210193	128	839	967	321
Sat Jan 09 17:36:40 2021	1610210200	139	829	967	242
Sat Jan 09 17:36:51 2021	1610210211	131	838	968	288
Sat Jan 09 17:36:44 2021	1610210204	143	825	968	279
Sat Jan 09 17:36:42 2021	1610210202	143	826	969	300
Sat Jan 09 17:36:51 2021	1610210211	128	842	969	252
Sat Jan 09 17:36:39 2021	1610210199	135	836	971	289
Sat Jan 09 17:36:38 2021	1610210198	149	823	972	259
Sat Jan 09 17:36:31 2021	1610210191	124	849	973	327
Sat Jan 09 17:36:40 2021	1610210200	134	839	973	291
Sat Jan 09 17:36:41 2021	1610210201	140	834	973	267
Sat Jan 09 17:36:28 2021	1610210188	147	827	974	238
Sat Jan 09 17:36:45 2021	1610210205	156	818	974	246
Sat Jan 09 17:36:44 2021	1610210204	137	838	974	265
Sat Jan 09 17:36:34 2021	1610210194	137	837	974	327
Sat Jan 09 17:36:27 2021	1610210187	139	837	975	283
Sat Jan 09 17:36:32 2021	1610210192	149	827	976	305
Sat Jan 09 17:36:38 2021	1610210198	127	850	977	278
Sat Jan 09 17:36:33 2021	1610210193	141	837	978	332
Sat Jan 09 17:36:37 2021	1610210197	126	852	978	336
Sat Jan 09 17:36:42 2021	1610210202	127	851	978	239
Sat Jan 09 17:36:40 2021	1610210200	127	851	978	252
Sat Jan 09 17:36:52 2021	1610210212	134	845	979	275
Sat Jan 09 17:36:38 2021	1610210198	141	838	980	335
Sat Jan 09 17:36:40 2021	1610210200	140	840	980	270
Sat Jan 09 17:36:31 2021	1610210191	130	850	980	353
Sat Jan 09 17:36:38 2021	1610210198	140	840	981	207
Sat Jan 09 17:36:50 2021	1610210210	158	825	982	255
Sat Jan 09 17:36:40 2021	1610210200	132	852	984	270
Sat Jan 09 17:36:47 2021	1610210207	127	857	985	240
Sat Jan 09 17:36:47 2021	1610210207	126	858	985	240
Sat Jan 09 17:36:38 2021	1610210198	144	841	985	199
Sat Jan 09 17:36:41 2021	1610210201	125	860	985	284
Sat Jan 09 17:36:34 2021	1610210194	124	862	986	306
Sat Jan 09 17:36:31 2021	1610210191	126	861	987	262
Sat Jan 09 17:36:33 2021	1610210193	152	835	987	274
Sat Jan 09 17:36:46 2021	1610210206	142	846	988	346
Sat Jan 09 17:36:47 2021	1610210207	133	855	988	340
Sat Jan 09 17:36:41 2021	1610210201	136	854	989	242
Sat Jan 09 17:36:31 2021	1610210191	149	841	990	283
Sat Jan 09 17:36:45 2021	1610210205	133	857	990	289
Sat Jan 09 17:36:38 2021	1610210198	144	845	990	247
Sat Jan 09 17:36:28 2021	1610210188	137	854	990	178
Sat Jan 09 17:36:39 2021	1610210199	124	866	990	361
Sat Jan 09 17:36:30 2021	1610210190	129	862	990	183
Sat Jan 09 17:36:37 2021	1610210197	131	859	990	292
Sat Jan 09 17:36:44 2021	1610210204	141	850	991	318
Sat Jan 09 17:36:31 2021	1610210191	125	865	991	259
Sat Jan 09 17:36:52 2021	1610210212	133	858	991	277
Sat Jan 09 17:36:52 2021	1610210212	130	861	991	241
Sat Jan 09 17:36:41 2021	1610210201	141	851	991	220
Sat Jan 09 17:36:37 2021	1610210197	138	853	991	303
Sat Jan 09 17:36:32 2021	1610210192	132	860	992	293
Sat Jan 09 17:36:40 2021	1610210200	137	854	992	322
Sat Jan 09 17:36:48 2021	1610210208	126	865	992	281
Sat Jan 09 17:36:31 2021	1610210191	153	839	992	250
Sat Jan 09 17:36:35 2021	1610210195	125	867	992	257
Sat Jan 09 17:36:46 2021	1610210206	137	856	992	240
Sat Jan 09 17:36:51 2021	1610210211	132	861	993	255
Sat Jan 09 17:36:27 2021	1610210187	139	854	993	243
Sat Jan 09 17:36:30 2021	1610210190	146	847	993	319
Sat Jan 09 17:36:51 2021	1610210211	141	852	993	222
Sat Jan 09 17:36:38 2021	1610210198	139	854	993	314
Sat Jan 09 17:36:51 2021	1610210211	131	862	993	267
Sat Jan 09 17:36:30 2021	1610210190	143	850	993	270
Sat Jan 09 17:36:41 2021	1610210201	132	862	994	270
Sat Jan 09 17:36:39 2021	1610210199	146	848	995	229
Sat Jan 09 17:36:46 2021	1610210206	145	850	995	340
Sat Jan 09 17:36:50 2021	1610210210	130	866	995	265
Sat Jan 09 17:36:36 2021	1610210196	132	863	995	267
Sat Jan 09 17:36:31 2021	1610210191	150	845	995	255
Sat Jan 09 17:36:37 2021	1610210197	129	867	996	268
Sat Jan 09 17:36:46 2021	1610210206	167	830	997	313
Sat Jan 09 17:36:38 2021	1610210198	132	865	997	294
Sat Jan 09 17:36:31 2021	1610210191	143	854	997	252
Sat Jan 09 17:36:27 2021	1610210187	140	858	998	268
Sat Jan 09 17:36:35 2021	1610210195	153	845	998	305
Sat Jan 09 17:36:34 2021	1610210194	126	872	998	240
Sat Jan 09 17:36:32 2021	1610210192	140	859	998	352
Sat Jan 09 17:36:28 2021	1610210188	133	866	998	283
Sat Jan 09 17:36:51 2021	1610210211	144	855	999	254
Sat Jan 09 17:36:39 2021	1610210199	139	860	999	313
Sat Jan 09 17:36:52 2021	1610210212	144	855	999	244
Sat Jan 09 17:36:50 2021	1610210210	135	865	1000	330
Sat Jan 09 17:36:51 2021	1610210211	138	862	1001	340
Sat Jan 09 17:36:28 2021	1610210188	137	863	1001	338
Sat Jan 09 17:36:35 2021	1610210195	136	865	1001	364
Sat Jan 09 17:36:30 2021	1610210190	144	857	1001	219
Sat Jan 09 17:36:37 2021	1610210197	131	870	1001	232
Sat Jan 09 17:36:47 2021	1610210207	143	859	1002	288
Sat Jan 09 17:36:27 2021	1610210187	131	870	1002	319
Sat Jan 09 17:36:34 2021	1610210194	146	856	1002	342
Sat Jan 09 17:36:30 2021	1610210190	137	865	1002	205
Sat Jan 09 17:36:40 2021	1610210200	158	846	1004	245
Sat Jan 09 17:36:40 2021	1610210200	141	862	1004	289
Sat Jan 09 17:36:39 2021	1610210199	134	869	1004	366
Sat Jan 09 17:36:42 2021	1610210202	145	859	1004	247
Sat Jan 09 17:36:38 2021	1610210198	140	865	1004	368
Sat Jan 09 17:36:43 2021	1610210203	150	854	1004	209
Sat Jan 09 17:36:45 2021	1610210205	145	860	1005	376
Sat Jan 09 17:36:50 2021	1610210210	132	873	1005	223
Sat Jan 09 17:36:34 2021	1610210194	132	874	1006	292
Sat Jan 09 17:36:32 2021	1610210192	134	874	1007	278
Sat Jan 09 17:36:48 2021	1610210208	146	862	1007	221
Sat Jan 09 17:36:38 2021	1610210198	135	873	1008	369
Sat Jan 09 17:36:44 2021	1610210204	139	869	1008	353
Sat Jan 09 17:36:48 2021	1610210208	143	866	1008	288
Sat Jan 09 17:36:31 2021	1610210191	137	872	1009	257
Sat Jan 09 17:36:28 2021	1610210188	149	860	1009	261
Sat Jan 09 17:36:31 2021	1610210191	144	866	1010	270
Sat Jan 09 17:36:43 2021	1610210203	141	870	1010	206
Sat Jan 09 17:36:30 2021	1610210190	137	874	1011	286
Sat Jan 09 17:36:43 2021	1610210203	137	874	1011	360
Sat Jan 09 17:36:31 2021	1610210191	128	884	1011	276
Sat Jan 09 17:36:32 2021	1610210192	133	879	1011	200
Sat Jan 09 17:36:39 2021	1610210199	139	872	1012	345
Sat Jan 09 17:36:32 2021	1610210192	132	880	1012	257
Sat Jan 09 17:36:31 2021	1610210191	136	878	1014	324
Sat Jan 09 17:36:42 2021	1610210202	132	881	1014	290
Sat Jan 09 17:36:30 2021	1610210190	140	873	1014	278
Sat Jan 09 17:36:41 2021	1610210201	143	871	1014	243
Sat Jan 09 17:36:37 2021	1610210197	145	869	1014	355
Sat Jan 09 17:36:38 2021	1610210198	143	872	1015	201
Sat Jan 09 17:36:40 2021	1610210200	133	882	1015	254
Sat Jan 09 17:36:41 2021	1610210201	139	876	1015	321
Sat Jan 09 17:36:31 2021	1610210191	148	868	1016	295
Sat Jan 09 17:36:40 2021	1610210200	134	883	1017	213
Sat Jan 09 17:36:35 2021	1610210195	142	875	1018	348
Sat Jan 09 17:36:43 2021	1610210203	130	887	1018	261
Sat Jan 09 17:36:40 2021	1610210200	140	878	1018	223
Sat Jan 09 17:36:37 2021	1610210197	131	888	1019	378
Sat Jan 09 17:36:37 2021	1610210197	138	881	1019	330
Sat Jan 09 17:36:32 2021	1610210192	138	882	1020	293
Sat Jan 09 17:36:43 2021	1610210203	132	887	1020	239
Sat Jan 09 17:36:30 2021	1610210190	137	884	1021	326
Sat Jan 09 17:36:47 2021	1610210207	124	897	1022	346
Sat Jan 09 17:36:48 2021	1610210208	138	885	1024	359
Sat Jan 09 17:36:51 2021	1610210211	144	880	1024	355
Sat Jan 09 17:36:41 2021	1610210201	142	882	1024	289
Sat Jan 09 17:36:27 2021	1610210187	142	883	1025	264
Sat Jan 09 17:36:37 2021	1610210197	137	888	1026	290
Sat Jan 09 17:36:44 2021	1610210204	133	893	1027	289
Sat Jan 09 17:36:28 2021	1610210188	133	894	1027	359
Sat Jan 09 17:36:41 2021	1610210201	141	887	1028	289
Sat Jan 09 17:36:36 2021	1610210196	132	895	1028	320
Sat Jan 09 17:36:36 2021	1610210196	152	876	1028	273
Sat Jan 09 17:36:38 2021	1610210198	131	897	1029	383
Sat Jan 09 17:36:31 2021	1610210191	139	890	1029	318
Sat Jan 09 17:36:30 2021	1610210190	143	886	1029	348
Sat Jan 09 17:36:31 2021	1610210191	139	890	1029	286
Sat Jan 09 17:36:33 2021	1610210193	143	887	1030	297
Sat Jan 09 17:36:37 2021	1610210197	147	883	1030	282
Sat Jan 09 17:36:48 2021	1610210208	140	891	1031	221
Sat Jan 09 17:36:41 2021	1610210201	136	895	1031	352
Sat Jan 09 17:36:37 2021	1610210197	145	886	1031	300
Sat Jan 09 17:36:36 2021	1610210196	134	898	1031	307
Sat Jan 09 17:36:44 2021	1610210204	129	903	1032	302
Sat Jan 09 17:36:32 2021	1610210192	145	888	1033	283
Sat Jan 09 17:36:37 2021	1610210197	137	896	1033	301
Sat Jan 09 17:36:39 2021	1610210199	134	899	1033	303
Sat Jan 09 17:36:34 2021	1610210194	155	878	1033	279
Sat Jan 09 17:36:39 2021	1610210199	138	896	1034	373
Sat Jan 09 17:36:31 2021	1610210191	148	887	1035	286
Sat Jan 09 17:36:39 2021	1610210199	146	889	1035	344
Sat Jan 09 17:36:32 2021	1610210192	142	894	1035	257
Sat Jan 09 17:36:33 2021	1610210193	141	895	1035	273
Sat Jan 09 17:36:30 2021	1610210190	139	898	1037	339
Sat Jan 09 17:36:39 2021	1610210199	140	897	1037	249
Sat Jan 09 17:36:28 2021	1610210188	124	913	1038	329
Sat Jan 09 17:36:27 2021	1610210187	149	889	1038	311
Sat Jan 09 17:36:39 2021	1610210199	146	892	1038	341
Sat Jan 09 17:36:28 2021	1610210188	137	901	1038	244
Sat Jan 09 17:36:31 2021	1610210191	145	894	1039	344
Sat Jan 09 17:36:32 2021	1610210192	128	911	1039	188
Sat Jan 09 17:36:40 2021	1610210200	148	891	1040	310
Sat Jan 09 17:36:43 2021	1610210203	146	895	1041	362
Sat Jan 09 17:36:28 2021	1610210188	143	898	1041	356
Sat Jan 09 17:36:37 2021	1610210197	161	881	1042	384
Sat Jan 09 17:36:35 2021	1610210195	138	903	1042	367
Sat Jan 09 17:36:41 2021	1610210201	134	908	1042	297
Sat Jan 09 17:36:44 2021	1610210204	141	901	1042	295
Sat Jan 09 17:36:47 2021	1610210207	141	902	1042	278
Sat Jan 09 17:36:35 2021	1610210195	143	900	1043	294
Sat Jan 09 17:36:46 2021	1610210206	147	897	1044	323
Sat Jan 09 17:36:52 2021	1610210212	137	908	1045	260
Sat Jan 09 17:36:39 2021	1610210199	132	913	1045	305
Sat Jan 09 17:36:39 2021	1610210199	138	908	1046	292
Sat Jan 09 17:36:44 2021	1610210204	132	914	1046	422
Sat Jan 09 17:36:28 2021	1610210188	136	910	1047	361
Sat Jan 09 17:36:40 2021	1610210200	160	888	1048	233
Sat Jan 09 17:36:28 2021	1610210188	138	910	1048	322
Sat Jan 09 17:36:34 2021	1610210194	148	901	1049	295
Sat Jan 09 17:36:43 2021	1610210203	138	911	1049	304
Sat Jan 09 17:36:34 2021	1610210194	132	918	1049	336
Sat Jan 09 17:36:40 2021	1610210200	125	925	1050	346
Sat Jan 09 17:36:36 2021	1610210196	135	916	1051	410
Sat Jan 09 17:36:45 2021	1610210205	144	908	1052	303
Sat Jan 09 17:36:41 2021	1610210201	143	909	1052	337
Sat Jan 09 17:36:52 2021	1610210212	131	921	1053	400
Sat Jan 09 17:36:51 2021	1610210211	145	908	1053	305
Sat Jan 09 17:36:35 2021	1610210195	133	920	1053	378
Sat Jan 09 17:36:40 2021	1610210200	125	928	1053	227
Sat Jan 09 17:36:33 2021	1610210193	126	927	1053	311
Sat Jan 09 17:36:31 2021	1610210191	123	930	1053	289
Sat Jan 09 17:36:40 2021	1610210200	132	923	1055	231
Sat Jan 09 17:36:38 2021	1610210198	150	905	1055	320
Sat Jan 09 17:36:34 2021	1610210194	126	930	1056	336
Sat Jan 09 17:36:35 2021	1610210195	132	925	1056	427
Sat Jan 09 17:36:51 2021	1610210211	149	909	1057	336
Sat Jan 09 17:36:35 2021	1610210195	126	932	1057	401
Sat Jan 09 17:36:30 2021	1610210190	149	908	1058	321
Sat Jan 09 17:36:38 2021	1610210198	135	923	1058	181
Sat Jan 09 17:36:39 2021	1610210199	147	912	1059	346
Sat Jan 09 17:36:51 2021	1610210211	125	934	1060	289
Sat Jan 09 17:36:39 2021	1610210199	148	912	1060	343
Sat Jan 09 17:36:31 2021	1610210191	138	923	1061	328
Sat Jan 09 17:36:44 2021	1610210204	148	914	1062	419
Sat Jan 09 17:36:30 2021	1610210190	125	937	1062	321
Sat Jan 09 17:36:46 2021	1610210206	143	920	1064	345
Sat Jan 09 17:36:48 2021	1610210208	144	920	1064	257
Sat Jan 09 17:36:33 2021	1610210193	140	925	1065	292
Sat Jan 09 17:36:44 2021	1610210204	135	932	1067	372
Sat Jan 09 17:36:28 2021	1610210188	138	930	1067	329
Sat Jan 09 17:36:32 2021	1610210192	140	928	1068	266
Sat Jan 09 17:36:39 2021	1610210199	128	941	1069	324
Sat Jan 09 17:36:43 2021	1610210203	151	918	1069	324
Sat Jan 09 17:36:51 2021	1610210211	125	945	1070	319
Sat Jan 09 17:36:43 2021	1610210203	132	938	1070	281
Sat Jan 09 17:36:39 2021	1610210199	131	939	1070	292
Sat Jan 09 17:36:48 2021	1610210208	133	937	1070	344
Sat Jan 09 17:36:33 2021	1610210193	133	937	1070	365
Sat Jan 09 17:36:51 2021	1610210211	164	907	1071	314
Sat Jan 09 17:36:52 2021	1610210212	154	917	1071	405
Sat Jan 09 17:36:41 2021	1610210201	134	936	1071	297
Sat Jan 09 17:36:38 2021	1610210198	149	922	1071	251
Sat Jan 09 17:36:52 2021	1610210212	134	937	1071	316
Sat Jan 09 17:36:31 2021	1610210191	133	940	1072	229
Sat Jan 09 17:36:46 2021	1610210206	144	928	1073	354
Sat Jan 09 17:36:52 2021	1610210212	140	933	1073	397
Sat Jan 09 17:36:31 2021	1610210191	125	949	1074	318
Sat Jan 09 17:36:31 2021	1610210191	142	932	1074	271
Sat Jan 09 17:36:47 2021	1610210207	146	928	1074	347
Sat Jan 09 17:36:50 2021	1610210210	133	941	1074	341
Sat Jan 09 17:36:30 2021	1610210190	133	942	1075	234
Sat Jan 09 17:36:33 2021	1610210193	128	950	1077	308
Sat Jan 09 17:36:32 2021	1610210192	147	930	1077	271
Sat Jan 09 17:36:27 2021	1610210187	149	929	1078	319
Sat Jan 09 17:36:52 2021	1610210212	158	920	1078	389
Sat Jan 09 17:36:51 2021	1610210211	144	935	1078	321
Sat Jan 09 17:36:44 2021	1610210204	127	951	1079	345
Sat Jan 09 17:36:34 2021	1610210194	135	944	1079	371
Sat Jan 09 17:36:46 2021	1610210206	140	939	1080	319
Sat Jan 09 17:36:41 2021	1610210201	151	929	1080	300
Sat Jan 09 17:36:38 2021	1610210198	138	942	1080	363
Sat Jan 09 17:36:51 2021	1610210211	158	923	1081	319
Sat Jan 09 17:36:51 2021	1610210211	140	941	1081	390
Sat Jan 09 17:36:34 2021	1610210194	134	947	1081	377
Sat Jan 09 17:36:48 2021	1610210208	141	940	1082	336
Sat Jan 09 17:36:47 2021	1610210207	149	932	1082	337
Sat Jan 09 17:36:47 2021	1610210207	139	944	1083	371
Sat Jan 09 17:36:32 2021	1610210192	152	931	1083	387
Sat Jan 09 17:36:43 2021	1610210203	141	942	1084	341
Sat Jan 09 17:36:46 2021	1610210206	145	939	1084	256
Sat Jan 09 17:36:47 2021	1610210207	136	950	1086	351
Sat Jan 09 17:36:34 2021	1610210194	150	936	1086	356
Sat Jan 09 17:36:31 2021	1610210191	140	946	1086	346
Sat Jan 09 17:36:44 2021	1610210204	148	939	1086	433
Sat Jan 09 17:36:28 2021	1610210188	126	961	1087	321
Sat Jan 09 17:36:44 2021	1610210204	125	962	1087	321
Sat Jan 09 17:36:39 2021	1610210199	135	953	1087	321
Sat Jan 09 17:36:44 2021	1610210204	138	951	1088	418
Sat Jan 09 17:36:39 2021	1610210199	140	948	1088	241
Sat Jan 09 17:36:48 2021	1610210208	144	944	1088	309
Sat Jan 09 17:36:32 2021	1610210192	137	952	1089	312
Sat Jan 09 17:36:46 2021	1610210206	134	956	1089	390
Sat Jan 09 17:36:39 2021	1610210199	146	945	1091	392
Sat Jan 09 17:36:32 2021	1610210192	126	965	1091	386
Sat Jan 09 17:36:38 2021	1610210198	143	949	1091	395
Sat Jan 09 17:36:51 2021	1610210211	161	931	1092	338
Sat Jan 09 17:36:48 2021	1610210208	139	953	1092	298
Sat Jan 09 17:36:47 2021	1610210207	140	953	1093	272
Sat Jan 09 17:36:34 2021	1610210194	125	969	1094	425
Sat Jan 09 17:36:32 2021	1610210192	140	954	1094	365
Sat Jan 09 17:36:48 2021	1610210208	136	958	1095	287
Sat Jan 09 17:36:33 2021	1610210193	158	937	1095	282
Sat Jan 09 17:36:31 2021	1610210191	126	970	1096	300
Sat Jan 09 17:36:31 2021	1610210191	126	970	1096	279
Sat Jan 09 17:36:41 2021	1610210201	132	967	1098	247
Sat Jan 09 17:36:52 2021	1610210212	156	942	1098	345
Sat Jan 09 17:36:32 2021	1610210192	153	945	1098	357
Sat Jan 09 17:36:44 2021	1610210204	141	957	1099	329
Sat Jan 09 17:36:38 2021	1610210198	126	972	1099	348
Sat Jan 09 17:36:32 2021	1610210192	155	944	1099	319
Sat Jan 09 17:36:34 2021	1610210194	134	965	1099	307
Sat Jan 09 17:36:36 2021	1610210196	139	961	1099	318
Sat Jan 09 17:36:45 2021	1610210205	143	956	1099	384
Sat Jan 09 17:36:33 2021	1610210193	132	967	1099	429
Sat Jan 09 17:36:47 2021	1610210207	125	975	1100	277
Sat Jan 09 17:36:41 2021	1610210201	145	956	1101	359
Sat Jan 09 17:36:32 2021	1610210192	126	976	1101	378
Sat Jan 09 17:36:32 2021	1610210192	126	976	1102	324
Sat Jan 09 17:36:28 2021	1610210188	132	970	1102	345
Sat Jan 09 17:36:30 2021	1610210190	146	956	1102	309
Sat Jan 09 17:36:52 2021	1610210212	133	970	1103	363
Sat Jan 09 17:36:48 2021	1610210208	141	962	1103	268
Sat Jan 09 17:36:28 2021	1610210188	134	969	1103	411
Sat Jan 09 17:36:51 2021	1610210211	165	939	1103	363
Sat Jan 09 17:36:52 2021	1610210212	132	971	1104	396
Sat Jan 09 17:36:33 2021	1610210193	131	973	1104	354
Sat Jan 09 17:36:34 2021	1610210194	134	971	1105	456
Sat Jan 09 17:36:47 2021	1610210207	146	959	1105	280
Sat Jan 09 17:36:38 2021	1610210198	136	969	1105	412
Sat Jan 09 17:36:52 2021	1610210212	148	957	1105	438
Sat Jan 09 17:36:47 2021	1610210207	124	982	1105	352
Sat Jan 09 17:36:52 2021	1610210212	146	960	1106	337
Sat Jan 09 17:36:28 2021	1610210188	142	964	1106	322
Sat Jan 09 17:36:47 2021	1610210207	133	974	1107	372
Sat Jan 09 17:36:32 2021	1610210192	147	961	1108	343
Sat Jan 09 17:36:48 2021	1610210208	132	976	1108	387
Sat Jan 09 17:36:37 2021	1610210197	134	974	1108	269
Sat Jan 09 17:36:45 2021	1610210205	149	959	1108	465
Sat Jan 09 17:36:32 2021	1610210192	131	978	1109	393
Sat Jan 09 17:36:30 2021	1610210190	129	981	1110	389
Sat Jan 09 17:36:27 2021	1610210187	148	962	1110	361
Sat Jan 09 17:36:33 2021	1610210193	130	981	1111	363
Sat Jan 09 17:36:28 2021	1610210188	142	970	1112	264
Sat Jan 09 17:36:52 2021	1610210212	147	965	1112	357
Sat Jan 09 17:36:38 2021	1610210198	134	978	1112	366
Sat Jan 09 17:36:51 2021	1610210211	150	964	1114	367
Sat Jan 09 17:36:47 2021	1610210207	143	971	1114	371
Sat Jan 09 17:36:45 2021	1610210205	154	961	1115	358
Sat Jan 09 17:36:46 2021	1610210206	148	967	1115	409
Sat Jan 09 17:36:45 2021	1610210205	134	981	1115	381
Sat Jan 09 17:36:31 2021	1610210191	142	973	1115	289
Sat Jan 09 17:36:52 2021	1610210212	156	960	1116	347
Sat Jan 09 17:36:48 2021	1610210208	132	985	1117	340
Sat Jan 09 17:36:40 2021	1610210200	142	975	1117	256
Sat Jan 09 17:36:47 2021	1610210207	133	985	1117	328
Sat Jan 09 17:36:37 2021	1610210197	135	982	1117	340
Sat Jan 09 17:36:52 2021	1610210212	134	984	1118	393
Sat Jan 09 17:36:43 2021	1610210203	157	961	1118	345
Sat Jan 09 17:36:44 2021	1610210204	145	974	1119	374
Sat Jan 09 17:36:52 2021	1610210212	144	975	1119	390
Sat Jan 09 17:36:38 2021	1610210198	145	974	1119	413
Sat Jan 09 17:36:29 2021	1610210189	137	983	1119	471
Sat Jan 09 17:36:33 2021	1610210193	134	988	1122	337
Sat Jan 09 17:36:30 2021	1610210190	141	983	1123	309
Sat Jan 09 17:36:52 2021	1610210212	133	991	1124	360
Sat Jan 09 17:36:48 2021	1610210208	132	992	1124	353
Sat Jan 09 17:36:31 2021	1610210191	151	973	1124	385
Sat Jan 09 17:36:34 2021	1610210194	131	995	1126	402
Sat Jan 09 17:36:33 2021	1610210193	143	984	1126	400
Sat Jan 09 17:36:49 2021	1610210209	137	990	1127	331
Sat Jan 09 17:36:33 2021	1610210193	133	994	1127	396
Sat Jan 09 17:36:35 2021	1610210195	132	995	1127	494
Sat Jan 09 17:36:45 2021	1610210205	157	971	1128	361
Sat Jan 09 17:36:51 2021	1610210211	132	997	1129	313
Sat Jan 09 17:36:45 2021	1610210205	140	990	1130	319
Sat Jan 09 17:36:48 2021	1610210208	128	1002	1130	360
Sat Jan 09 17:36:40 2021	1610210200	144	987	1131	347
Sat Jan 09 17:36:28 2021	1610210188	133	998	1131	323
Sat Jan 09 17:36:34 2021	1610210194	128	1004	1131	352
Sat Jan 09 17:36:50 2021	1610210210	143	988	1132	277
Sat Jan 09 17:36:37 2021	1610210197	148	984	1132	409
Sat Jan 09 17:36:49 2021	1610210209	138	994	1132	418
Sat Jan 09 17:36:50 2021	1610210210	143	990	1133	409
Sat Jan 09 17:36:30 2021	1610210190	135	998	1134	347
