starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 09 17:32:29 2021	1610209949	625	5352	5977	4793
Sat Jan 09 17:33:04 2021	1610209984	144	5836	5980	5337
Sat Jan 09 17:32:59 2021	1610209979	152	5848	6000	5340
Sat Jan 09 17:33:03 2021	1610209983	155	5849	6004	5344
Sat Jan 09 17:33:17 2021	1610209997	144	5861	6005	5344
Sat Jan 09 17:32:42 2021	1610209962	132	5874	6005	5373
Sat Jan 09 17:33:03 2021	1610209983	140	5871	6011	5371
Sat Jan 09 17:32:37 2021	1610209957	141	5871	6012	5374
Sat Jan 09 17:32:34 2021	1610209954	136	5879	6015	5369
Sat Jan 09 17:33:21 2021	1610210001	150	5882	6032	5386
Sat Jan 09 17:32:48 2021	1610209968	150	5886	6036	4753
Sat Jan 09 17:33:04 2021	1610209984	153	5886	6039	5378
Sat Jan 09 17:32:42 2021	1610209962	152	5888	6040	5382
Sat Jan 09 17:33:22 2021	1610210002	138	5922	6060	5421
Sat Jan 09 17:33:15 2021	1610209995	133	5930	6062	5428
Sat Jan 09 17:32:29 2021	1610209949	619	5445	6064	4958
Sat Jan 09 17:32:29 2021	1610209949	622	5442	6064	4957
Sat Jan 09 17:32:29 2021	1610209949	622	5451	6073	4959
Sat Jan 09 17:32:47 2021	1610209967	131	5948	6079	5034
Sat Jan 09 17:33:01 2021	1610209981	163	5924	6087	5417
Sat Jan 09 17:32:38 2021	1610209958	132	5957	6089	5441
Sat Jan 09 17:32:34 2021	1610209954	134	5957	6091	5431
Sat Jan 09 17:33:09 2021	1610209989	126	5989	6115	5455
Sat Jan 09 17:33:09 2021	1610209989	141	5976	6117	5475
Sat Jan 09 17:32:41 2021	1610209961	146	5972	6117	5467
Sat Jan 09 17:32:47 2021	1610209967	144	5985	6129	5626
Sat Jan 09 17:32:53 2021	1610209973	1157	4978	6135	4453
Sat Jan 09 17:32:43 2021	1610209963	152	5986	6138	5489
Sat Jan 09 17:32:43 2021	1610209963	134	6013	6147	5511
Sat Jan 09 17:33:07 2021	1610209987	141	6009	6150	5516
Sat Jan 09 17:33:09 2021	1610209989	138	6030	6169	5281
Sat Jan 09 17:32:59 2021	1610209979	141	6041	6182	5549
Sat Jan 09 17:32:59 2021	1610209979	141	6042	6184	5550
Sat Jan 09 17:33:09 2021	1610209989	152	6034	6186	5771
Sat Jan 09 17:32:29 2021	1610209949	621	5578	6199	5076
Sat Jan 09 17:33:21 2021	1610210001	141	6060	6200	5566
Sat Jan 09 17:32:47 2021	1610209967	142	6059	6201	5092
Sat Jan 09 17:33:09 2021	1610209989	146	6069	6215	5319
Sat Jan 09 17:33:21 2021	1610210001	139	6078	6217	5571
Sat Jan 09 17:33:03 2021	1610209983	137	6100	6237	5586
Sat Jan 09 17:32:48 2021	1610209968	152	6102	6254	5598
Sat Jan 09 17:32:29 2021	1610209949	624	5643	6267	5142
Sat Jan 09 17:32:37 2021	1610209957	131	6138	6270	5643
Sat Jan 09 17:32:59 2021	1610209979	134	6144	6278	5621
Sat Jan 09 17:32:36 2021	1610209956	130	6157	6287	5606
Sat Jan 09 17:33:15 2021	1610209995	153	6141	6294	5639
Sat Jan 09 17:32:59 2021	1610209979	149	6148	6297	5659
