starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 09 17:34:43 2021	1610210083	137	2831	2967	2319
Sat Jan 09 17:34:36 2021	1610210076	148	2829	2977	2311
Sat Jan 09 17:35:30 2021	1610210130	151	2829	2980	2324
Sat Jan 09 17:34:35 2021	1610210075	147	2833	2980	2324
Sat Jan 09 17:34:35 2021	1610210075	149	2834	2982	2337
Sat Jan 09 17:34:54 2021	1610210094	163	2820	2983	2327
Sat Jan 09 17:35:27 2021	1610210127	134	2851	2985	2342
Sat Jan 09 17:34:25 2021	1610210065	130	2856	2987	2363
Sat Jan 09 17:34:25 2021	1610210065	131	2866	2996	2362
Sat Jan 09 17:34:37 2021	1610210077	125	2872	2998	2365
Sat Jan 09 17:34:59 2021	1610210099	130	2877	3007	2387
Sat Jan 09 17:35:28 2021	1610210128	126	2884	3010	2393
Sat Jan 09 17:34:37 2021	1610210077	142	2869	3011	2359
Sat Jan 09 17:34:51 2021	1610210091	133	2882	3015	2388
Sat Jan 09 17:34:43 2021	1610210083	141	2878	3020	2388
Sat Jan 09 17:34:44 2021	1610210084	124	2896	3020	2389
Sat Jan 09 17:35:02 2021	1610210102	128	2893	3022	2409
Sat Jan 09 17:34:23 2021	1610210063	126	2896	3022	2365
Sat Jan 09 17:34:39 2021	1610210079	140	2883	3023	2392
Sat Jan 09 17:34:51 2021	1610210091	139	2897	3036	2395
Sat Jan 09 17:35:04 2021	1610210104	147	2890	3038	2395
Sat Jan 09 17:34:47 2021	1610210087	130	2908	3039	2405
Sat Jan 09 17:34:23 2021	1610210063	135	2908	3043	2398
Sat Jan 09 17:35:02 2021	1610210102	141	2907	3048	2388
Sat Jan 09 17:34:50 2021	1610210090	136	2916	3053	2406
Sat Jan 09 17:35:27 2021	1610210127	144	2909	3053	2406
Sat Jan 09 17:34:54 2021	1610210094	177	2881	3058	2385
Sat Jan 09 17:34:28 2021	1610210068	145	2913	3058	2408
Sat Jan 09 17:34:28 2021	1610210068	153	2908	3061	2417
Sat Jan 09 17:34:32 2021	1610210072	137	2935	3072	2593
Sat Jan 09 17:35:29 2021	1610210129	138	2936	3074	2431
Sat Jan 09 17:34:23 2021	1610210063	133	2942	3075	2389
Sat Jan 09 17:34:28 2021	1610210068	124	2952	3076	2450
Sat Jan 09 17:34:59 2021	1610210099	124	2952	3076	2447
Sat Jan 09 17:34:58 2021	1610210098	145	2934	3079	2429
Sat Jan 09 17:34:38 2021	1610210078	136	2943	3079	2429
Sat Jan 09 17:34:35 2021	1610210075	148	2933	3081	2441
Sat Jan 09 17:34:50 2021	1610210090	140	2944	3084	2453
Sat Jan 09 17:35:03 2021	1610210103	133	2951	3084	2451
Sat Jan 09 17:35:29 2021	1610210129	134	2953	3087	2469
Sat Jan 09 17:35:04 2021	1610210104	148	2941	3089	2428
Sat Jan 09 17:35:03 2021	1610210103	132	2958	3090	2474
Sat Jan 09 17:34:21 2021	1610210061	160	2936	3096	2434
Sat Jan 09 17:34:39 2021	1610210079	147	2950	3097	2438
Sat Jan 09 17:35:29 2021	1610210129	147	2950	3097	2461
Sat Jan 09 17:34:21 2021	1610210061	160	2938	3098	2362
Sat Jan 09 17:34:51 2021	1610210091	142	2959	3101	2442
Sat Jan 09 17:34:45 2021	1610210085	134	2971	3105	2469
Sat Jan 09 17:34:58 2021	1610210098	132	2975	3106	2471
Sat Jan 09 17:34:52 2021	1610210092	131	2976	3107	2487
Sat Jan 09 17:34:21 2021	1610210061	162	2947	3109	2452
Sat Jan 09 17:34:26 2021	1610210066	133	2985	3118	2363
Sat Jan 09 17:34:32 2021	1610210072	134	2987	3121	2659
Sat Jan 09 17:34:48 2021	1610210088	136	2986	3122	2503
Sat Jan 09 17:34:54 2021	1610210094	123	2999	3122	2495
Sat Jan 09 17:34:36 2021	1610210076	147	2976	3122	2474
Sat Jan 09 17:34:41 2021	1610210081	156	2971	3127	2450
Sat Jan 09 17:34:23 2021	1610210063	135	2993	3128	2484
Sat Jan 09 17:34:42 2021	1610210082	151	2978	3129	2484
Sat Jan 09 17:35:29 2021	1610210129	133	2998	3131	2524
Sat Jan 09 17:35:02 2021	1610210102	141	2991	3131	2477
Sat Jan 09 17:34:42 2021	1610210082	130	3003	3133	2780
Sat Jan 09 17:34:44 2021	1610210084	134	2999	3133	2493
Sat Jan 09 17:35:02 2021	1610210102	134	3007	3141	2497
Sat Jan 09 17:34:46 2021	1610210086	127	3014	3141	2506
Sat Jan 09 17:34:43 2021	1610210083	136	3011	3147	2500
Sat Jan 09 17:34:28 2021	1610210068	124	3024	3148	2531
Sat Jan 09 17:34:58 2021	1610210098	141	3008	3149	2499
Sat Jan 09 17:35:22 2021	1610210122	126	3025	3151	2525
Sat Jan 09 17:34:47 2021	1610210087	141	3010	3151	2506
Sat Jan 09 17:34:59 2021	1610210099	140	3013	3154	2511
Sat Jan 09 17:34:45 2021	1610210085	132	3023	3155	2505
Sat Jan 09 17:34:31 2021	1610210071	133	3023	3156	2679
Sat Jan 09 17:34:45 2021	1610210085	151	3006	3157	2512
Sat Jan 09 17:34:50 2021	1610210090	161	2997	3158	2496
Sat Jan 09 17:35:23 2021	1610210123	139	3021	3160	2516
Sat Jan 09 17:34:49 2021	1610210089	136	3026	3162	2525
Sat Jan 09 17:35:12 2021	1610210112	134	3028	3162	2493
Sat Jan 09 17:34:39 2021	1610210079	135	3029	3164	2531
Sat Jan 09 17:35:29 2021	1610210129	142	3026	3168	2539
Sat Jan 09 17:34:46 2021	1610210086	132	3036	3168	2534
Sat Jan 09 17:34:50 2021	1610210090	131	3039	3170	2547
Sat Jan 09 17:35:28 2021	1610210128	137	3036	3173	2538
Sat Jan 09 17:34:47 2021	1610210087	144	3030	3175	2544
Sat Jan 09 17:34:57 2021	1610210097	144	3032	3176	2542
Sat Jan 09 17:34:41 2021	1610210081	134	3044	3178	2542
Sat Jan 09 17:35:21 2021	1610210121	140	3039	3179	2503
Sat Jan 09 17:34:21 2021	1610210061	162	3018	3180	2525
Sat Jan 09 17:34:54 2021	1610210094	141	3040	3181	2539
Sat Jan 09 17:35:22 2021	1610210122	136	3048	3184	2531
Sat Jan 09 17:34:48 2021	1610210088	142	3044	3186	2539
Sat Jan 09 17:34:43 2021	1610210083	141	3045	3186	2537
Sat Jan 09 17:34:28 2021	1610210068	143	3044	3187	2542
Sat Jan 09 17:34:36 2021	1610210076	132	3058	3190	2550
Sat Jan 09 17:34:52 2021	1610210092	129	3069	3197	2568
Sat Jan 09 17:34:42 2021	1610210082	128	3071	3199	2565
Sat Jan 09 17:34:21 2021	1610210061	162	3037	3199	2513
Sat Jan 09 17:34:54 2021	1610210094	137	3063	3200	2558
Sat Jan 09 17:34:57 2021	1610210097	138	3065	3203	2558
Sat Jan 09 17:35:07 2021	1610210107	133	3072	3205	2571
Sat Jan 09 17:35:29 2021	1610210129	142	3065	3207	2559
Sat Jan 09 17:34:50 2021	1610210090	136	3071	3208	2570
Sat Jan 09 17:34:46 2021	1610210086	144	3065	3209	2565
Sat Jan 09 17:34:36 2021	1610210076	129	3080	3209	2595
Sat Jan 09 17:34:56 2021	1610210096	140	3071	3212	2582
Sat Jan 09 17:34:21 2021	1610210061	163	3049	3212	2555
Sat Jan 09 17:35:22 2021	1610210122	148	3064	3212	2547
Sat Jan 09 17:35:22 2021	1610210122	130	3083	3213	2578
Sat Jan 09 17:34:32 2021	1610210072	132	3083	3215	2741
Sat Jan 09 17:34:55 2021	1610210095	142	3073	3215	2566
Sat Jan 09 17:34:28 2021	1610210068	142	3073	3215	2558
Sat Jan 09 17:35:29 2021	1610210129	142	3075	3217	2583
Sat Jan 09 17:34:52 2021	1610210092	139	3079	3219	2578
Sat Jan 09 17:34:55 2021	1610210095	141	3077	3219	2590
Sat Jan 09 17:34:52 2021	1610210092	149	3070	3219	2565
Sat Jan 09 17:34:54 2021	1610210094	143	3078	3221	2582
Sat Jan 09 17:35:18 2021	1610210118	151	3072	3223	2570
Sat Jan 09 17:34:52 2021	1610210092	135	3089	3224	2570
Sat Jan 09 17:35:19 2021	1610210119	139	3092	3231	2610
Sat Jan 09 17:34:50 2021	1610210090	139	3093	3231	2610
Sat Jan 09 17:34:45 2021	1610210085	157	3075	3231	2523
Sat Jan 09 17:35:01 2021	1610210101	164	3067	3231	2566
Sat Jan 09 17:35:29 2021	1610210129	177	3055	3232	2547
Sat Jan 09 17:34:44 2021	1610210084	155	3078	3233	2576
Sat Jan 09 17:35:12 2021	1610210112	143	3090	3233	2588
Sat Jan 09 17:34:31 2021	1610210071	128	3105	3233	2764
Sat Jan 09 17:34:53 2021	1610210093	130	3109	3239	2622
Sat Jan 09 17:35:02 2021	1610210102	135	3109	3244	2622
Sat Jan 09 17:35:22 2021	1610210122	144	3102	3246	2600
Sat Jan 09 17:35:23 2021	1610210123	141	3112	3252	2627
Sat Jan 09 17:34:23 2021	1610210063	139	3114	3253	2599
Sat Jan 09 17:34:58 2021	1610210098	129	3125	3253	2607
Sat Jan 09 17:34:44 2021	1610210084	147	3108	3255	2609
Sat Jan 09 17:34:51 2021	1610210091	145	3112	3257	2622
Sat Jan 09 17:35:08 2021	1610210108	125	3132	3257	2713
Sat Jan 09 17:34:45 2021	1610210085	155	3103	3258	2590
Sat Jan 09 17:34:41 2021	1610210081	126	3134	3260	2643
Sat Jan 09 17:35:29 2021	1610210129	132	3135	3267	2641
Sat Jan 09 17:34:58 2021	1610210098	149	3118	3267	2620
Sat Jan 09 17:35:11 2021	1610210111	150	3119	3269	2606
Sat Jan 09 17:34:46 2021	1610210086	149	3122	3271	2608
Sat Jan 09 17:34:27 2021	1610210067	133	3139	3271	2628
Sat Jan 09 17:34:48 2021	1610210088	135	3141	3276	2633
Sat Jan 09 17:35:00 2021	1610210100	131	3147	3277	2639
Sat Jan 09 17:34:44 2021	1610210084	139	3139	3277	2634
Sat Jan 09 17:34:52 2021	1610210092	126	3153	3279	2639
Sat Jan 09 17:34:52 2021	1610210092	144	3137	3281	2635
Sat Jan 09 17:34:45 2021	1610210085	138	3145	3283	2636
Sat Jan 09 17:34:48 2021	1610210088	143	3141	3284	2653
Sat Jan 09 17:34:40 2021	1610210080	144	3142	3285	2604
Sat Jan 09 17:34:22 2021	1610210062	155	3133	3288	2600
Sat Jan 09 17:35:10 2021	1610210110	157	3132	3288	2628
Sat Jan 09 17:35:11 2021	1610210111	158	3131	3289	2628
Sat Jan 09 17:35:29 2021	1610210129	143	3147	3290	2664
Sat Jan 09 17:34:35 2021	1610210075	147	3143	3290	2636
Sat Jan 09 17:34:38 2021	1610210078	137	3153	3290	2648
Sat Jan 09 17:34:56 2021	1610210096	140	3154	3294	2660
Sat Jan 09 17:34:48 2021	1610210088	138	3157	3295	2666
Sat Jan 09 17:34:38 2021	1610210078	143	3152	3295	2631
Sat Jan 09 17:34:57 2021	1610210097	143	3152	3295	2640
Sat Jan 09 17:35:27 2021	1610210127	132	3164	3295	2652
Sat Jan 09 17:35:12 2021	1610210112	150	3147	3296	2645
Sat Jan 09 17:34:46 2021	1610210086	134	3162	3297	2658
Sat Jan 09 17:34:43 2021	1610210083	138	3159	3297	2655
Sat Jan 09 17:35:29 2021	1610210129	125	3174	3298	2670
Sat Jan 09 17:34:58 2021	1610210098	157	3145	3303	2656
Sat Jan 09 17:34:38 2021	1610210078	132	3170	3303	2665
Sat Jan 09 17:34:37 2021	1610210077	132	3171	3303	2661
Sat Jan 09 17:34:45 2021	1610210085	139	3165	3304	2634
Sat Jan 09 17:35:29 2021	1610210129	143	3162	3305	2652
Sat Jan 09 17:35:06 2021	1610210106	128	3178	3305	2693
Sat Jan 09 17:35:01 2021	1610210101	148	3159	3307	2643
Sat Jan 09 17:35:23 2021	1610210123	144	3164	3308	2664
Sat Jan 09 17:34:47 2021	1610210087	133	3180	3312	2677
Sat Jan 09 17:34:45 2021	1610210085	139	3175	3314	2651
Sat Jan 09 17:34:59 2021	1610210099	135	3180	3315	2692
Sat Jan 09 17:34:56 2021	1610210096	157	3158	3315	2659
Sat Jan 09 17:34:55 2021	1610210095	134	3181	3315	2690
Sat Jan 09 17:34:28 2021	1610210068	133	3183	3316	2686
Sat Jan 09 17:34:56 2021	1610210096	164	3152	3316	2657
Sat Jan 09 17:35:29 2021	1610210129	144	3173	3317	2657
Sat Jan 09 17:35:28 2021	1610210128	141	3177	3318	2687
Sat Jan 09 17:34:37 2021	1610210077	157	3161	3318	2644
Sat Jan 09 17:34:40 2021	1610210080	142	3177	3319	2675
Sat Jan 09 17:34:40 2021	1610210080	135	3185	3319	2681
Sat Jan 09 17:34:49 2021	1610210089	137	3188	3324	2679
Sat Jan 09 17:34:40 2021	1610210080	135	3189	3324	2684
Sat Jan 09 17:34:48 2021	1610210088	126	3199	3325	2695
Sat Jan 09 17:35:16 2021	1610210116	125	3202	3327	2685
Sat Jan 09 17:35:27 2021	1610210127	125	3206	3330	2695
Sat Jan 09 17:35:00 2021	1610210100	144	3189	3332	2686
Sat Jan 09 17:35:27 2021	1610210127	134	3199	3332	2705
Sat Jan 09 17:35:02 2021	1610210102	132	3201	3333	2689
Sat Jan 09 17:34:22 2021	1610210062	142	3194	3336	2669
Sat Jan 09 17:35:04 2021	1610210104	156	3185	3341	2675
Sat Jan 09 17:34:44 2021	1610210084	149	3193	3342	2687
Sat Jan 09 17:34:58 2021	1610210098	145	3199	3344	2707
Sat Jan 09 17:34:51 2021	1610210091	125	3221	3346	2719
Sat Jan 09 17:34:42 2021	1610210082	131	3217	3348	2717
Sat Jan 09 17:35:29 2021	1610210129	149	3199	3348	2714
Sat Jan 09 17:35:06 2021	1610210106	140	3208	3348	2688
Sat Jan 09 17:35:21 2021	1610210121	152	3198	3350	2693
Sat Jan 09 17:34:46 2021	1610210086	140	3212	3352	2728
Sat Jan 09 17:34:28 2021	1610210068	134	3219	3354	2719
Sat Jan 09 17:34:39 2021	1610210079	141	3213	3354	2701
Sat Jan 09 17:34:50 2021	1610210090	129	3225	3354	2709
Sat Jan 09 17:35:02 2021	1610210102	136	3220	3356	2729
Sat Jan 09 17:34:28 2021	1610210068	134	3223	3357	2714
Sat Jan 09 17:34:38 2021	1610210078	131	3226	3358	2716
Sat Jan 09 17:35:21 2021	1610210121	145	3212	3358	2716
Sat Jan 09 17:34:41 2021	1610210081	168	3192	3360	2687
Sat Jan 09 17:35:18 2021	1610210118	127	3233	3361	2729
Sat Jan 09 17:34:31 2021	1610210071	140	3222	3362	2890
Sat Jan 09 17:35:16 2021	1610210116	131	3233	3364	2690
Sat Jan 09 17:34:21 2021	1610210061	162	3201	3364	2663
Sat Jan 09 17:34:28 2021	1610210068	128	3237	3365	2734
Sat Jan 09 17:34:43 2021	1610210083	128	3237	3366	2738
Sat Jan 09 17:35:12 2021	1610210112	134	3233	3367	2730
Sat Jan 09 17:34:51 2021	1610210091	156	3213	3369	2668
Sat Jan 09 17:34:56 2021	1610210096	152	3217	3369	2727
Sat Jan 09 17:34:51 2021	1610210091	140	3229	3369	2725
Sat Jan 09 17:35:08 2021	1610210108	153	3217	3370	2864
Sat Jan 09 17:34:37 2021	1610210077	125	3245	3370	2741
Sat Jan 09 17:35:29 2021	1610210129	137	3239	3376	2736
Sat Jan 09 17:34:38 2021	1610210078	136	3244	3380	2745
Sat Jan 09 17:34:23 2021	1610210063	140	3240	3381	2715
Sat Jan 09 17:34:47 2021	1610210087	133	3249	3382	2729
Sat Jan 09 17:34:44 2021	1610210084	134	3251	3384	2761
Sat Jan 09 17:34:38 2021	1610210078	147	3238	3385	2725
Sat Jan 09 17:34:42 2021	1610210082	131	3256	3386	2964
Sat Jan 09 17:34:44 2021	1610210084	145	3241	3387	2741
Sat Jan 09 17:34:45 2021	1610210085	135	3252	3387	2762
Sat Jan 09 17:34:57 2021	1610210097	166	3222	3387	2719
Sat Jan 09 17:34:39 2021	1610210079	155	3232	3388	2748
Sat Jan 09 17:34:46 2021	1610210086	151	3237	3388	2742
Sat Jan 09 17:35:06 2021	1610210106	142	3246	3388	2756
Sat Jan 09 17:34:38 2021	1610210078	136	3254	3390	2772
Sat Jan 09 17:35:13 2021	1610210113	143	3248	3391	2745
Sat Jan 09 17:34:37 2021	1610210077	154	3237	3391	2733
Sat Jan 09 17:34:52 2021	1610210092	132	3262	3394	2767
Sat Jan 09 17:34:31 2021	1610210071	146	3249	3396	2968
Sat Jan 09 17:34:57 2021	1610210097	146	3251	3397	2742
Sat Jan 09 17:34:47 2021	1610210087	128	3273	3400	2783
Sat Jan 09 17:34:42 2021	1610210082	147	3253	3401	2762
Sat Jan 09 17:34:38 2021	1610210078	134	3268	3402	2773
Sat Jan 09 17:35:12 2021	1610210112	138	3268	3406	2781
Sat Jan 09 17:34:28 2021	1610210068	140	3266	3406	2758
Sat Jan 09 17:35:06 2021	1610210106	133	3274	3407	2759
Sat Jan 09 17:34:53 2021	1610210093	135	3272	3407	2768
Sat Jan 09 17:34:50 2021	1610210090	135	3272	3408	2772
Sat Jan 09 17:34:51 2021	1610210091	130	3278	3408	2772
Sat Jan 09 17:35:08 2021	1610210108	140	3270	3409	2631
Sat Jan 09 17:34:57 2021	1610210097	142	3268	3409	2763
Sat Jan 09 17:35:01 2021	1610210101	151	3259	3410	2770
Sat Jan 09 17:35:06 2021	1610210106	133	3280	3413	2787
Sat Jan 09 17:35:13 2021	1610210113	126	3287	3413	2798
Sat Jan 09 17:34:35 2021	1610210075	141	3273	3414	2762
Sat Jan 09 17:35:05 2021	1610210105	141	3273	3414	2766
Sat Jan 09 17:34:39 2021	1610210079	139	3277	3416	2764
Sat Jan 09 17:34:40 2021	1610210080	133	3283	3416	2776
Sat Jan 09 17:34:36 2021	1610210076	139	3278	3417	2770
Sat Jan 09 17:35:27 2021	1610210127	132	3288	3420	2783
Sat Jan 09 17:35:29 2021	1610210129	145	3276	3420	2799
Sat Jan 09 17:34:25 2021	1610210065	132	3289	3420	2783
Sat Jan 09 17:34:23 2021	1610210063	126	3294	3421	2786
Sat Jan 09 17:35:00 2021	1610210100	124	3298	3422	2779
Sat Jan 09 17:35:22 2021	1610210122	134	3290	3424	2784
Sat Jan 09 17:34:40 2021	1610210080	133	3295	3428	2788
Sat Jan 09 17:34:54 2021	1610210094	141	3289	3430	2793
Sat Jan 09 17:34:56 2021	1610210096	159	3271	3430	2774
Sat Jan 09 17:35:12 2021	1610210112	126	3304	3430	2818
Sat Jan 09 17:35:01 2021	1610210101	134	3297	3430	2798
Sat Jan 09 17:34:36 2021	1610210076	225	3206	3431	2725
Sat Jan 09 17:34:59 2021	1610210099	154	3278	3432	2769
Sat Jan 09 17:34:42 2021	1610210082	132	3301	3433	2922
Sat Jan 09 17:34:51 2021	1610210091	135	3304	3438	2802
Sat Jan 09 17:35:20 2021	1610210120	136	3305	3441	2802
Sat Jan 09 17:34:52 2021	1610210092	131	3309	3441	2807
Sat Jan 09 17:34:48 2021	1610210088	138	3308	3446	2804
Sat Jan 09 17:35:08 2021	1610210108	155	3291	3446	2606
Sat Jan 09 17:34:45 2021	1610210085	156	3293	3449	2800
Sat Jan 09 17:35:01 2021	1610210101	134	3315	3449	2807
Sat Jan 09 17:35:15 2021	1610210115	132	3317	3449	2836
Sat Jan 09 17:35:03 2021	1610210103	134	3317	3451	2815
Sat Jan 09 17:35:29 2021	1610210129	135	3318	3452	2815
Sat Jan 09 17:35:00 2021	1610210100	138	3315	3453	2827
Sat Jan 09 17:35:12 2021	1610210112	130	3323	3453	2803
Sat Jan 09 17:35:03 2021	1610210103	148	3306	3454	2801
Sat Jan 09 17:35:06 2021	1610210106	130	3325	3455	2815
Sat Jan 09 17:34:43 2021	1610210083	137	3320	3457	2818
Sat Jan 09 17:34:56 2021	1610210096	142	3316	3457	2819
